number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
11,0.5215999999995213,2025-12-16 22:31:19.109096,2025-12-16 22:31:19.402313,0 days 00:00:00.293217,0.3074326925479571,,,linear,4624,0.0002585103287672076,0.5065589152009927,0.775251599573447,0.20311696827411652,COMPLETE
12,0.5343999999995213,2025-12-16 22:31:19.402481,2025-12-16 22:31:19.896886,0 days 00:00:00.494405,1.518873854414009,,,linear,2761,0.0005654428100479629,0.503918747718034,0.7868776659557453,0.21362611651420593,COMPLETE
13,0.5108055009818185,2025-12-16 22:31:19.897092,2025-12-16 22:31:20.722664,0 days 00:00:00.825572,4.226941429842272,,,linear,2219,0.001090063520629602,0.49897038759377493,0.7752182751266329,0.27786439657211304,COMPLETE
14,0.3387978142073688,2025-12-16 22:31:20.722820,2025-12-16 22:31:20.894588,0 days 00:00:00.171768,0.03882792055772338,,0.0007805334518444816,rbf,2737,0.001055804395814731,0.20394736842105263,0.5,0.21883997321128845,COMPLETE
15,0.5075757575752593,2025-12-16 22:31:20.894729,2025-12-16 22:32:16.421942,0 days 00:00:55.527213,8.205737532938333,balanced,,linear,1497,5.1993939065903985e-05,0.4577995486552554,0.762544571447614,0.5886412262916565,COMPLETE
16,0.4257555847564594,2025-12-16 22:32:16.422266,2025-12-16 22:35:14.416436,0 days 00:02:57.994170,973.1947075940903,balanced,,linear,2995,0.0005275068718450228,0.3728533350809289,0.6781254165555851,0.47716856002807617,COMPLETE
17,0.534846029172939,2025-12-16 22:35:14.416749,2025-12-16 22:35:14.956827,0 days 00:00:00.540078,1.0009793935281925,,,linear,2058,1.741782008302754e-05,0.4987208198033017,0.7849823380431885,0.21514512598514557,COMPLETE
18,0.5178236397743616,2025-12-16 22:35:14.956979,2025-12-16 22:35:15.192678,0 days 00:00:00.235699,0.8606423582160521,,0.0032614985889036882,sigmoid,2175,1.680561475388849e-05,0.4842445394143511,0.745561600239936,0.25537556409835815,COMPLETE
19,0.5724637681154471,2025-12-16 22:35:15.192852,2025-12-16 22:35:15.494483,0 days 00:00:00.301631,7.195028642141947,,0.01730511934974905,rbf,1145,8.79851902923867e-06,0.5324671949550033,0.8037023460410557,0.24403972923755646,COMPLETE
20,0.574040219377932,2025-12-16 22:35:15.494655,2025-12-16 22:35:15.779686,0 days 00:00:00.285031,8.164427577975278,,0.01658864572145979,rbf,1146,8.313638772928903e-06,0.5339279317295005,0.8047354038922954,0.2492820769548416,COMPLETE
21,0.5770609318991479,2025-12-16 22:35:15.779837,2025-12-16 22:35:16.096446,0 days 00:00:00.316609,13.244446680285531,,0.013383313850229965,rbf,1102,7.541463067301568e-06,0.5325003585853875,0.8053331611570248,0.24398459494113922,COMPLETE
22,0.5957446808505646,2025-12-16 22:35:16.096606,2025-12-16 22:35:16.567357,0 days 00:00:00.470751,16.930744952282218,,0.03120454166360012,rbf,1160,4.0281251606635345e-06,0.551027690162047,0.8170279592108771,0.29776909947395325,COMPLETE
