number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
38,0.31954273431284125,2025-12-26 01:53:51.766749,2025-12-26 01:54:17.922037,0 days 00:00:26.155288,0.8338722691503719,0.27550395265738004,0.011677668877967106,poly,1.8229001369771578,-7.337232323673723,3.236069294735301,0.31954273431284125,COMPLETE
39,0.4639990613152547,2025-12-26 01:54:17.922218,2025-12-26 01:54:33.362265,0 days 00:00:15.440047,5.486949169440952,0.00011269602994541467,0.00019524820315535316,rbf,0.7011251768453887,0.042518216366006834,1.0966602974993145,0.4639990613152547,COMPLETE
40,0.4763827385676925,2025-12-26 01:54:33.362475,2025-12-26 01:54:46.179781,0 days 00:00:12.817306,18.636841059387955,0.10820176562354862,0.0008346355313768214,rbf,0.7460657669722258,-0.08147281631105185,1.1655064054021183,0.4763827385676925,COMPLETE
41,0.5138288592479261,2025-12-26 01:54:46.180062,2025-12-26 01:54:50.984098,0 days 00:00:04.804036,6.39415117388711,0.5270616463183062,0.00251569930913885,rbf,0.7081341791146245,0.19009292507893327,1.0086127579518935,0.5138288592479261,COMPLETE
42,0.5299231771763883,2025-12-26 01:54:50.984265,2025-12-26 01:55:00.885739,0 days 00:00:09.901474,1.7849701039576937,0.18881529323124574,0.006159796892948836,rbf,0.6872407022292856,0.193335598542557,1.0065916112224016,0.5299231771763883,COMPLETE
43,-0.13294046391647327,2025-12-26 01:55:00.885930,2025-12-26 01:55:12.954956,0 days 00:00:12.069026,1.8541301028980088,0.1455075155006016,0.0063399677474130015,sigmoid,610.0504283664128,-402856.3539793053,711.3486453924538,-0.13294046391647327,COMPLETE
44,0.42177293822789386,2025-12-26 01:55:12.955159,2025-12-26 01:55:26.808156,0 days 00:00:13.852997,1.177944669122798,0.073766667643216,0.03361762921605373,rbf,0.8058543517616508,-0.05104276006580477,1.1489921283278721,0.42177293822789386,COMPLETE
45,0.3676548690814999,2025-12-26 01:55:26.808417,2025-12-26 01:55:42.703649,0 days 00:00:15.895232,3.3747763777071547,0.02636201804527978,0.09459017632230994,rbf,0.8148673375110459,-0.018539249956234016,1.1310863090044934,0.3676548690814999,COMPLETE
46,-0.07345126245477587,2025-12-26 01:55:42.703813,2025-12-26 01:55:54.748583,0 days 00:00:12.044770,51.29838967508334,0.23257663573874265,0.2523246037328849,sigmoid,27891.11416165934,-847248104.8678972,32622.11874091748,-0.07345126245477587,COMPLETE
47,0.36010939184357277,2025-12-26 01:55:54.748760,2025-12-26 01:56:12.227898,0 days 00:00:17.479138,1.936546221035096,0.3021673883931017,0.00716209115012292,poly,1.4441837279115703,-3.8044696606212938,2.4565725149774904,0.36010939184357277,COMPLETE
48,0.4790661553906678,2025-12-26 01:56:12.228081,2025-12-26 01:56:26.065205,0 days 00:00:13.837124,7.129208185641465,0.04483926438893102,0.00031211374449682447,rbf,0.7069465075207886,-0.0003567993770492439,1.1209450540041235,0.4790661553906678,COMPLETE
49,0.4105771708664046,2025-12-26 01:56:26.065374,2025-12-26 01:56:28.203320,0 days 00:00:02.137946,0.15733218916240288,0.9782047865166773,0.0014162123472008985,rbf,0.7766950612073162,0.13065227882725905,1.0449695149575164,0.4105771708664046,COMPLETE
50,0.3655271468395889,2025-12-26 01:56:28.203487,2025-12-26 01:56:42.947148,0 days 00:00:14.743661,0.575242123217782,0.019272947115898408,6.494930508753816e-05,rbf,0.7487524747271309,-0.016263209611830254,1.1298218325118277,0.3655271468395889,COMPLETE
51,0.5255794685085742,2025-12-26 01:56:42.947319,2025-12-26 01:56:49.480537,0 days 00:00:06.533218,16.959374446243114,0.41083576294077784,0.003168920717587575,rbf,0.7147906407616248,0.17397346692302462,1.0186004406316351,0.5255794685085742,COMPLETE
52,0.533704722374242,2025-12-26 01:56:49.480674,2025-12-26 01:57:01.155742,0 days 00:00:11.675068,20.585799665741924,0.16389215657520861,0.003411184664291667,rbf,0.701642959452428,0.17554956791501097,1.017628205699316,0.533704722374242,COMPLETE
53,0.45265978039869875,2025-12-26 01:57:01.155916,2025-12-26 01:57:13.779000,0 days 00:00:12.623084,24.20746341255032,0.15375124448412592,0.02010111047514542,rbf,0.8028201068368259,-0.0006074183663755672,1.121085460168992,0.45265978039869875,COMPLETE
54,0.45953023518468844,2025-12-26 01:57:13.779171,2025-12-26 01:57:31.432965,0 days 00:00:17.653794,133.86527933773615,0.09948129526653178,0.005651682521909762,rbf,0.8004487373998016,-0.0019224990126294195,1.1218219296699306,0.45953023518468844,COMPLETE
55,-0.17731298231835216,2025-12-26 01:57:31.433130,2025-12-26 01:57:43.580173,0 days 00:00:12.147043,42.391627967578025,0.20984928145957105,0.0036032090794464967,sigmoid,8097.044854812592,-75829542.6768554,9759.46660055261,-0.17731298231835216,COMPLETE
56,0.48154721223963787,2025-12-26 01:57:43.580358,2025-12-26 01:57:49.847953,0 days 00:00:06.267595,3.0218937202941145,0.3555243751062268,0.0009390758505332343,rbf,0.6972661446038249,0.0920864541319959,1.0678963662676786,0.48154721223963787,COMPLETE
57,0.42048181255802963,2025-12-26 01:57:49.848117,2025-12-26 01:58:04.979974,0 days 00:00:15.131857,14.089494280069962,0.07514173348176831,0.03763029477509425,rbf,0.8126668347964071,-0.016114032540141654,1.1297389063090089,0.42048181255802963,COMPLETE
58,0.23917797448934613,2025-12-26 01:58:04.980140,2025-12-26 01:58:32.172403,0 days 00:00:27.192263,284.5167234105019,0.7201835783026002,1.2675478230486394,poly,3.826374857485444,-40.558926628014774,7.225019473464406,0.23917797448934613,COMPLETE
59,0.500868707160358,2025-12-26 01:58:32.172578,2025-12-26 01:58:51.366724,0 days 00:00:19.194146,30.372177115048398,0.000495121870994071,0.0017512214834056721,rbf,0.731343831074942,0.06433994851489988,1.0840914134266901,0.500868707160358,COMPLETE
60,0.4210273681116182,2025-12-26 01:58:51.366899,2025-12-26 02:01:10.871588,0 days 00:02:19.504689,1.6400673301483282,0.14480906298068028,,linear,0.8103379514593443,-0.15303628568265948,1.2034508228027003,0.4210273681116182,COMPLETE
61,0.5233392413789053,2025-12-26 02:01:10.871755,2025-12-26 02:01:16.220950,0 days 00:00:05.349195,6.2514231195323315,0.43523902901297895,0.0030150347097504335,rbf,0.6948236094769811,0.20436645760966854,0.999685522804147,0.5233392413789053,COMPLETE
62,0.5273621691352836,2025-12-26 02:01:16.221109,2025-12-26 02:01:22.737853,0 days 00:00:06.516744,4.743730246199359,0.3895979148351409,0.0049926266014107224,rbf,0.7007498870516373,0.2004855444401863,1.0021206722484457,0.5273621691352836,COMPLETE
63,0.4964114050674961,2025-12-26 02:01:22.738003,2025-12-26 02:01:30.342874,0 days 00:00:07.604871,15.902689844381221,0.3506395290647093,0.008748430261802784,rbf,0.7505050217489156,0.1082474300221713,1.0583493458070252,0.4964114050674961,COMPLETE
64,0.4652944808495299,2025-12-26 02:01:30.343017,2025-12-26 02:01:35.295277,0 days 00:00:04.952260,3.1891119692142795,0.7683120175911755,0.02198670822030134,rbf,0.8178755956808859,0.04531485376772226,1.0950575495155925,0.4652944808495299,COMPLETE
65,0.5246836677238139,2025-12-26 02:01:35.295450,2025-12-26 02:01:41.586618,0 days 00:00:06.291168,9.012760313379971,0.4285622044042993,0.004309259415124606,rbf,0.7122578373203414,0.18565124069278816,1.0113746884573547,0.5246836677238139,COMPLETE
66,0.4914235878153669,2025-12-26 02:01:41.586789,2025-12-26 02:01:49.698909,0 days 00:00:08.112120,81.45082632532667,0.4310296647751402,0.003923701837377278,rbf,0.7716460441000526,0.06884233110278204,1.081479951985994,0.4914235878153669,COMPLETE
67,0.36804260000342537,2025-12-26 02:01:49.699090,2025-12-26 02:01:59.147738,0 days 00:00:09.448648,9.18360352330268,0.18584900332826476,4.851578940856718e-06,rbf,0.7453366465401718,-0.0027670514386382017,1.1222946398151683,0.36804260000342537,COMPLETE
68,0.42590457819576033,2025-12-26 02:01:59.147909,2025-12-26 02:02:05.334941,0 days 00:00:06.187032,0.022822720248127298,0.43549341372492617,0.0037926774844057533,rbf,0.7892331609122174,-0.013113569769092948,1.12806968145054,0.42590457819576033,COMPLETE
69,-0.07351581048210258,2025-12-26 02:02:05.335112,2025-12-26 02:02:16.701380,0 days 00:00:11.366268,2.3240466852060515,0.2862502103502714,0.0005204366555318209,sigmoid,5.826367573393279,-66.52366356081454,9.209474708332568,-0.07351581048210258,COMPLETE
70,0.38495361984478377,2025-12-26 02:02:16.701547,2025-12-26 02:02:22.000913,0 days 00:00:05.299366,0.0059000450263650955,0.6292358828548981,0.12932070267265194,rbf,0.8590827845314521,-0.09426468164639501,1.1723790576592974,0.38495361984478377,COMPLETE
71,0.4843880055036526,2025-12-26 02:02:22.001081,2025-12-26 02:02:31.124899,0 days 00:00:09.123818,4.571246379010833,0.24718759696198653,0.013770540925093834,rbf,0.7639912260134627,0.07465033862034876,1.0781018618768472,0.4843880055036526,COMPLETE
72,0.5364001443669658,2025-12-26 02:02:31.125087,2025-12-26 02:02:43.084426,0 days 00:00:11.959339,8.583143209340605,0.12412514565712106,0.004502239713030169,rbf,0.6947747338358111,0.19104770118972814,1.00801807037808,0.5364001443669658,COMPLETE
73,0.5366052615976842,2025-12-26 02:02:43.084606,2025-12-26 02:02:55.852474,0 days 00:00:12.767868,9.543002732873601,0.11144261401943743,0.004582458473688029,rbf,0.6974005109458097,0.18668209376073308,1.0107343554073702,0.5366052615976842,COMPLETE
74,0.5239657539465973,2025-12-26 02:02:55.852642,2025-12-26 02:03:09.310683,0 days 00:00:13.458041,18.693721375956034,0.10432041771703399,0.005217092854087377,rbf,0.716151345439964,0.15123267656745087,1.0325264520679618,0.5239657539465973,COMPLETE
75,0.42409078672385137,2025-12-26 02:03:09.310847,2025-12-26 02:25:02.977542,0 days 00:21:53.666695,10.564358902652124,0.13215223113879918,,linear,0.8249444467147983,-0.19023949918869598,1.2227116218647696,0.42409078672385137,COMPLETE
76,0.482515282295775,2025-12-26 02:25:02.977855,2025-12-26 02:25:16.252808,0 days 00:00:13.274953,34.34765607451209,0.08959029859516583,0.001192547214905575,rbf,0.7508201409722972,-0.017207280777556733,1.1303464921688235,0.482515282295775,COMPLETE
77,0.35345581218274086,2025-12-26 02:25:16.253070,2025-12-26 02:25:51.375765,0 days 00:00:35.122695,1.3891207096885885,0.18412546981921313,0.009196315927123583,poly,1.6528374276519446,-5.67742222030317,2.8960848375009673,0.35345581218274086,COMPLETE
78,0.4795052832192196,2025-12-26 02:25:51.375976,2025-12-26 02:26:00.235522,0 days 00:00:08.859546,4.09853805604991,0.303767911288549,0.01563698704126291,rbf,0.7750022821805624,0.06048974765766879,1.086319618301022,0.4795052832192196,COMPLETE
79,0.3944238479597941,2025-12-26 02:26:00.235708,2025-12-26 02:26:15.099012,0 days 00:00:14.863304,0.001777243835588417,0.034223744061967105,0.0542044015098368,rbf,0.8761648126027338,-0.14643537391201367,1.2000011158212132,0.3944238479597941,COMPLETE
80,0.42376370853568907,2025-12-26 02:26:15.099258,2025-12-26 02:26:30.381594,0 days 00:00:15.282336,9.241729341053297,0.0062812258973501105,0.02736955678596927,rbf,0.8148236326702771,-0.023922437496988413,1.1340713808678233,0.42376370853568907,COMPLETE
81,0.5239950868093289,2025-12-26 02:26:30.381773,2025-12-26 02:26:43.500039,0 days 00:00:13.118266,19.246324666222698,0.1146251580570886,0.0053260354190399605,rbf,0.7170175112556251,0.1496185989335097,1.0335077494375862,0.5239950868093289,COMPLETE
82,0.49487273785182223,2025-12-26 02:26:43.500212,2025-12-26 02:26:56.574652,0 days 00:00:13.074440,19.625961943011582,0.12404923343678102,0.00871021394871545,rbf,0.7492219660194078,0.09891474845327353,1.0638730355802613,0.49487273785182223,COMPLETE
83,0.5038293786367436,2025-12-26 02:26:56.574824,2025-12-26 02:27:12.739966,0 days 00:00:16.165142,51.24904115551325,0.0609585761027133,0.004780410445275727,rbf,0.7488670482472226,0.09698392465420802,1.0650122464116423,0.5038293786367436,COMPLETE
84,0.5255454538609541,2025-12-26 02:27:12.740136,2025-12-26 02:27:23.610716,0 days 00:00:10.870580,12.973574097429685,0.1708579444999815,0.002353611741587843,rbf,0.6852103160284226,0.17647814651972826,1.0170549668688027,0.5255454538609541,COMPLETE
85,0.5175470222384057,2025-12-26 02:27:23.610907,2025-12-26 02:27:33.579964,0 days 00:00:09.969057,12.875968880248912,0.20069704050171572,0.0019352472057964447,rbf,0.6877084077812767,0.15618333208657942,1.0295108091121203,0.5175470222384057,COMPLETE
86,0.4875909223378528,2025-12-26 02:27:33.580133,2025-12-26 02:27:43.821083,0 days 00:00:10.240950,7.344221116332298,0.172041704660595,0.0007415296714262601,rbf,0.7095482727735009,0.002253532366530364,1.1194816012864082,0.4875909223378528,COMPLETE
87,0.512272552066067,2025-12-26 02:27:43.821262,2025-12-26 02:27:48.427512,0 days 00:00:04.606250,2.4215724174147426,0.5096957577368327,0.002207447467469217,rbf,0.6871696950708435,0.20688937532195706,0.998099285711745,0.512272552066067,COMPLETE
88,0.4787628548391141,2025-12-26 02:27:48.427666,2025-12-26 02:27:56.422696,0 days 00:00:07.995030,29.321646756455483,0.2611841608913142,0.0003878567096914416,rbf,0.760575156046559,-0.16255880585245097,1.2084100427727054,0.4787628548391141,COMPLETE
89,0.4126001900096183,2025-12-26 02:27:56.422870,2025-12-26 02:28:40.180519,0 days 00:00:43.757649,0.8777221885492615,0.37058074498888033,,linear,0.8271012012338177,-0.14284119714445542,1.1981185841228181,0.4126001900096183,COMPLETE
90,-0.1710499800992035,2025-12-26 02:28:40.180830,2025-12-26 02:28:51.819766,0 days 00:00:11.638936,4.212265370164884,0.055998302424903015,0.0011733609179042392,sigmoid,96.30438944566703,-15716.731756285046,140.5082410884703,-0.1710499800992035,COMPLETE
91,0.531624018274731,2025-12-26 02:28:51.819941,2025-12-26 02:29:05.454271,0 days 00:00:13.634330,15.412179942361607,0.09185267802773099,0.003102621866039748,rbf,0.6939543523836832,0.17761683321831123,1.0163515808175987,0.531624018274731,COMPLETE
92,0.5339062519328449,2025-12-26 02:29:05.454483,2025-12-26 02:29:19.391918,0 days 00:00:13.937435,12.698595985953567,0.08029465140052487,0.003418191859634378,rbf,0.6934946466062015,0.1836324781751134,1.0126275064305046,0.5339062519328449,COMPLETE
93,0.5272444953404022,2025-12-26 02:29:19.392110,2025-12-26 02:29:32.836931,0 days 00:00:13.444821,13.302473079151333,0.09511671875472458,0.0028437491260779432,rbf,0.6893747556019003,0.1792426748122946,1.0153464263736673,0.5272444953404022,COMPLETE
94,0.48570414914904053,2025-12-26 02:29:32.837105,2025-12-26 02:29:45.564784,0 days 00:00:12.727679,6.475783074756869,0.0841313655408957,0.012613254945274809,rbf,0.7600342184890369,0.07414209494692314,1.0783978922619084,0.48570414914904053,COMPLETE
95,0.4849164851042729,2025-12-26 02:29:45.564949,2025-12-26 02:30:01.048041,0 days 00:00:15.483092,37.3238448368696,0.07238378815225927,0.00798721231146572,rbf,0.761370896995179,0.07816447447682429,1.0760527985139678,0.4849164851042729,COMPLETE
96,0.5315334914301707,2025-12-26 02:30:01.048216,2025-12-26 02:30:16.867798,0 days 00:00:15.819582,24.91142270018284,0.05182379669822717,0.0030038145915539027,rbf,0.7068977934823655,0.15361944255988624,1.0310736782098289,0.5315334914301707,COMPLETE
97,0.4944880242069235,2025-12-26 02:30:16.867965,2025-12-26 02:30:32.312495,0 days 00:00:15.444530,25.6053272170559,0.05064255365987138,0.001456640807973229,rbf,0.7314140953129187,0.0437218000166526,1.0959708131229597,0.4944880242069235,COMPLETE
98,0.42883285884517386,2025-12-26 02:30:32.312662,2025-12-26 02:30:50.412210,0 days 00:00:18.099548,4.541072193197109,0.03847993422743257,0.0028958839987350284,poly,0.9862239736147453,-0.8880691780832268,1.539982594133151,0.42883285884517386,COMPLETE
99,0.4671895704942469,2025-12-26 02:30:50.412383,2025-12-26 02:31:04.342451,0 days 00:00:13.930068,72.5633322194431,0.12392737673190794,0.0007914012722083215,rbf,0.7973691895297186,-0.1696866455418926,1.2121088625088101,0.4671895704942469,COMPLETE
100,0.44582209625402763,2025-12-26 02:31:04.342630,2025-12-26 02:31:22.383081,0 days 00:00:18.040451,127.26017595956314,0.030084682705192316,0.009939932563035879,rbf,0.791896655168264,0.014323292084764572,1.1126898025789724,0.44582209625402763,COMPLETE
101,0.5332268333454069,2025-12-26 02:31:22.383302,2025-12-26 02:31:35.223301,0 days 00:00:12.839999,18.151417666896574,0.10236793615679239,0.0031675608058418262,rbf,0.6972734317732091,0.17360386879874834,1.0188282969378484,0.5332268333454069,COMPLETE
102,0.5273761982980048,2025-12-26 02:31:35.223555,2025-12-26 02:31:47.987328,0 days 00:00:12.763773,7.705790058578412,0.0841605243325038,0.006538590435543618,rbf,0.7107317339903033,0.16044665023263105,1.02690675406798,0.5273761982980048,COMPLETE
103,0.47533903594214116,2025-12-26 02:31:47.987508,2025-12-26 02:32:06.536255,0 days 00:00:18.548747,59.5319209710257,0.023086710853214603,0.007157390857957497,rbf,0.7770918400280443,0.049988011589024106,1.0923741232039987,0.47533903594214116,COMPLETE
104,0.44723371806057544,2025-12-26 02:32:06.536461,2025-12-26 02:32:21.214581,0 days 00:00:14.678120,23.302709864495778,0.06812558835238751,0.020116440577123713,rbf,0.8075995484569377,-0.011224074476982482,1.1270172441090438,0.44723371806057544,COMPLETE
105,0.5336679389042349,2025-12-26 02:32:21.214834,2025-12-26 02:32:34.585409,0 days 00:00:13.370575,7.832858786840322,0.08633133461765545,0.005126773398758924,rbf,0.7000296322219696,0.18283788779922727,1.0131201940709607,0.5336679389042349,COMPLETE
106,0.5006269822578793,2025-12-26 02:32:34.585584,2025-12-26 02:32:49.152859,0 days 00:00:14.567275,7.940370419862543,0.04553335026418468,0.0016724102919398027,rbf,0.6887722791652197,0.12734656761026175,1.0469543880796954,0.5006269822578793,COMPLETE
