number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
21,0.7055229142180763,2025-12-21 14:54:18.291202,2025-12-21 14:57:49.364519,0 days 00:03:31.073317,16,512,0.06957020148065163,3,2,0.0013353719348768124,1.649094836715674e-07,0.7605860236650528,0.7055229142180763,0.32773104310035706,PRUNED
22,0.7524296675186838,2025-12-21 14:57:49.364706,2025-12-21 15:40:01.374493,0 days 00:42:12.009787,16,128,0.013295737499405508,3,2,0.0009287110459488028,4.6315441204922165e-08,0.7981957570162395,0.7318016928652866,0.10464803129434586,COMPLETE
23,0.7168077388145008,2025-12-21 15:40:01.374756,2025-12-21 15:47:00.855631,0 days 00:06:59.480875,16,128,0.09343104680982749,3,2,0.0007674049599319084,5.025216180777023e-08,0.780281354315689,0.7168077388145008,0.33271077275276184,PRUNED
24,0.6988126968737494,2025-12-21 15:47:00.855828,2025-12-21 15:50:33.327956,0 days 00:03:32.472128,16,128,0.052947968496050324,3,3,0.0023781486913238793,2.8035095428597268e-08,0.7532392921156427,0.6988126968737494,0.5254470705986023,PRUNED
25,0.740300051732559,2025-12-21 15:50:33.328159,2025-12-21 16:11:56.431732,0 days 00:21:23.103573,16,128,0.19533316289619398,3,2,0.0016376667681316387,0.008217239764195862,0.8066223504842714,0.740300051732559,0.40387269854545593,PRUNED
26,0.7026426826555248,2025-12-21 16:11:56.431942,2025-12-21 16:15:23.850913,0 days 00:03:27.418971,16,128,0.11381211207639401,3,1,0.0005384617821703066,1.521293450584159e-07,0.7585557951659772,0.7026426826555248,0.3946049213409424,PRUNED
27,0.7027892089615619,2025-12-21 16:15:23.851111,2025-12-21 16:18:54.107901,0 days 00:03:30.256790,16,128,0.24424948482686337,3,3,0.001023894924802217,4.5883335245828826e-07,0.7569522259103434,0.7027892089615619,0.3758396804332733,PRUNED
28,0.7467917077981229,2025-12-21 16:18:54.108088,2025-12-21 17:04:18.785326,0 days 00:45:24.677238,32,128,0.012025663791750314,3,2,0.0018661707368002006,2.0595290500916075e-06,0.7940676159467783,0.7335055177266762,0.13756293058395386,COMPLETE
29,0.7006831767715138,2025-12-21 17:04:18.785596,2025-12-21 17:07:57.129582,0 days 00:03:38.343986,64,256,0.1629924153179287,3,3,0.0002527306944091653,1.870422544769412e-05,0.7522005398281852,0.7006831767715138,0.32451218366622925,PRUNED
30,0.7016283524899292,2025-12-21 17:07:57.129773,2025-12-21 17:11:32.049948,0 days 00:03:34.920175,32,128,0.373224306812289,7,2,9.511061752756352e-05,3.5371142774346005e-08,0.7541708657218499,0.7016283524899292,0.3464687764644623,PRUNED
31,0.7060695612634379,2025-12-21 17:11:32.050137,2025-12-21 17:15:10.422523,0 days 00:03:38.372386,16,512,0.002677110899839144,3,2,0.0011441494569940877,2.0384676102130038e-07,0.759868954241457,0.7060695612634379,0.3800525367259979,PRUNED
32,0.6959203036048219,2025-12-21 17:15:10.422714,2025-12-21 17:18:47.455322,0 days 00:03:37.032608,16,512,0.0507069512635899,3,2,1.00920366604113e-05,8.50931104959265e-08,0.7387136444040394,0.6959203036048219,0.39774054288864136,PRUNED
33,0.7502458210417863,2025-12-21 17:18:47.455510,2025-12-21 18:05:20.248085,0 days 00:46:32.792575,16,512,0.11782923347711166,3,2,0.0016048629747235422,1.6207199362521537e-08,0.7968006723186537,0.7364583333328345,0.501131534576416,COMPLETE
34,0.7079726651475778,2025-12-21 18:05:20.248343,2025-12-21 18:08:58.727032,0 days 00:03:38.478689,16,256,0.12511180621281434,5,3,0.0018349682412670302,1.50346520350605e-08,0.7574790164696927,0.7079726651475778,0.4694769084453583,PRUNED
