number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_huber_delta,params_layers,params_loss,params_lr,params_nhead,params_weight_decay,user_attrs_val_mae,user_attrs_val_r2,user_attrs_val_rmse,user_attrs_val_spearman_rho,state
85,0.3555250986487493,2025-12-21 18:23:12.856398,2025-12-21 18:24:00.087900,0 days 00:00:47.231502,16,384,0.18785158890744186,256,0.8972185489171767,4,huber,5.779570175262986e-05,4,6.4112371707650135e-06,0.7569251656532288,-0.0016841888427734375,1.1216884851455688,0.3555250986487493,PRUNED
86,0.297202087241058,2025-12-21 18:24:00.088071,2025-12-21 18:24:23.148787,0 days 00:00:23.060716,16,384,0.1334052449686052,256,0.847330559225628,4,huber,4.26153421834481e-05,4,3.481999208285684e-07,0.7732500433921814,0.0438956618309021,1.095871090888977,0.297202087241058,PRUNED
87,0.33103748079095263,2025-12-21 18:24:23.148962,2025-12-21 18:24:46.073456,0 days 00:00:22.924494,32,384,0.115697597108422,1536,1.164521192392252,1,huber,0.00014600175739034533,8,2.3395029036778795e-05,0.7767432332038879,-0.028496861457824707,1.1366018056869507,0.33103748079095263,PRUNED
88,0.27152305459397486,2025-12-21 18:24:46.073630,2025-12-21 18:25:07.858225,0 days 00:00:21.784595,64,384,0.14446545554514076,256,0.6314234925462267,4,huber,8.395009372658293e-05,4,1.9664517795952568e-07,0.7795367240905762,0.03150737285614014,1.1029479503631592,0.27152305459397486,PRUNED
89,0.24055957753718232,2025-12-21 18:25:07.858406,2025-12-21 18:25:29.283360,0 days 00:00:21.424954,32,256,0.2311282943492021,1024,,3,mse,0.00011454013436038917,8,6.527347733221618e-08,0.8020344972610474,0.03294706344604492,1.1021277904510498,0.24055957753718232,PRUNED
90,0.38472324209510805,2025-12-21 18:25:29.283536,2025-12-21 18:26:16.250713,0 days 00:00:46.967177,16,384,0.20238560387717855,256,1.0963720342817185,4,huber,0.00012780425307574103,4,1.3754728131236192e-07,0.7643137574195862,0.06053340435028076,1.0862942934036255,0.38472324209510805,PRUNED
91,0.29272407714721166,2025-12-21 18:26:16.250888,2025-12-21 18:26:38.900509,0 days 00:00:22.649621,16,384,0.17532585224628006,256,1.3073071318878842,4,huber,6.487613371972586e-05,4,1.7114516652496938e-06,0.785866916179657,-0.01612544059753418,1.1297451257705688,0.29272407714721166,PRUNED
92,0.33196007615689854,2025-12-21 18:26:38.900685,2025-12-21 18:27:03.126763,0 days 00:00:24.226078,16,384,0.30198115022633454,256,1.6508142824179852,4,huber,0.00020661574727067944,4,7.15597049027815e-07,1.156025767326355,-0.44760966300964355,1.3484430313110352,0.33196007615689854,PRUNED
93,0.39743117389056887,2025-12-21 18:27:03.126934,2025-12-21 18:27:49.898532,0 days 00:00:46.771598,16,384,0.36606334723699263,256,0.9915159459565369,4,huber,0.00010159125019521368,4,0.00030983535347339655,0.865820586681366,-0.006423592567443848,1.1243388652801514,0.39743117389056887,PRUNED
94,0.4136467886799721,2025-12-21 18:27:49.898707,2025-12-21 18:30:59.135540,0 days 00:03:09.236833,16,384,0.33451336497268425,256,0.7486098827159027,4,huber,0.0002490439566174716,4,2.4013460595474837e-10,1.0495481491088867,-0.30926513671875,1.2823915481567383,0.4136467886799721,PRUNED
95,0.36758099775690184,2025-12-21 18:30:59.135715,2025-12-21 18:31:46.404628,0 days 00:00:47.268913,16,384,0.12347570951590855,1536,1.2269108277486669,4,huber,0.0001530862162167465,8,1.7412916083587378e-09,0.7607333064079285,0.07012820243835449,1.0807329416275024,0.36758099775690184,PRUNED
96,0.3768173404918794,2025-12-21 18:31:46.404802,2025-12-21 18:32:31.103616,0 days 00:00:44.698814,32,128,0.05512710228150386,256,1.8328426428427704,4,huber,0.00034534969639432085,4,5.728963611398369e-10,0.7379267811775208,0.07668900489807129,1.076913595199585,0.3768173404918794,PRUNED
97,0.44459994504336814,2025-12-21 18:32:31.103800,2025-12-21 18:35:07.022205,0 days 00:02:35.918405,32,384,0.15266337108033196,256,1.4860033187425568,1,huber,0.00043114339124899066,8,7.354857199147989e-09,0.738111138343811,0.0728331208229065,1.0791599750518799,0.44459994504336814,PRUNED
98,0.3159823941984225,2025-12-21 18:35:07.022383,2025-12-21 18:35:29.878337,0 days 00:00:22.855954,16,384,0.3785531259814107,1536,1.0316826279079678,4,huber,0.0002886474626384455,4,1.2490608203760423e-09,0.8575690984725952,0.007787525653839111,1.1163725852966309,0.3159823941984225,PRUNED
99,0.23729653076317359,2025-12-21 18:35:29.878520,2025-12-21 18:35:52.966218,0 days 00:00:23.087698,32,256,0.25936969000356414,256,,4,mse,8.178159340827011e-05,8,6.816696569528957e-06,0.8633871674537659,0.012053310871124268,1.1139702796936035,0.23729653076317359,PRUNED
100,0.3734520832293028,2025-12-21 18:35:52.966417,2025-12-21 18:36:40.814877,0 days 00:00:47.848460,16,384,0.07496467789564663,512,0.8659666085224239,1,huber,0.0006037983464015549,8,2.6896583190746753e-08,0.7894706726074219,-0.07793140411376953,1.163596510887146,0.3734520832293028,PRUNED
101,0.2444505687093405,2025-12-21 18:36:40.815050,2025-12-21 18:37:02.472822,0 days 00:00:21.657772,32,128,0.1361069846667731,1024,,2,mse,0.0001914877509725374,8,3.4644669999459917e-09,0.7958517670631409,0.02004927396774292,1.1094532012939453,0.2444505687093405,PRUNED
102,0.2629246721309442,2025-12-21 18:37:02.472989,2025-12-21 18:37:24.186152,0 days 00:00:21.713163,32,128,0.10230124495805298,1024,,2,mse,0.00039325238592851416,8,3.5591568736033946e-07,0.8260326385498047,0.06600844860076904,1.0831242799758911,0.2629246721309442,PRUNED
103,0.2405145318277409,2025-12-21 18:37:24.186323,2025-12-21 18:37:46.375300,0 days 00:00:22.188977,32,128,0.16058391049674028,1024,,1,mse,0.0004754971036689835,8,3.397603837586529e-08,0.8055515885353088,0.010992467403411865,1.1145682334899902,0.2405145318277409,PRUNED
104,0.23281911364986255,2025-12-21 18:37:46.375488,2025-12-21 18:38:08.472536,0 days 00:00:22.097048,32,128,0.17053733187667172,1024,,3,mse,0.00021920056835278464,8,9.273276308916393e-08,0.8011813759803772,0.03279399871826172,1.102215051651001,0.23281911364986255,PRUNED
105,0.15854206900151713,2025-12-21 18:38:08.472709,2025-12-21 18:38:31.263963,0 days 00:00:22.791254,64,384,0.1463892684884574,256,,2,mse,0.0002582157334541705,8,3.4599473045691135e-10,0.841572105884552,-0.019487500190734863,1.1316126585006714,0.15854206900151713,PRUNED
106,0.28000815127888945,2025-12-21 18:38:31.264135,2025-12-21 18:38:54.359670,0 days 00:00:23.095535,32,384,0.1846159660698969,1536,0.9314314591986125,4,huber,0.00018362792320189377,4,1.426379285943228e-06,0.838965654373169,0.03810006380081177,1.0991874933242798,0.28000815127888945,PRUNED
107,0.26622111594557457,2025-12-21 18:38:54.359839,2025-12-21 18:39:16.433081,0 days 00:00:22.073242,32,128,0.3534206844991484,256,0.6578923697086225,1,huber,0.00013447601985968051,8,7.830381357336019e-10,0.7879066467285156,0.039166271686553955,1.0985782146453857,0.26622111594557457,PRUNED
108,0.37092973461054934,2025-12-21 18:39:16.433251,2025-12-21 18:40:51.228256,0 days 00:01:34.795005,16,384,0.11129988005146882,256,1.0759413465217822,4,huber,0.00035124265795216723,4,2.4815162990472575e-06,0.7881098389625549,0.022730588912963867,1.1079342365264893,0.37092973461054934,PRUNED
109,0.3356640349590517,2025-12-21 18:40:51.228439,2025-12-21 18:41:14.112852,0 days 00:00:22.884413,32,256,0.38399228470466523,256,1.1975115806284053,4,huber,0.0003177546010011092,8,1.7521638629317129e-09,0.8130216598510742,0.028784096240997314,1.1044974327087402,0.3356640349590517,PRUNED
110,0.29400879304773503,2025-12-21 18:41:14.113028,2025-12-21 18:41:37.419352,0 days 00:00:23.306324,16,384,0.19551769783074707,1536,,4,mse,0.00010956106424844702,4,9.289264153698449e-09,0.7846232652664185,0.05384641885757446,1.0901535749435425,0.29400879304773503,PRUNED
111,0.27593546336612873,2025-12-21 18:41:37.419523,2025-12-21 18:42:00.169308,0 days 00:00:22.749785,32,384,0.019971335362871892,256,1.5877944680884055,4,huber,0.00038658685927804305,8,1.694684426117246e-08,0.7946645617485046,0.038234591484069824,1.099110722541809,0.27593546336612873,PRUNED
112,0.276853130854786,2025-12-21 18:42:00.169488,2025-12-21 18:42:22.754461,0 days 00:00:22.584973,32,384,0.06278183836808049,256,1.4100419116268927,4,huber,0.0003182441356502011,8,3.087183259947541e-09,0.7970030903816223,0.057033658027648926,1.0883158445358276,0.276853130854786,PRUNED
113,0.28061287411651803,2025-12-21 18:42:22.754638,2025-12-21 18:42:48.630376,0 days 00:00:25.875738,32,384,0.12668756489067456,256,1.319420640841602,4,huber,1.1327075312095083e-05,8,5.079713604683447e-09,0.7981287240982056,0.011260628700256348,1.1144170761108398,0.28061287411651803,PRUNED
114,0.26925077435501843,2025-12-21 18:42:48.630552,2025-12-21 18:43:10.804470,0 days 00:00:22.173918,32,384,0.08624985444538152,1024,4.874637705614484,4,huber,0.000273768198327845,8,5.90329267734083e-08,0.8174108862876892,-0.04684257507324219,1.1466939449310303,0.26925077435501843,PRUNED
115,0.28712133695088987,2025-12-21 18:43:10.804641,2025-12-21 18:43:32.058902,0 days 00:00:21.254261,32,384,0.0348070463659979,256,1.2820603316613937,4,huber,0.0005188687029228998,8,1.0445328309765503e-08,0.7765093445777893,-0.004413008689880371,1.1232153177261353,0.28712133695088987,PRUNED
116,0.299980370349528,2025-12-21 18:43:32.059074,2025-12-21 18:43:53.586283,0 days 00:00:21.527209,32,384,0.32197788595207466,256,0.5510100141850988,1,huber,0.00022882407444414077,8,2.353290596731765e-09,0.779399037361145,0.033586740493774414,1.1017632484436035,0.299980370349528,PRUNED
117,0.3054935676016104,2025-12-21 18:43:53.586465,2025-12-21 18:44:16.496023,0 days 00:00:22.909558,16,384,0.09831328123304112,256,1.7988009732400034,4,huber,0.00016104025968020664,4,1.5447073907453227e-07,0.7972531914710999,-0.02422618865966797,1.1342395544052124,0.3054935676016104,PRUNED
118,0.33858328050383385,2025-12-21 18:44:16.496196,2025-12-21 18:45:00.391184,0 days 00:00:43.894988,32,256,0.05133031536245798,1536,1.396486185728805,4,huber,8.977368786763167e-05,8,1.0917718737695436e-09,0.7623220682144165,0.04147171974182129,1.0972594022750854,0.33858328050383385,PRUNED
119,0.21874743319736772,2025-12-21 18:45:00.391365,2025-12-21 18:45:22.641266,0 days 00:00:22.249901,64,384,0.137754612460858,256,,4,mse,0.0004436668626217345,4,2.0538614778537964e-08,0.841558575630188,0.044180333614349365,1.0957080125808716,0.21874743319736772,PRUNED
120,0.33414197836456516,2025-12-21 18:45:22.641446,2025-12-21 18:45:47.036372,0 days 00:00:24.394926,16,384,0.4092645703431101,512,1.457267362706722,2,huber,0.00014736305520262835,8,4.747350952315746e-10,1.029643177986145,-0.2361605167388916,1.2460752725601196,0.33414197836456516,PRUNED
121,0.29279782532976223,2025-12-21 18:45:47.036547,2025-12-21 18:46:09.164676,0 days 00:00:22.128129,32,256,0.1526823946508294,256,1.1439854081558447,4,huber,7.756491326962357e-05,4,4.440958307728193e-08,0.8007057309150696,0.055183589458465576,1.0893828868865967,0.29279782532976223,PRUNED
122,0.3012224936804757,2025-12-21 18:46:09.164850,2025-12-21 18:46:32.397323,0 days 00:00:23.232473,32,256,0.4364707845823465,256,1.0547735332844241,4,huber,9.624305692071183e-05,4,6.485109778516164e-09,1.0777186155319214,-0.3186253309249878,1.286967396736145,0.3012224936804757,PRUNED
123,0.25531263031475576,2025-12-21 18:46:32.397501,2025-12-21 18:46:55.181933,0 days 00:00:22.784432,32,256,0.4488793486507207,256,1.5844476617169205,4,huber,6.845581574540297e-05,4,1.2915755802183172e-08,1.0453263521194458,-0.2929260730743408,1.2743645906448364,0.25531263031475576,PRUNED
124,0.26953417500766186,2025-12-21 18:46:55.182107,2025-12-21 18:47:16.581748,0 days 00:00:21.399641,32,256,0.48402192690805007,256,0.8246199100992669,4,huber,4.92366999789805e-05,4,3.122821700669488e-08,1.2222561836242676,-0.6009949445724487,1.4180835485458374,0.26953417500766186,PRUNED
125,0.2916907243048929,2025-12-21 18:47:16.581922,2025-12-21 18:47:37.135179,0 days 00:00:20.553257,32,128,0.21467118402405527,256,1.218848263718469,4,huber,0.00011044358251342192,4,1.4852250670984512e-09,0.7737146019935608,0.025671005249023438,1.1062662601470947,0.2916907243048929,PRUNED
126,0.4123437998323411,2025-12-21 18:47:37.135363,2025-12-21 18:50:24.196945,0 days 00:02:47.061582,16,384,0.30541218913215185,256,0.9638961006696508,4,huber,0.00030928009365328976,4,4.916152883269462e-07,1.075777530670166,-0.38548171520233154,1.3191896677017212,0.4123437998323411,PRUNED
127,0.2876726541316498,2025-12-21 18:50:24.197116,2025-12-21 18:50:47.959350,0 days 00:00:23.762234,32,256,0.16393535044606244,1536,0.9037387246752895,4,huber,0.0001221728155817503,8,1.1438649290859967e-07,0.823706328868866,0.04637378454208374,1.0944499969482422,0.2876726541316498,PRUNED
128,0.3675092234963779,2025-12-21 18:50:47.959526,2025-12-21 18:51:32.827619,0 days 00:00:44.868093,16,384,0.12287558106033192,1024,1.114267260154017,4,huber,0.00021165150163023427,4,3.972462630730682e-09,0.8181371688842773,0.04922926425933838,1.0928102731704712,0.3675092234963779,PRUNED
129,0.24690365513199136,2025-12-21 18:51:32.827790,2025-12-21 18:51:54.905256,0 days 00:00:22.077466,32,384,0.18005961940472637,256,,1,mse,0.00017482862553812483,8,7.112987674299733e-10,0.8158331513404846,0.028015732765197754,1.1049343347549438,0.24690365513199136,PRUNED
130,0.3217780117061317,2025-12-21 18:51:54.905440,2025-12-21 18:52:18.421648,0 days 00:00:23.516208,16,384,0.2730425343721672,256,1.3491375306393854,3,huber,0.00035323180736981827,4,7.056523743244354e-07,1.0326391458511353,-0.27638769149780273,1.2661879062652588,0.3217780117061317,PRUNED
131,0.4049413027599802,2025-12-21 18:52:18.421819,2025-12-21 18:53:48.383643,0 days 00:01:29.961824,32,384,0.07024242248038727,256,0.7391681174007337,3,huber,0.0004173157469135287,8,9.953216852600744e-09,0.7668792605400085,-0.005869865417480469,1.1240296363830566,0.4049413027599802,PRUNED
132,0.4591544363614102,2025-12-21 18:53:48.383824,2025-12-21 18:57:06.125411,0 days 00:03:17.741587,32,384,0.04298395776817987,256,0.8332537502017958,3,huber,0.0005737798503525079,8,2.9377172122259196e-07,0.7163920998573303,0.11747419834136963,1.0528597831726074,0.4591544363614102,PRUNED
133,0.31768068159591717,2025-12-21 18:57:06.125588,2025-12-21 18:57:28.925161,0 days 00:00:22.799573,32,384,0.23639360729814318,256,0.7770050849556432,4,huber,0.0004706544971485727,8,7.183804176696805e-08,0.7785395979881287,0.07578128576278687,1.0774427652359009,0.31768068159591717,PRUNED
134,0.3813100798102796,2025-12-21 18:57:28.925334,2025-12-21 18:58:13.352686,0 days 00:00:44.427352,32,384,0.13963228949714424,256,1.1627807978624138,2,huber,0.000713388346558383,8,2.4760437476682057e-08,0.9017019271850586,-0.08365857601165771,1.166683554649353,0.3813100798102796,PRUNED
135,0.38344290346369575,2025-12-21 18:58:13.352859,2025-12-21 18:58:59.239174,0 days 00:00:45.886315,32,384,0.013645559463696104,256,1.0000884833682264,4,huber,0.0002943582575331074,8,2.2566941698241904e-09,0.7420556545257568,0.08409953117370605,1.0725831985473633,0.38344290346369575,PRUNED
136,0.3202232346611621,2025-12-21 18:58:59.239352,2025-12-21 18:59:21.610021,0 days 00:00:22.370669,32,384,0.08917512761484074,256,1.2654490337312645,4,huber,0.0003780573051943888,8,5.763663744467436e-09,0.7766498923301697,0.0007013082504272461,1.120352029800415,0.3202232346611621,PRUNED
137,0.2811312170540421,2025-12-21 18:59:21.610202,2025-12-21 18:59:43.171692,0 days 00:00:21.561490,16,128,0.2524350343482531,1536,,4,mse,0.00026738963818050295,4,2.2091687645028303e-10,0.8697090148925781,0.014252245426177979,1.1127299070358276,0.2811312170540421,PRUNED
138,0.2785616994961991,2025-12-21 18:59:43.171864,2025-12-21 19:00:05.676568,0 days 00:00:22.504704,32,256,0.06529320279037604,256,1.9686102736926394,2,huber,0.00024215887276453533,8,3.8427431095065844e-10,0.798321545124054,-0.018111824989318848,1.1308488845825195,0.2785616994961991,PRUNED
139,0.3567652064953097,2025-12-21 19:00:05.676745,2025-12-21 19:00:49.682497,0 days 00:00:44.005752,16,384,0.1183048950174663,256,0.6690327244761665,1,huber,6.217919598763273e-05,8,1.7985975268384208e-08,0.7584875226020813,0.008661627769470215,1.1158807277679443,0.3567652064953097,PRUNED
140,0.3166001307325836,2025-12-21 19:00:49.682674,2025-12-21 19:01:11.779357,0 days 00:00:22.096683,32,384,0.15532009009197587,1024,1.4559967567542318,4,huber,0.00013860035912715397,4,7.59548251711267e-09,0.8291522860527039,0.03501307964324951,1.1009498834609985,0.3166001307325836,PRUNED
141,0.3578651167279579,2025-12-21 19:01:11.779525,2025-12-21 19:02:00.412350,0 days 00:00:48.632825,16,384,0.404319143110667,1536,,1,mse,0.000630859038456108,8,1.2626976049784202e-10,1.5562174320220947,-1.3632006645202637,1.7228883504867554,0.3578651167279579,PRUNED
142,0.32763334126743554,2025-12-21 19:02:00.412525,2025-12-21 19:02:45.477149,0 days 00:00:45.064624,16,384,0.1304625680734735,1536,,1,mse,0.0005121746816703896,8,9.164633502464455e-10,0.8422302603721619,0.035678744316101074,1.1005700826644897,0.32763334126743554,PRUNED
143,0.2775040139706231,2025-12-21 19:02:45.477323,2025-12-21 19:03:08.311621,0 days 00:00:22.834298,16,384,0.422130917272581,1536,,1,mse,0.0008554443620477122,8,0.004167647959926141,1.9798425436019897,-2.653804063796997,2.142296075820923,0.2775040139706231,PRUNED
144,0.3013052553314244,2025-12-21 19:03:08.311799,2025-12-21 19:03:33.260785,0 days 00:00:24.948986,16,384,0.1704170711085783,1536,,1,mse,0.0004317209743247485,8,5.288535515609474e-10,0.7977264523506165,0.07494920492172241,1.0779277086257935,0.3013052553314244,PRUNED
145,0.18184446201882248,2025-12-21 19:03:33.260960,2025-12-21 19:03:56.007786,0 days 00:00:22.746826,64,384,0.49897463370705314,512,,1,mse,0.0003674327458800228,8,1.4078098777807443e-09,1.1352771520614624,-0.4750180244445801,1.361148476600647,0.18184446201882248,PRUNED
146,0.415008351207648,2025-12-21 19:03:56.007961,2025-12-21 19:05:37.400292,0 days 00:01:41.392331,16,384,0.33758222067957916,1536,1.669024447493472,4,huber,0.0003353934464896922,8,3.5349453527423976e-10,1.1255759000778198,-0.4362112283706665,1.3431236743927002,0.415008351207648,PRUNED
147,0.3029749778269496,2025-12-21 19:05:37.400479,2025-12-21 19:05:58.944702,0 days 00:00:21.544223,32,384,0.14932693223597063,256,0.9298646971922827,4,huber,8.35154547135257e-05,4,3.1752036446856883e-09,0.7739605903625488,0.039109766483306885,1.0986104011535645,0.3029749778269496,PRUNED
148,0.25071636895502547,2025-12-21 19:05:58.944876,2025-12-21 19:06:22.280352,0 days 00:00:23.335476,32,256,0.28588952853422556,256,,4,mse,0.00010836291457593356,8,7.547576512227834e-10,0.8944541215896606,-0.07477962970733643,1.1618940830230713,0.25071636895502547,PRUNED
149,0.32425218079247287,2025-12-21 19:06:22.280541,2025-12-21 19:06:44.842429,0 days 00:00:22.561888,16,128,0.21504990292992143,256,1.5313422843283095,4,huber,9.637049935266257e-05,4,1.3966137216746433e-08,0.7996184825897217,0.08906632661819458,1.0696710348129272,0.32425218079247287,PRUNED
150,0.3328888283199007,2025-12-21 19:06:44.842604,2025-12-21 19:07:06.683437,0 days 00:00:21.840833,32,384,0.19725123023861887,1536,1.0550398265160859,1,huber,0.0005455905220395855,8,2.0443898374109232e-10,0.8452363610267639,-0.0022989511489868164,1.122032642364502,0.3328888283199007,PRUNED
151,0.38147023361086396,2025-12-21 19:07:06.683611,2025-12-21 19:07:58.420741,0 days 00:00:51.737130,16,256,0.027637032442481974,256,0.5592773101736209,4,huber,0.00022689366784054088,8,2.600742254254827e-10,0.7453638315200806,0.022098958492279053,1.1082922220230103,0.38147023361086396,PRUNED
152,0.3639325526500857,2025-12-21 19:07:58.420914,2025-12-21 19:08:43.904194,0 days 00:00:45.483280,16,256,0.049333300590086705,256,1.0065399814729539,4,huber,0.00018891123964233635,8,1.5680330577756472e-10,0.7728810906410217,-0.03686487674713135,1.1412161588668823,0.3639325526500857,PRUNED
153,0.40537460217700555,2025-12-21 19:08:43.904379,2025-12-21 19:11:18.050037,0 days 00:02:34.145658,16,256,0.03441752093399261,256,0.5823320441500137,4,huber,0.00029287001623761404,8,0.00013902253959051868,0.7452133893966675,0.028084099292755127,1.1048954725265503,0.40537460217700555,PRUNED
154,0.39699204675893895,2025-12-21 19:11:18.050214,2025-12-21 19:12:10.146684,0 days 00:00:52.096470,16,256,0.010484152438178306,256,0.5096518178397464,4,huber,0.00024444823238453406,8,0.00094458600439735,0.7470602989196777,-0.021336913108825684,1.1326385736465454,0.39699204675893895,PRUNED
155,0.4751892211388489,2025-12-21 19:12:10.146856,2025-12-21 19:15:46.820843,0 days 00:03:36.673987,16,256,0.10524178863300368,256,1.7429150000569031,4,huber,0.00033067608163276296,8,3.1845395171322184e-10,0.7437355518341064,0.11148899793624878,1.0564240217208862,0.4751892211388489,PRUNED
156,0.3754025208279382,2025-12-21 19:15:46.821022,2025-12-21 19:16:35.618499,0 days 00:00:48.797477,16,384,0.10713132677020404,256,1.7637905496271964,4,huber,0.00044603253723617044,4,1.8811264545277156e-09,0.8293054699897766,0.04068642854690552,1.097708821296692,0.3754025208279382,PRUNED
157,0.2863039378890531,2025-12-21 19:16:35.618708,2025-12-21 19:16:56.754010,0 days 00:00:21.135302,32,256,0.07614234534805585,1024,1.5997993606498662,4,huber,0.0003864365018543164,8,1.144607279905246e-06,0.7831840515136719,0.05911970138549805,1.0871113538742065,0.2863039378890531,PRUNED
158,0.28871582010992136,2025-12-21 19:16:56.754182,2025-12-21 19:17:22.182686,0 days 00:00:25.428504,16,384,0.11600509126503143,256,,4,mse,0.00034332068330750464,8,5.735138798799291e-10,0.8212506175041199,0.06254494190216064,1.0851308107376099,0.28871582010992136,PRUNED
159,0.3167263654394569,2025-12-21 19:17:22.182860,2025-12-21 19:17:45.653177,0 days 00:00:23.470317,32,384,0.1369161387277959,256,2.89958151482977,4,huber,0.0002947414123744336,4,3.16232905476096e-10,0.8239157795906067,0.011676251888275146,1.1141828298568726,0.3167263654394569,PRUNED
160,0.38606007210524723,2025-12-21 19:17:45.653357,2025-12-21 19:19:23.554424,0 days 00:01:37.901067,16,384,0.097838524022819,256,2.086823412055804,3,huber,0.0004668021014459174,8,1.0976259903616427e-09,0.7795304656028748,0.09573906660079956,1.0657460689544678,0.38606007210524723,PRUNED
161,0.3884444144739965,2025-12-21 19:19:23.554593,2025-12-21 19:20:11.399235,0 days 00:00:47.844642,16,256,0.06061788473769366,256,2.2830783346289643,4,huber,0.00026412129130064016,8,1.013560171478118e-10,0.7499359250068665,0.07988476753234863,1.0750483274459839,0.3884444144739965,PRUNED
162,0.46372242711829237,2025-12-21 19:20:11.399413,2025-12-21 19:23:34.657285,0 days 00:03:23.257872,16,256,0.04166602031831637,256,1.101836684984514,4,huber,0.0003273406164100443,8,1.9375499286697096e-10,0.747472882270813,0.09778076410293579,1.0645421743392944,0.46372242711829237,PRUNED
163,0.31825986663657724,2025-12-21 19:23:34.657465,2025-12-21 19:24:01.744883,0 days 00:00:27.087418,16,256,0.16076173882338168,256,4.508149759570314,4,huber,0.00020875264907462262,8,3.9165948266377787e-10,0.7763637900352478,0.06573474407196045,1.0832830667495728,0.31825986663657724,PRUNED
164,0.37362133067827047,2025-12-21 19:24:01.745061,2025-12-21 19:24:48.178322,0 days 00:00:46.433261,16,256,0.36003938062807245,256,0.5027006361985572,4,huber,0.00016319187235414964,8,6.246359183373199e-10,0.8590942621231079,-0.015733003616333008,1.1295270919799805,0.37362133067827047,PRUNED
165,0.25663711628242636,2025-12-21 19:24:48.178503,2025-12-21 19:25:11.381722,0 days 00:00:23.203219,32,256,0.131533740268619,256,1.913303965172203,4,huber,0.00011885186373927074,8,9.124133135394805e-10,0.8077186346054077,-0.06390368938446045,1.1560004949569702,0.25663711628242636,PRUNED
166,0.37122918841888697,2025-12-21 19:25:11.381900,2025-12-21 19:26:06.530019,0 days 00:00:55.148119,16,128,0.14555466855173824,1536,1.1858728228151223,4,huber,7.285572293460368e-05,4,2.0975142399862845e-07,0.7461216449737549,0.06919610500335693,1.081274390220642,0.37122918841888697,PRUNED
167,0.29245424418657956,2025-12-21 19:26:06.530198,2025-12-21 19:26:30.594458,0 days 00:00:24.064260,32,384,0.07891049961518118,256,1.7095415709537967,4,huber,0.0004051555320475837,8,4.066339396293978e-08,0.7794526219367981,0.029554784297943115,1.1040592193603516,0.29245424418657956,PRUNED
168,0.2430248194833452,2025-12-21 19:26:30.594626,2025-12-21 19:26:51.738671,0 days 00:00:21.144045,64,384,0.466218202852236,256,,1,mse,0.0011148228703117163,4,2.7909983063268426e-10,1.2352772951126099,-0.6962381601333618,1.4596551656723022,0.2430248194833452,PRUNED
169,0.2971894413329629,2025-12-21 19:26:51.738841,2025-12-21 19:27:13.368296,0 days 00:00:21.629455,32,256,0.31122465349376705,512,1.367350736381747,4,huber,0.00027126192561710685,8,4.861297722173148e-10,0.8763484358787537,-0.04892122745513916,1.147831916809082,0.2971894413329629,PRUNED
170,0.4251017538653414,2025-12-21 19:27:13.368486,2025-12-21 19:29:44.789391,0 days 00:02:31.420905,16,384,0.05346299761490346,1024,0.8816053880463376,4,huber,0.0001334180810912404,4,5.182613993857101e-09,0.7214900255203247,0.028507709503173828,1.1046546697616577,0.4251017538653414,PRUNED
171,0.31279792960249514,2025-12-21 19:29:44.789560,2025-12-21 19:30:06.344945,0 days 00:00:21.555385,32,384,0.03251195922850055,256,0.826834196182328,3,huber,0.0005920912062755952,8,4.667904235046676e-07,0.7680567502975464,0.06201678514480591,1.085436463356018,0.31279792960249514,PRUNED
172,0.31059439536881134,2025-12-21 19:30:06.345120,2025-12-21 19:30:28.657463,0 days 00:00:22.312343,32,384,0.0423970966679898,256,0.8164288113027937,3,huber,0.0005536831760611305,8,9.736700321481162e-07,0.7829567790031433,0.045538485050201416,1.0949292182922363,0.31059439536881134,PRUNED
173,0.44198964358491744,2025-12-21 19:30:28.657635,2025-12-21 19:33:27.580441,0 days 00:02:58.922806,32,384,0.0679864976002818,256,0.9444271828273615,3,huber,0.0004948776489375482,8,3.766498901054855e-07,0.7464844584465027,0.10078036785125732,1.0627710819244385,0.44198964358491744,PRUNED
174,0.2698951018427197,2025-12-21 19:33:27.580618,2025-12-21 19:33:48.838346,0 days 00:00:21.257728,32,384,0.02129552749970006,256,0.7363755214215898,3,huber,0.0004066540409128343,8,2.9153646796973596e-07,0.7850220799446106,0.018626689910888672,1.1102581024169922,0.2698951018427197,PRUNED
175,0.4137542296449061,2025-12-21 19:33:48.838516,2025-12-21 19:36:00.694486,0 days 00:02:11.855970,32,384,0.048102110682963654,256,0.7102784581125893,2,huber,0.000688374928912934,8,9.274593807752668e-08,0.7526301145553589,0.09978723526000977,1.0633578300476074,0.4137542296449061,PRUNED
176,0.3164675603494211,2025-12-21 19:36:00.694657,2025-12-21 19:36:22.686231,0 days 00:00:21.991574,32,384,0.12332437045027433,256,0.8631660397888598,3,huber,0.00035833772982048136,8,1.8263803843750917e-07,0.7817009687423706,0.08409786224365234,1.0725841522216797,0.3164675603494211,PRUNED
177,0.3728908311344641,2025-12-21 19:36:22.686404,2025-12-21 19:37:09.508592,0 days 00:00:46.822188,16,384,0.15526704479007272,1536,1.4572458920292297,4,huber,0.0003235014349370815,8,2.127973561320543e-08,0.7528833746910095,0.08062398433685303,1.0746163129806519,0.3728908311344641,PRUNED
