number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
123,0.5090926653011374,2025-12-23 08:41:31.508965,2025-12-23 08:42:34.652002,0 days 00:01:03.143037,16,0.4199903778873275,0.07805450530292947,768,5.456153983556514e-05,4,3,0.0003531005278072221,PRUNED
124,0.5493079594819238,2025-12-23 08:42:34.652192,2025-12-23 08:51:08.354253,0 days 00:08:33.702061,16,0.4904281815538167,0.06484993871593861,768,4.3436040150263006e-05,4,3,1.1549245856016385e-08,COMPLETE
125,0.4178648051011361,2025-12-23 08:51:08.354588,2025-12-23 08:51:42.503256,0 days 00:00:34.148668,16,0.4456147664626755,0.050554909872505445,512,3.676731638411403e-05,4,3,0.0002650688872682588,PRUNED
126,0.5160994289431186,2025-12-23 08:51:42.503445,2025-12-23 08:52:50.960072,0 days 00:01:08.456627,16,0.533669449985352,0.08840823466134046,768,2.7523315807456362e-05,4,3,0.0001300860121388151,PRUNED
127,0.5219073024549372,2025-12-23 08:52:50.960257,2025-12-23 08:54:00.386109,0 days 00:01:09.425852,16,0.3934312836467627,0.01517474607549461,768,4.958926892364387e-05,8,3,5.705164114524062e-07,PRUNED
128,0.2964871353367322,2025-12-23 08:54:00.386293,2025-12-23 08:54:37.136927,0 days 00:00:36.750634,64,0.5064949711983954,0.2224162080889811,512,6.175197544489621e-05,4,3,0.004939412827190811,PRUNED
129,0.4036147560902652,2025-12-23 08:54:37.137103,2025-12-23 08:55:09.703223,0 days 00:00:32.566120,16,0.7717718916869843,0.3877245918405037,768,3.267057258158278e-05,4,3,0.0019316244953679791,PRUNED
130,0.3464568055554385,2025-12-23 08:55:09.703405,2025-12-23 08:55:43.551272,0 days 00:00:33.847867,32,0.6624370753119057,0.031063601028136215,256,8.43227883016762e-05,4,3,0.0006634330132531434,PRUNED
131,0.5095637285730548,2025-12-23 08:55:43.551463,2025-12-23 08:56:48.709130,0 days 00:01:05.157667,16,0.46871446339091793,0.05170523272380473,768,4.0217032087131723e-05,4,3,0.0012107018881394671,PRUNED
132,0.5598330663192489,2025-12-23 08:56:48.709334,2025-12-23 09:04:25.891902,0 days 00:07:37.182568,16,0.4397165077999874,0.05762185655358451,768,3.850749326807171e-05,4,3,0.00046144109403038546,COMPLETE
133,0.49475081227897905,2025-12-23 09:04:25.892224,2025-12-23 09:05:30.540311,0 days 00:01:04.648087,16,0.4252276263925202,0.0617745632876685,768,4.5910164558002146e-05,4,3,0.00042772478814797135,PRUNED
134,0.5018837030851757,2025-12-23 09:05:30.540501,2025-12-23 09:06:34.531215,0 days 00:01:03.990714,16,0.3385630485868697,0.06788338460984408,768,3.551632905894919e-05,4,3,0.0008973897651608067,PRUNED
135,0.5109474356805225,2025-12-23 09:06:34.531406,2025-12-23 09:07:39.842565,0 days 00:01:05.311159,16,0.5743395869691623,0.07818796712977316,768,2.671835634254027e-05,4,3,0.00025667120331348685,PRUNED
136,0.44016077321090846,2025-12-23 09:07:39.842759,2025-12-23 09:08:13.820520,0 days 00:00:33.977761,16,0.36672870474624714,0.039039958674898276,512,4.086755741146605e-05,4,3,2.4613621408572365e-05,PRUNED
137,0.33519104060976185,2025-12-23 09:08:13.820735,2025-12-23 09:08:45.978633,0 days 00:00:32.157898,16,0.4449822756687187,0.05561348479919645,768,0.00038513671837726957,4,3,0.0005021453123891391,PRUNED
138,0.5649406154992072,2025-12-23 09:08:45.978832,2025-12-23 09:18:27.289293,0 days 00:09:41.310461,16,0.4977241340376354,0.11155624065419742,768,5.2841791690054596e-05,8,3,8.735302110973188e-05,COMPLETE
139,0.0997844462088139,2025-12-23 09:18:27.289588,2025-12-23 09:19:04.137163,0 days 00:00:36.847575,64,0.5021253354984354,0.20146284376101503,512,3.0847176783337045e-05,8,3,0.00011098219181064238,PRUNED
140,0.5084130787989225,2025-12-23 09:19:04.137351,2025-12-23 09:20:10.398089,0 days 00:01:06.260738,16,1.308365439092786,0.024894182626221516,768,5.427343459701264e-05,8,1,5.927255291025628e-05,PRUNED
141,0.5615468037433333,2025-12-23 09:20:10.398278,2025-12-23 09:28:45.736957,0 days 00:08:35.338679,16,0.5331459151754874,0.047360556964476344,768,4.8578195738794925e-05,8,3,0.000199153416444844,COMPLETE
142,0.5171407846021494,2025-12-23 09:28:45.737304,2025-12-23 09:29:49.403106,0 days 00:01:03.665802,16,0.525552462333021,0.030895783996372342,768,6.359407252083664e-05,8,3,0.00016922055666910497,PRUNED
143,0.5216212761805362,2025-12-23 09:29:49.403300,2025-12-23 09:30:53.389643,0 days 00:01:03.986343,16,0.5943640488567173,0.04718332672540384,768,4.9156954081152226e-05,8,3,0.00021961034217001654,PRUNED
144,0.438554625670041,2025-12-23 09:30:53.389849,2025-12-23 09:31:59.201613,0 days 00:01:05.811764,16,0.6346172501498,0.11125803354518624,768,5.601972675661665e-05,8,3,1.544728486790404e-06,PRUNED
145,0.41446681296125176,2025-12-23 09:31:59.201815,2025-12-23 09:32:32.691244,0 days 00:00:33.489429,16,0.40209006543709375,0.18818279119787637,384,3.687052436920876e-05,8,3,0.00010068489735807577,PRUNED
146,0.4413695642505695,2025-12-23 09:32:32.691437,2025-12-23 09:33:05.204351,0 days 00:00:32.512914,16,0.47133076065830565,0.1578553973304507,768,7.004736875444183e-05,8,3,8.306415428299173e-05,PRUNED
147,0.13412784099635808,2025-12-23 09:33:05.204530,2025-12-23 09:33:47.957643,0 days 00:00:42.753113,128,0.5628652200174032,0.041801840048462435,768,3.3328587688016703e-05,8,3,1.2952130329866061e-07,PRUNED
148,0.4815377741061853,2025-12-23 09:33:47.957854,2025-12-23 09:35:24.140234,0 days 00:01:36.182380,16,0.49828367759064335,0.06596594094094976,512,7.822976977688649e-05,8,3,0.0003233221813567768,PRUNED
149,0.33473471558343804,2025-12-23 09:35:24.140427,2025-12-23 09:35:56.134963,0 days 00:00:31.994536,16,0.420128317143723,0.05926962342298053,768,0.0003119601044598488,8,3,4.7846607127444695e-05,PRUNED
150,0.4548574632502672,2025-12-23 09:35:56.135152,2025-12-23 09:36:29.947587,0 days 00:00:33.812435,16,0.5366534206488873,0.08507962730817831,768,4.458140327662525e-05,8,3,0.00017531645652462386,PRUNED
151,0.3996891554842164,2025-12-23 09:36:29.947790,2025-12-23 09:37:01.759773,0 days 00:00:31.811983,16,0.4627374639636983,0.07163828386784662,768,4.074814930613854e-05,4,3,0.0006154657552925272,PRUNED
152,0.4036112357668879,2025-12-23 09:37:01.759993,2025-12-23 09:37:34.468249,0 days 00:00:32.708256,16,0.37936831086682554,0.051328499368322414,768,4.849528740984393e-05,4,3,9.066590169815088e-06,PRUNED
153,0.43551284625189146,2025-12-23 09:37:34.468435,2025-12-23 09:38:09.487712,0 days 00:00:35.019277,16,0.44285125734160286,0.22930327107191828,768,2.952453634316122e-05,4,3,0.00037270746795369723,PRUNED
154,0.5229730803573978,2025-12-23 09:38:09.487899,2025-12-23 09:39:14.988682,0 days 00:01:05.500783,16,0.48468029837111937,0.09722272213286356,768,3.833438020211537e-05,4,3,0.0008835336449721552,PRUNED
155,0.4037905522389163,2025-12-23 09:39:14.988865,2025-12-23 09:39:46.844591,0 days 00:00:31.855726,16,0.4017638298031625,0.042923633374870894,768,5.2621764514454825e-05,4,3,0.0002405116349399081,PRUNED
156,0.41817503359875574,2025-12-23 09:39:46.844796,2025-12-23 09:40:19.566099,0 days 00:00:32.721303,16,1.072823229991311,0.0356774518090351,512,4.4754420553676125e-05,4,2,0.00014558602037186062,PRUNED
157,0.38108182621316217,2025-12-23 09:40:19.566298,2025-12-23 09:40:56.426675,0 days 00:00:36.860377,64,0.5124932498650755,0.08006864113185065,768,3.509631311251205e-05,4,3,2.654393438931168e-09,PRUNED
158,0.4950093916102633,2025-12-23 09:40:56.426865,2025-12-23 09:42:02.931172,0 days 00:01:06.504307,16,0.14252366115192455,0.05706210888406068,768,2.929754982670028e-05,4,3,3.6054900147950615e-10,PRUNED
159,0.2890329148746446,2025-12-23 09:42:02.931357,2025-12-23 09:42:34.805042,0 days 00:00:31.873685,16,0.8961782763823963,0.014998706162120781,512,0.000562386756563052,4,3,2.8219096416719706e-08,PRUNED
160,0.44798645207852095,2025-12-23 09:42:34.805234,2025-12-23 09:43:05.883876,0 days 00:00:31.078642,16,0.5495956391695374,0.07410695753793936,768,2.4846156921661702e-05,4,4,0.00053531393030642,PRUNED
161,0.414113946098773,2025-12-23 09:43:05.884057,2025-12-23 09:43:37.143648,0 days 00:00:31.259591,16,0.45831974243797763,0.04968194466648882,768,0.0001739539371033509,4,3,0.00031820981366518424,PRUNED
162,0.4379702519894186,2025-12-23 09:43:37.143850,2025-12-23 09:44:09.610364,0 days 00:00:32.466514,16,0.4821582784157188,0.06653193085851537,768,4.070877098594075e-05,4,3,0.0005213927420690424,PRUNED
163,0.5015118689284543,2025-12-23 09:44:09.610550,2025-12-23 09:45:13.058901,0 days 00:01:03.448351,16,0.42629556233845073,0.02862868067162455,768,3.3332029598243736e-05,4,3,3.3147781677161834e-07,PRUNED
164,0.4026948515877492,2025-12-23 09:45:13.059099,2025-12-23 09:45:46.278816,0 days 00:00:33.219717,32,0.44782087331929826,0.04430732368951726,768,5.952028808950503e-05,4,3,8.893333082367672e-10,PRUNED
165,0.5299125178147892,2025-12-23 09:45:46.278997,2025-12-23 09:47:24.103108,0 days 00:01:37.824111,16,0.49997926450791674,0.13608883429431495,256,0.00020572626144374238,4,3,6.319392778097535e-08,PRUNED
166,-0.23239862990582746,2025-12-23 09:47:24.103296,2025-12-23 09:47:56.134404,0 days 00:00:32.031108,16,0.359825671703353,0.05771039583526894,768,0.0011451404629190753,4,3,0.0013116692627904018,PRUNED
167,0.35762943187396534,2025-12-23 09:47:56.134585,2025-12-23 09:48:28.652971,0 days 00:00:32.518386,16,0.3932804830556892,0.09054799702913206,768,4.422251051147371e-05,8,3,0.0004096674551279542,PRUNED
168,0.3963516689023784,2025-12-23 09:48:28.653151,2025-12-23 09:49:00.749856,0 days 00:00:32.096705,16,0.5951826760343875,0.0011914815946021326,512,3.8471866553217635e-05,4,3,0.00023184002627360314,PRUNED
169,0.5624086229101248,2025-12-23 09:49:00.750047,2025-12-23 09:58:44.400522,0 days 00:09:43.650475,16,0.5296937857628545,0.039358606935590054,768,5.069982657348166e-05,4,1,0.0007480610123355966,COMPLETE
170,0.46236411281181694,2025-12-23 09:58:44.400838,2025-12-23 09:59:15.686985,0 days 00:00:31.286147,16,0.7061021864675214,0.03453638328137167,768,5.015610319046279e-05,4,1,0.0006882210865947603,PRUNED
171,0.43749654847496827,2025-12-23 09:59:15.687175,2025-12-23 09:59:49.422090,0 days 00:00:33.734915,16,0.47658861415557163,0.04810585052710388,768,4.1045996897636825e-05,4,1,0.002248262554589437,PRUNED
172,0.4210980021029233,2025-12-23 09:59:49.422277,2025-12-23 10:00:21.521006,0 days 00:00:32.098729,16,0.5296418200785291,0.03874839169814277,768,5.4011331263515806e-05,4,1,0.0007741933630216362,PRUNED
173,0.3927371768747936,2025-12-23 10:00:21.521186,2025-12-23 10:00:54.527827,0 days 00:00:33.006641,16,0.4240754995401343,0.019336426523346988,768,3.608353342400923e-05,4,1,0.001064599934881223,PRUNED
174,0.5003261800109565,2025-12-23 10:00:54.528017,2025-12-23 10:02:01.669962,0 days 00:01:07.141945,16,0.5779340770169644,0.06146510304516807,768,4.581260370794746e-05,4,1,0.00044754087427714326,PRUNED
175,0.32255887028880936,2025-12-23 10:02:01.670151,2025-12-23 10:02:38.942233,0 days 00:00:37.272082,64,1.5104356192481383,0.07144950093250409,384,6.616730005319745e-05,4,3,9.317171777890908e-05,PRUNED
176,0.42557123301434446,2025-12-23 10:02:38.942428,2025-12-23 10:03:10.978066,0 days 00:00:32.035638,16,0.5202997435538421,0.1789581265734714,768,3.0997072686586433e-05,4,1,0.00014656372314349205,PRUNED
177,0.4929618835259739,2025-12-23 10:03:10.978244,2025-12-23 10:04:13.394150,0 days 00:01:02.415906,16,0.45134784051394256,0.023463245529762287,512,0.00014577988513256868,4,3,0.000327832059418398,PRUNED
178,0.22104968564535712,2025-12-23 10:04:13.394341,2025-12-23 10:04:56.795444,0 days 00:00:43.401103,128,0.5514645854057565,0.21600183251469166,768,5.8109790978166214e-05,8,3,0.00020971545135789073,PRUNED
179,0.5149705052400787,2025-12-23 10:04:56.795847,2025-12-23 10:06:02.418073,0 days 00:01:05.622226,16,0.48924927985053607,0.053867771804909634,768,5.006110252339779e-05,4,3,3.838409215060447e-06,PRUNED
180,0.34547379540634693,2025-12-23 10:06:02.418261,2025-12-23 10:06:35.821252,0 days 00:00:33.402991,16,0.6355572342109838,0.07896341158829727,768,0.0004349887378136239,4,3,0.0015683345315395398,PRUNED
181,0.38997724334703454,2025-12-23 10:06:35.821436,2025-12-23 10:07:10.408512,0 days 00:00:34.587076,16,0.4721401495920281,0.032711192916577564,512,4.207236548185426e-05,4,2,6.176064668382562e-07,PRUNED
182,0.4558741766456573,2025-12-23 10:07:10.408716,2025-12-23 10:07:42.352131,0 days 00:00:31.943415,16,0.810507448880089,0.01515572429093073,512,3.507359201535073e-05,4,2,2.3228052964449154e-07,PRUNED
183,0.5063184304596583,2025-12-23 10:07:42.352319,2025-12-23 10:08:51.381964,0 days 00:01:09.029645,16,0.5067101776848016,0.043070999669040086,512,9.599952218631849e-05,4,2,0.0004387557973955761,PRUNED
184,0.43359911045593746,2025-12-23 10:08:51.382167,2025-12-23 10:09:23.639961,0 days 00:00:32.257794,16,0.4148720228136375,0.023273363858785152,512,4.597154800134602e-05,4,2,1.7946216800448083e-07,PRUNED
185,0.47571075883600283,2025-12-23 10:09:23.640151,2025-12-23 10:10:28.151821,0 days 00:01:04.511670,16,0.43681991270807297,0.055289495087827406,512,3.889971269767618e-05,4,3,3.3460099841935697e-07,PRUNED
186,0.3807183528244617,2025-12-23 10:10:28.152003,2025-12-23 10:11:00.506552,0 days 00:00:32.354549,16,0.9845452777030413,0.0661035288566729,768,2.7831515649022225e-05,8,3,1.4916578609663436e-10,PRUNED
187,0.4021978259309246,2025-12-23 10:11:00.506746,2025-12-23 10:11:33.230784,0 days 00:00:32.724038,16,0.5453895505221698,0.03743144772305454,512,3.341087759525908e-05,4,3,1.1617090412929217e-06,PRUNED
188,0.5505928775146177,2025-12-23 10:11:33.230972,2025-12-23 10:19:43.452797,0 days 00:08:10.221825,16,0.615626619758393,0.047857710563447634,768,7.643433647470793e-05,4,1,0.00029945245189543526,COMPLETE
189,-0.16653584951547615,2025-12-23 10:19:43.453111,2025-12-23 10:20:21.473942,0 days 00:00:38.020831,64,0.3871230767625872,0.2381383955469793,768,0.0017575364715495842,4,3,0.0008801836044110071,PRUNED
190,0.5232423850957569,2025-12-23 10:20:21.474129,2025-12-23 10:21:27.625678,0 days 00:01:06.151549,16,0.4642474028138301,0.010215859195694173,768,5.662170277235186e-05,4,3,2.332605322874757e-06,PRUNED
191,0.4994199167615273,2025-12-23 10:21:27.625863,2025-12-23 10:22:32.199851,0 days 00:01:04.573988,16,0.6697658316191452,0.04931563897621409,768,8.412599024181185e-05,4,1,0.00026744595049531825,PRUNED
192,0.5309122896539263,2025-12-23 10:22:32.200048,2025-12-23 10:24:18.504377,0 days 00:01:46.304329,16,0.718126935243441,0.04049488503076549,768,6.65330705485305e-05,4,1,0.00018475063542906792,PRUNED
193,0.5193524277639027,2025-12-23 10:24:18.504570,2025-12-23 10:25:24.896047,0 days 00:01:06.391477,16,0.5983940912117602,0.0297723901163032,768,5.078077894030157e-05,4,1,9.03013701196239e-08,PRUNED
194,0.5099177410926788,2025-12-23 10:25:24.896242,2025-12-23 10:26:28.967010,0 days 00:01:04.070768,16,0.5253262796074905,0.16942334605316672,768,0.0001169081020353704,4,1,0.0003174303593806287,PRUNED
195,0.4139691272437939,2025-12-23 10:26:28.967204,2025-12-23 10:27:03.527509,0 days 00:00:34.560305,16,0.6251434373536617,0.04827996288078017,768,7.679102060607111e-05,4,1,0.0005290318456225861,PRUNED
196,0.4126008215511016,2025-12-23 10:27:03.527701,2025-12-23 10:27:37.166860,0 days 00:00:33.639159,16,0.49503311538103756,0.06083975268446565,256,4.367294005742443e-05,8,1,3.6622349814720975e-05,PRUNED
197,0.3725963067325275,2025-12-23 10:27:37.167044,2025-12-23 10:28:13.053604,0 days 00:00:35.886560,32,0.564966299617758,0.07152982416504776,512,6.071977921292299e-05,4,3,6.831491589135407e-05,PRUNED
198,0.43884505234866367,2025-12-23 10:28:13.053805,2025-12-23 10:28:46.257367,0 days 00:00:33.203562,16,0.7606952291094098,0.20691290312975424,768,3.844413635208308e-05,4,3,0.00014275240860390985,PRUNED
199,0.33695743294215774,2025-12-23 10:28:46.257554,2025-12-23 10:29:19.024532,0 days 00:00:32.766978,16,0.5878140325980824,0.12175674634085101,768,0.00025313053524376485,4,3,0.000715746759977994,PRUNED
