number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
44,0.4612676056333109,2025-12-21 21:15:09.195475,2025-12-21 21:15:30.823587,0 days 00:00:21.628112,32,384,0.391091247381956,256,1,0.00026786515507267876,8,9.963379855429234e-08,0.7279642095441216,0.4612676056333109,0.3852033019065857,PRUNED
45,0.41309823677534974,2025-12-21 21:15:30.823766,2025-12-21 21:15:42.144915,0 days 00:00:11.321149,32,384,0.3371804425527253,256,4,0.0006550536712594006,8,2.0841294974304464e-08,0.651022227406025,0.41309823677534974,0.6285285949707031,PRUNED
46,0.41509433962214354,2025-12-21 21:15:42.145084,2025-12-21 21:15:53.651453,0 days 00:00:11.506369,32,256,0.4888286758994118,256,1,0.0013149897681668332,8,5.6080163025387065e-08,0.6390170954412157,0.41509433962214354,0.6235045790672302,PRUNED
47,0.47126436781559317,2025-12-21 21:15:53.651629,2025-12-21 21:16:18.015894,0 days 00:00:24.364265,32,128,0.46192054086010936,256,2,0.0003668196117853179,8,1.0273959565657137e-08,0.728155825113303,0.47126436781559317,0.5930505394935608,PRUNED
48,0.4296028880861481,2025-12-21 21:16:18.016072,2025-12-21 21:16:29.254268,0 days 00:00:11.238196,32,128,0.4067433538101038,256,1,0.00017969818715954955,8,0.0008224705123579731,0.7022752266062383,0.4296028880861481,0.5798447132110596,PRUNED
49,0.44491525423678946,2025-12-21 21:16:29.254440,2025-12-21 21:16:42.632991,0 days 00:00:13.378551,16,384,0.3743483788254149,1536,1,5.157073689125875e-05,8,1.6178753976882884e-05,0.7082819581444948,0.44491525423678946,0.469694048166275,PRUNED
50,0.4044943820219785,2025-12-21 21:16:42.633164,2025-12-21 21:16:54.414765,0 days 00:00:11.781601,32,128,0.31175683285240063,256,2,1.2753835483176747e-05,8,7.100381458552123e-05,0.6500599840042656,0.4044943820219785,0.5984994173049927,PRUNED
51,0.4305555555550665,2025-12-21 21:16:54.414937,2025-12-21 21:17:06.175578,0 days 00:00:11.760641,32,384,0.3571484293287659,512,1,0.00015222914216042607,4,2.4863027080992018e-08,0.6891204012263397,0.4305555555550665,0.8236322402954102,PRUNED
52,0.44526445264410236,2025-12-21 21:17:06.175756,2025-12-21 21:17:18.875121,0 days 00:00:12.699365,32,384,0.38462910697327174,1024,1,0.0002714252256076794,4,5.569424748820518e-07,0.7043829978672353,0.44526445264410236,0.4120166003704071,PRUNED
53,0.43902439024340745,2025-12-21 21:17:18.875303,2025-12-21 21:17:30.399950,0 days 00:00:11.524647,32,384,0.4320494039822277,512,1,3.07608747071223e-05,8,1.9260214809308143e-07,0.6780275259930684,0.43902439024340745,0.705176591873169,PRUNED
54,0.43687374749449,2025-12-21 21:17:30.400133,2025-12-21 21:17:42.819945,0 days 00:00:12.419812,32,384,0.2302402896927237,256,1,7.88093986472554e-05,4,6.146362717567594e-08,0.6961310317248735,0.43687374749449,0.5910142660140991,PRUNED
55,0.4049586776854507,2025-12-21 21:17:42.820121,2025-12-21 21:17:53.146830,0 days 00:00:10.326709,64,128,0.08522577776332346,256,1,0.0029576065013237375,8,1.2162936682619386e-06,0.6483229472140762,0.4049586776854507,0.7022437453269958,PRUNED
56,0.4882812499995005,2025-12-21 21:17:53.146999,2025-12-21 21:18:27.192081,0 days 00:00:34.045082,32,256,0.32945893493971107,512,3,0.00010933036874173807,8,0.0057889462598240335,0.7464467808584379,0.4882812499995005,0.7027432322502136,PRUNED
57,0.49441786283843725,2025-12-21 21:18:27.192266,2025-12-21 21:19:02.869777,0 days 00:00:35.677511,32,128,0.4029489160053545,256,2,0.00020538228907928418,4,3.778720176582674e-07,0.7584769061583578,0.49441786283843725,0.23637491464614868,PRUNED
58,0.4694533762053083,2025-12-21 21:19:02.869952,2025-12-21 21:19:39.742529,0 days 00:00:36.872577,32,384,0.26615067693311534,1536,1,0.0005514000651973095,8,0.00013502432473996582,0.7374950013329777,0.4694533762053083,0.6500130295753479,PRUNED
59,0.43521594684336934,2025-12-21 21:19:39.742705,2025-12-21 21:19:50.866244,0 days 00:00:11.123539,16,128,0.20565315593128983,256,1,0.0008072714442999104,8,9.006384915298741e-08,0.7126766195681152,0.43521594684336934,0.36520910263061523,PRUNED
60,0.50170648464115,2025-12-21 21:19:50.866419,2025-12-21 21:20:28.820122,0 days 00:00:37.953703,32,384,0.4999334695324757,512,1,0.00035080652919567,8,0.0013011978841025724,0.7573688683017862,0.50170648464115,0.4826623499393463,PRUNED
61,0.42600896860937176,2025-12-21 21:20:28.820311,2025-12-21 21:20:40.857469,0 days 00:00:12.037158,32,128,0.4515034446711438,512,1,5.9739195256964025e-05,4,3.916416473945305e-06,0.6823805318581712,0.42600896860937176,0.6885256767272949,PRUNED
62,0.4099099099094168,2025-12-21 21:20:40.857639,2025-12-21 21:20:52.651884,0 days 00:00:11.794245,32,128,0.38513718210563036,512,1,2.1096175525196553e-05,4,2.5467681324522996e-05,0.6538339776059717,0.4099099099094168,0.6262032985687256,PRUNED
63,0.4710632570655041,2025-12-21 21:20:52.652058,2025-12-21 21:21:16.877804,0 days 00:00:24.225746,32,128,0.43309627667823564,512,1,0.00010335191129128848,4,1.9201793568756605e-06,0.7413897960543855,0.4710632570655041,0.3594198524951935,PRUNED
64,0.46303501945475356,2025-12-21 21:21:16.877984,2025-12-21 21:21:38.697876,0 days 00:00:21.819892,32,128,0.16476722612366151,512,1,0.00015430734768019573,4,1.1806434708239307e-05,0.7241318981604905,0.46303501945475356,0.4855636954307556,PRUNED
65,0.4310018903586702,2025-12-21 21:21:38.698050,2025-12-21 21:21:51.768792,0 days 00:00:13.070742,64,128,0.40534970660456343,256,1,0.000250582125150838,4,1.5903008883658108e-07,0.7127349373500401,0.4310018903586702,0.5661542415618896,PRUNED
66,0.4455128205123416,2025-12-21 21:21:51.768964,2025-12-21 21:22:03.457942,0 days 00:00:11.688978,32,128,0.3527576197080749,1024,2,7.826360456072294e-05,8,0.000342577418732752,0.7149051919488136,0.4455128205123416,0.5926529765129089,PRUNED
67,0.4186046511623025,2025-12-21 21:22:03.458115,2025-12-21 21:22:14.883878,0 days 00:00:11.425763,32,256,0.37855775311746553,256,1,2.730481317809115e-05,4,2.2372693734752964e-06,0.6655558517728605,0.4186046511623025,0.6616378426551819,PRUNED
68,0.4400785854611899,2025-12-21 21:22:14.884055,2025-12-21 21:22:27.127442,0 days 00:00:12.243387,32,128,0.42336692030905865,1536,1,5.491454843167943e-05,8,8.050317113894258e-07,0.7051203012529992,0.4400785854611899,0.5289199948310852,PRUNED
69,0.443956043955548,2025-12-21 21:22:27.127620,2025-12-21 21:22:38.441579,0 days 00:00:11.313959,32,384,0.4544108356862281,512,2,0.00019276214147653,8,5.614826777617545e-05,0.7070531191682218,0.443956043955548,0.7440233826637268,PRUNED
70,0.4379888268152418,2025-12-21 21:22:38.441753,2025-12-21 21:22:51.062329,0 days 00:00:12.620576,16,128,0.3046895404196821,256,3,0.00012938450757398994,4,5.418235621805755e-06,0.6879123900293255,0.4379888268152418,0.34489569067955017,PRUNED
71,0.41541755888601156,2025-12-21 21:22:51.062502,2025-12-21 21:23:03.026127,0 days 00:00:11.963625,16,256,0.22084664208079668,256,3,3.40028031243936e-05,8,0.0038697319648800196,0.689353672354039,0.41541755888601156,0.6893287301063538,PRUNED
72,0.4956063268887877,2025-12-21 21:23:03.026307,2025-12-21 21:23:43.860259,0 days 00:00:40.833952,16,256,0.25318208676489806,256,3,6.48396986141521e-05,8,0.0014161926533893788,0.7484129232204747,0.4956063268887877,0.6105527281761169,PRUNED
73,0.5457317073166028,2025-12-21 21:23:43.860443,2025-12-21 21:26:55.057797,0 days 00:03:11.197354,16,256,0.19518465618510156,256,4,4.674386170099254e-05,8,0.0005171136156295257,0.7859445814449479,0.5119999999995212,0.24128025770187378,COMPLETE
74,0.4224719101118661,2025-12-21 21:26:55.058057,2025-12-21 21:27:08.884890,0 days 00:00:13.826833,16,256,0.1892826365396083,256,4,2.2852291633576515e-05,8,0.00019072373874478237,0.6944939682751267,0.4224719101118661,0.7469354271888733,PRUNED
75,0.4353448275857093,2025-12-21 21:27:08.885067,2025-12-21 21:27:21.823220,0 days 00:00:12.938153,16,256,0.10271035017001193,256,4,1.602083012603049e-05,8,0.0005215925883425325,0.6971599240202613,0.4353448275857093,0.5712764859199524,PRUNED
76,0.444687842277808,2025-12-21 21:27:21.823395,2025-12-21 21:27:33.599077,0 days 00:00:11.775682,32,384,0.36515718079804454,256,4,4.2222261333925356e-05,8,3.8086964217337065e-05,0.6807143095174619,0.444687842277808,0.41376179456710815,PRUNED
77,0.44067796610120763,2025-12-21 21:27:33.599258,2025-12-21 21:27:57.705096,0 days 00:00:24.105838,32,128,0.1505011836043202,1536,1,0.0019945573972364678,8,1.4777442616994179e-08,0.6973390429218875,0.44067796610120763,0.4914237856864929,PRUNED
78,0.3737574552678898,2025-12-21 21:27:57.705280,2025-12-21 21:28:11.646602,0 days 00:00:13.941322,64,256,0.3959894918557109,1024,1,1.0001979049106443e-05,8,0.009593470936980883,0.6201721207677953,0.3737574552678898,0.5941434502601624,PRUNED
79,0.4413580246908856,2025-12-21 21:28:11.646780,2025-12-21 21:28:24.053079,0 days 00:00:12.406299,32,384,0.41380866719534365,256,1,5.0006687497153975e-05,8,3.097156783229776e-08,0.715321747533991,0.4413580246908856,0.5180367231369019,PRUNED
80,0.56537102473449,2025-12-21 21:28:24.053282,2025-12-21 21:31:00.062820,0 days 00:02:36.009538,32,128,0.3454150230343458,512,2,0.0004079784563071663,4,4.998476127473069e-08,0.7843408424420154,0.5247706422013388,0.4959908425807953,COMPLETE
