number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
14,0.4999999999995286,2025-12-24 10:00:14.578134,2025-12-24 10:17:33.691326,0 days 00:17:19.113192,64,256,0.18883199208380594,3,3,0.0009025423526212624,4.9370693283012836e-05,0.7509455811783524,0.47344110854462584,0.26980891823768616,COMPLETE
15,0.41019417475686076,2025-12-24 10:17:33.691572,2025-12-24 10:18:19.206452,0 days 00:00:45.514880,16,128,0.3724543553190778,5,4,8.281823572048404e-05,0.0011163237303550451,0.6501516262330045,0.41019417475686076,0.5860409140586853,PRUNED
16,0.43010752688127596,2025-12-24 10:18:19.206627,2025-12-24 10:19:51.610173,0 days 00:01:32.403546,32,512,0.19845682218672425,3,2,0.0002561722077600418,5.623801091671643e-05,0.6823347107438017,0.43010752688127596,0.5002961158752441,PRUNED
17,0.4128312412826716,2025-12-24 10:19:51.610347,2025-12-24 10:22:14.733450,0 days 00:02:23.123103,16,128,0.36376454161981425,3,3,0.0008187952586812731,3.8765689076788125e-06,0.6864794388163157,0.4128312412826716,0.3814147412776947,PRUNED
18,0.49133858267668923,2025-12-24 10:22:14.733629,2025-12-24 10:42:10.995500,0 days 00:19:56.261871,32,512,0.2308438308607447,7,4,0.00022262549543840921,1.1347015159882611e-08,0.7610970407891229,0.49133858267668923,0.4099365472793579,PRUNED
19,0.428947368420613,2025-12-24 10:42:10.995680,2025-12-24 10:43:42.636275,0 days 00:01:31.640595,64,256,0.32443986459512075,5,3,0.0011610899463690017,0.0011320673836984,0.6816432284724073,0.428947368420613,0.5231911540031433,PRUNED
20,0.4037339556588653,2025-12-24 10:43:42.636454,2025-12-24 10:44:28.559216,0 days 00:00:45.922762,16,512,0.12423019224329773,3,4,5.4554713364509824e-05,5.4455820045201286e-05,0.6441865502532658,0.4037339556588653,0.44268542528152466,PRUNED
21,0.3823870220158129,2025-12-24 10:44:28.559389,2025-12-24 10:45:13.184776,0 days 00:00:44.625387,64,256,0.1920420348204743,3,3,0.001315503390261148,4.9904725932028657e-05,0.6370926086376967,0.3823870220158129,0.4285966753959656,PRUNED
22,0.3880171184018252,2025-12-24 10:45:13.184961,2025-12-24 10:45:59.850573,0 days 00:00:46.665612,64,256,0.18479721837624485,3,3,0.0007868473143608594,2.3206611278886813e-05,0.6378757331378299,0.3880171184018252,0.564081609249115,PRUNED
23,0.4441301272979886,2025-12-24 10:45:59.850748,2025-12-24 10:48:11.767826,0 days 00:02:11.917078,64,256,0.27222108250130056,3,4,0.00031106505714935195,0.00017145617455911446,0.6990760797120767,0.4441301272979886,0.5029495358467102,PRUNED
