number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_l1_ratio,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
29,0.46029609690399664,2025-12-24 08:51:15.266568,2025-12-24 08:51:17.034035,0 days 00:00:01.767467,0.4335638267781416,balanced,0.7475005157041863,3934,2.3633346922670413e-05,0.40287008248000244,0.7237278392428687,0.4338202178478241,COMPLETE
30,0.44602272727227094,2025-12-24 08:51:17.034170,2025-12-24 08:51:19.301290,0 days 00:00:02.267120,0.23208464031995954,,0.4997168210916224,4611,0.0001344592468383314,0.3996674857988177,0.7068698347107438,0.21804077923297882,COMPLETE
31,0.4642857142852486,2025-12-24 08:51:19.301505,2025-12-24 08:51:21.767805,0 days 00:00:02.466300,0.4739274279130979,,0.4236290965751324,4816,0.0002801056180795214,0.4058319687250185,0.7215659157557983,0.21579506993293762,COMPLETE
32,0.4742857142852567,2025-12-24 08:51:21.767964,2025-12-24 08:51:24.225925,0 days 00:00:02.457961,3.9279307264946817,,0.35713498208957123,4885,3.336781500434067e-05,0.4032526041935924,0.7310342242068782,0.19018131494522095,COMPLETE
33,0.47482014388443305,2025-12-24 08:51:24.226070,2025-12-24 08:51:26.422502,0 days 00:00:02.196432,3.6451177084620268,,0.23120890217448914,4300,3.511256910935323e-05,0.40196229073256273,0.7302177752599307,0.1915522813796997,COMPLETE
34,0.4662921348310067,2025-12-24 08:51:26.422670,2025-12-24 08:51:28.373450,0 days 00:00:01.950780,14.292302333389674,,0.22673445361695424,4350,3.238919603564194e-05,0.40037380286591906,0.7280933417755266,0.18293032050132751,COMPLETE
35,0.46438746438700745,2025-12-24 08:51:28.373580,2025-12-24 08:51:30.093235,0 days 00:00:01.719655,2.985625008068634,balanced,0.1267501359261079,3306,1.3484541545292667e-05,0.39415239552451187,0.7289556118368434,0.44037869572639465,COMPLETE
36,0.4659090909086346,2025-12-24 08:51:30.093383,2025-12-24 08:51:31.886300,0 days 00:00:01.792917,37.178868426745524,,0.3587781337400253,3974,4.664172108290592e-05,0.39685321471422763,0.7254315515862437,0.1848224550485611,COMPLETE
37,0.4672364672360102,2025-12-24 08:51:31.886435,2025-12-24 08:51:33.700206,0 days 00:00:01.813771,2.973051120936258,balanced,0.269493129959818,3522,7.64755441151069e-06,0.3955397599539352,0.7304468808317781,0.441336065530777,COMPLETE
38,0.4679029957199422,2025-12-24 08:51:33.700341,2025-12-24 08:51:35.783437,0 days 00:00:02.083096,11.571338946670247,,0.20428112264259757,4485,5.743152497435929e-05,0.39953104078344104,0.729222207411357,0.19073812663555145,COMPLETE
39,0.4564943253463545,2025-12-24 08:51:35.783588,2025-12-24 08:51:37.208859,0 days 00:00:01.425271,308.2188690732948,balanced,0.06117315244833482,2898,0.0005479152942319818,0.3880246673339226,0.7236611903492401,0.3712291121482849,COMPLETE
40,0.45906432748491793,2025-12-24 08:51:37.209002,2025-12-24 08:51:38.407289,0 days 00:00:01.198287,0.18522951927586842,,0.16923567358910485,2391,2.1161517913102324e-05,0.40223850797776906,0.7094858037856572,0.21980653703212738,COMPLETE
41,0.4710860366709132,2025-12-24 08:51:38.407426,2025-12-24 08:51:40.779782,0 days 00:00:02.372356,0.9863639529598376,,0.3304089446563342,4647,4.278728152951598e-06,0.4070642394668318,0.7273435417222074,0.19478008151054382,COMPLETE
42,0.4685408299861695,2025-12-24 08:51:40.779917,2025-12-24 08:51:42.963555,0 days 00:00:02.183638,4.000056652837731,,0.3273145247797389,4649,2.837578824699243e-06,0.4029184084221044,0.7295012996534258,0.1739010512828827,COMPLETE
43,0.44159178433846197,2025-12-24 08:51:42.963720,2025-12-24 08:51:43.935833,0 days 00:00:00.972113,0.07770936745723547,,0.27809604172119307,4371,6.392223695009538e-06,0.38169254444515255,0.6919238203145828,0.20709659159183502,COMPLETE
44,0.4676753782664005,2025-12-24 08:51:43.935982,2025-12-24 08:51:45.721850,0 days 00:00:01.785868,17.94503638760731,,0.35048311981430486,4019,1.0355688389270493e-05,0.39898970495481906,0.7282599640095975,0.17905914783477783,COMPLETE
45,0.47419804741935223,2025-12-24 08:51:45.722026,2025-12-24 08:51:47.462278,0 days 00:00:01.740252,1.0528773755944583,,0.46743504727032503,3593,3.546060028160354e-06,0.40505204256217775,0.7265520861103706,0.18975389003753662,COMPLETE
46,0.46551724137885153,2025-12-24 08:51:47.462407,2025-12-24 08:51:49.129840,0 days 00:00:01.667433,6.043497092391757,,0.24836027804544986,3741,1.0791929194937434e-06,0.40078684190607355,0.7286473607038123,0.19210630655288696,COMPLETE
47,0.3387978142073688,2025-12-24 08:51:49.129994,2025-12-24 08:51:49.169581,0 days 00:00:00.039587,0.003306712233140848,,0.5810190253309899,4257,2.275831497246686e-06,0.20394736842105263,0.5,0.21872428059577942,COMPLETE
48,0.4595959595955294,2025-12-24 08:51:49.169686,2025-12-24 08:51:51.531717,0 days 00:00:02.362031,8.270726612134018,balanced,0.31218347479069614,4721,3.926795374245618e-06,0.3950131711043432,0.7303177486003732,0.3745092749595642,COMPLETE
49,0.4649122807012921,2025-12-24 08:51:51.531936,2025-12-24 08:51:53.080453,0 days 00:00:01.548517,40.28589495652281,,0.5110824819448416,3570,1.5200536890044785e-05,0.39602125617909306,0.7266062383364437,0.19184139370918274,COMPLETE
50,0.46470588235247773,2025-12-24 08:51:53.080596,2025-12-24 08:51:55.422823,0 days 00:00:02.342227,0.1463863721486641,,0.0673454293122544,4481,3.985902794194029e-06,0.4053215708830434,0.7110437216742203,0.218863844871521,COMPLETE
51,0.46879334257929894,2025-12-24 08:51:55.422957,2025-12-24 08:51:56.857536,0 days 00:00:01.434579,1.1441826226955982,,0.4661397459860046,3000,1.6019173439893698e-06,0.4025457166934901,0.7243318448413756,0.1861645132303238,COMPLETE
52,0.4735376044563723,2025-12-24 08:51:56.857685,2025-12-24 08:51:58.333434,0 days 00:00:01.475749,0.9901096984207368,,0.4513172001801621,2956,1.6786528366968544e-06,0.4028566201176436,0.7244484804052252,0.18965551257133484,COMPLETE
53,0.4677002583974973,2025-12-24 08:51:58.333602,2025-12-24 08:51:59.474871,0 days 00:00:01.141269,2.6783099390540346,,0.3751670890038416,2443,4.050565973043126e-06,0.3995353575284409,0.7259689082911224,0.16220030188560486,COMPLETE
54,0.46956521739084384,2025-12-24 08:51:59.475009,2025-12-24 08:52:01.354046,0 days 00:00:01.879037,0.7946506985138161,,0.5139069163786334,3840,7.249299167778513e-05,0.40460063913994404,0.7255981738203147,0.20388084650039673,COMPLETE
55,0.46285714285668533,2025-12-24 08:52:01.354193,2025-12-24 08:52:03.486974,0 days 00:00:02.132781,0.3382248595399306,,0.43618510595657795,4181,0.00018642785053399918,0.40364954637031897,0.7153009197547321,0.2108238786458969,COMPLETE
56,0.47368421052586474,2025-12-24 08:52:03.487125,2025-12-24 08:52:05.882341,0 days 00:00:02.395216,1.7726305124382593,,0.583571884900713,4829,3.443989810702961e-05,0.4051044038652093,0.729259697414023,0.1823510080575943,COMPLETE
57,0.4090395480221955,2025-12-24 08:52:05.882477,2025-12-24 08:52:06.056917,0 days 00:00:00.174440,0.036556505282264375,,0.7302823771311522,4827,4.1904598324998634e-05,0.33575369728194226,0.655150293255132,0.20630119740962982,COMPLETE
58,0.4733242134058444,2025-12-24 08:52:06.057026,2025-12-24 08:52:08.476319,0 days 00:00:02.419293,1.9425029108025655,,0.5606551589964849,4959,2.0884991248183638e-05,0.4065188454095499,0.7306301652892563,0.17956063151359558,COMPLETE
59,0.4726775956279672,2025-12-24 08:52:08.476444,2025-12-24 08:52:10.938434,0 days 00:00:02.461990,1.8018829655915463,,0.6062856371329632,4965,2.152761043533316e-05,0.4055283602485245,0.7295596174353506,0.17797037959098816,COMPLETE
60,0.4728260869560749,2025-12-24 08:52:10.938596,2025-12-24 08:52:11.825244,0 days 00:00:00.886648,5.441770499775937,,0.6950350138218017,2016,3.844840203231275e-05,0.4037971835060999,0.7282183084510797,0.1759830266237259,COMPLETE
61,0.4705882352936693,2025-12-24 08:52:11.825358,2025-12-24 08:52:12.689099,0 days 00:00:00.863741,7.616341427245755,,0.676937910748393,1950,2.7342636557709884e-05,0.39988538872265955,0.7265229272194083,0.1749151349067688,COMPLETE
62,0.47311827956944813,2025-12-24 08:52:12.689211,2025-12-24 08:52:13.419009,0 days 00:00:00.729798,4.840813573302014,,0.5836172423878878,1612,4.053214438308107e-05,0.4028405555711459,0.7272144094908024,0.17347635328769684,COMPLETE
63,0.4748982360918194,2025-12-24 08:52:13.419113,2025-12-24 08:52:14.042429,0 days 00:00:00.623316,3.411151206249872,,0.5936670033767201,1421,6.885507699647307e-05,0.40215967382322515,0.7253065849106906,0.17816521227359772,COMPLETE
64,0.467647058823066,2025-12-24 08:52:14.042531,2025-12-24 08:52:14.378633,0 days 00:00:00.336102,2.2456391442160513,,0.8023435389197399,776,6.803310074294517e-05,0.39644234977170056,0.72084110903759,0.20539435744285583,COMPLETE
65,0.4518072289151947,2025-12-24 08:52:14.378735,2025-12-24 08:52:14.505016,0 days 00:00:00.126281,23.7122404332957,,0.5438030106271916,239,1.7003279838397585e-05,0.3830149307753564,0.7072822247400692,0.21975179016590118,COMPLETE
66,0.46235138705372064,2025-12-24 08:52:14.505112,2025-12-24 08:52:15.546551,0 days 00:00:01.041439,76.34599559377381,,0.6301725127545683,2321,8.642782370056437e-05,0.3951150113292857,0.7234154225539856,0.1628679782152176,COMPLETE
67,0.4716732542815099,2025-12-24 08:52:15.546654,2025-12-24 08:52:16.718822,0 days 00:00:01.172168,1.881983379894582,,0.5865054689480775,2572,9.821049763749397e-06,0.4014237959500817,0.7257647960543855,0.1681249886751175,COMPLETE
