number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_huber_delta,params_layers,params_loss,params_lr,params_nhead,params_weight_decay,user_attrs_val_mae,user_attrs_val_r2,user_attrs_val_rmse,user_attrs_val_spearman_rho,state
90,0.32289796417709793,2025-12-21 23:53:15.415639,2025-12-21 23:53:18.819605,0 days 00:00:03.403966,16,384,0.4740398497639981,1536,,4,mse,7.878840333777097e-05,4,2.3300240107952295e-08,1.908941388130188,-0.9326654672622681,2.0735628604888916,0.32289796417709793,PRUNED
91,0.5489771101756988,2025-12-21 23:53:18.819772,2025-12-21 23:53:22.263843,0 days 00:00:03.444071,16,384,0.14113849677859552,1536,0.7086854149078486,4,huber,4.961519426681712e-05,4,3.869685732372252e-07,1.0475178956985474,0.018474459648132324,1.47771155834198,0.5489771101756988,PRUNED
92,-0.5130452047947607,2025-12-21 23:53:22.264010,2025-12-21 23:53:25.846807,0 days 00:00:03.582797,16,384,0.08246033716566983,1536,0.647295487544346,4,huber,3.5638942622443256e-05,4,2.0309237737666364e-06,1.3553082942962646,-0.20898377895355225,1.6400198936462402,-0.5130452047947607,PRUNED
93,0.7497971612500859,2025-12-21 23:53:25.846978,2025-12-21 23:55:31.267625,0 days 00:02:05.420647,16,384,0.0994679442446752,1536,0.8656919584009106,4,huber,1.2246591516002234e-05,4,7.744872785899317e-07,0.7406277060508728,0.20557963848114014,1.329425573348999,0.6777152007545012,COMPLETE
94,0.03349590002119653,2025-12-21 23:55:31.267893,2025-12-21 23:55:34.368904,0 days 00:00:03.101011,16,384,0.06985955122121187,1536,0.8891312094475219,4,huber,0.00018830100439465148,4,4.226679690371386e-06,1.2053452730178833,-0.06077253818511963,1.536207914352417,0.03349590002119653,PRUNED
95,0.5009643369659198,2025-12-21 23:55:34.369068,2025-12-21 23:55:38.237918,0 days 00:00:03.868850,16,384,0.002443260068433376,1024,0.8447540624268869,4,huber,1.2285077753909677e-05,4,8.205378256582195e-07,1.1350563764572144,0.08188807964324951,1.4291791915893555,0.5009643369659198,PRUNED
96,0.5767085687486058,2025-12-21 23:55:38.238084,2025-12-21 23:55:41.263136,0 days 00:00:03.025052,16,384,0.10084819757436152,1536,1.138718107901654,4,huber,1.556564685275181e-05,4,2.3928382068112203e-09,1.1286762952804565,0.05017244815826416,1.4536546468734741,0.5767085687486058,PRUNED
97,0.1430103716417121,2025-12-21 23:55:41.263305,2025-12-21 23:55:44.604692,0 days 00:00:03.341387,64,384,0.45014173524043616,256,0.5781859937829462,2,huber,1.1020596890061167e-05,4,4.244103028260378e-10,5.038951873779297,-11.472990036010742,5.267737865447998,0.1430103716417121,PRUNED
98,0.5309467041548159,2025-12-21 23:55:44.604871,2025-12-21 23:55:47.656991,0 days 00:00:03.052120,16,384,0.48917846375383367,256,0.7763870089039508,3,huber,1.2715669978426041e-05,8,2.7560613625448887e-06,0.9912371039390564,-0.15612804889678955,1.603769063949585,0.5309467041548159,PRUNED
99,0.6046647876532122,2025-12-21 23:55:47.657150,2025-12-21 23:55:51.394626,0 days 00:00:03.737476,16,384,0.020081710809668078,1536,0.9550050824305972,2,huber,2.8064607149606047e-05,4,0.0008948365459509448,0.915993332862854,0.11056482791900635,1.4066822528839111,0.6046647876532122,PRUNED
100,0.6310675160298963,2025-12-21 23:55:51.394787,2025-12-21 23:56:04.675432,0 days 00:00:13.280645,16,384,0.44156810482213665,256,0.5377384359166122,2,huber,2.0483239745754157e-05,4,1.71129890939381e-07,1.2628909349441528,-0.02347707748413086,1.5089606046676636,0.6310675160298963,PRUNED
101,0.07584008545355776,2025-12-21 23:56:04.675594,2025-12-21 23:56:08.116110,0 days 00:00:03.440516,16,384,0.1538574794072584,1536,0.6198915086573402,4,huber,4.253174169178507e-05,4,2.9128961616955487e-07,1.2969818115234375,-0.13069069385528564,1.58602774143219,0.07584008545355776,PRUNED
102,0.04856475814204072,2025-12-21 23:56:08.116275,2025-12-21 23:56:11.249746,0 days 00:00:03.133471,16,384,0.06226620528726803,1536,0.6571061791269962,4,huber,5.4173246782878405e-05,4,9.338029837712283e-08,0.9956794381141663,-0.006708502769470215,1.4965482950210571,0.04856475814204072,PRUNED
103,0.05050496865244553,2025-12-21 23:56:11.249909,2025-12-21 23:56:14.300360,0 days 00:00:03.050451,16,384,0.043754016628220954,1536,0.5736471662464498,4,huber,2.2998183250857535e-05,4,5.301939280068085e-07,0.988816499710083,-0.0007380247116088867,1.492103934288025,0.05050496865244553,PRUNED
104,0.5916485202086225,2025-12-21 23:56:14.300522,2025-12-21 23:56:17.920259,0 days 00:00:03.619737,16,128,0.1201014460219832,1024,0.7112207745487876,4,huber,3.220675160560242e-05,4,5.53724992455058e-08,0.8971172571182251,-0.0088273286819458,1.4981223344802856,0.5916485202086225,PRUNED
105,-0.08712107092546854,2025-12-21 23:56:17.920419,2025-12-21 23:56:21.292933,0 days 00:00:03.372514,32,384,0.4711769399517254,256,0.5266866864299092,4,huber,0.0001002663492233822,4,1.3879532231836847e-06,1.5698449611663818,-0.4264252185821533,1.7814079523086548,-0.08712107092546854,PRUNED
106,0.44234155398033254,2025-12-21 23:56:21.293094,2025-12-21 23:56:24.608457,0 days 00:00:03.315363,16,256,0.18697262000229778,512,0.6090155681298826,3,huber,6.11117821043421e-05,4,6.609438475288826e-06,0.9951698780059814,0.05686527490615845,1.4485241174697876,0.44234155398033254,PRUNED
107,-0.33258579553313966,2025-12-21 23:56:24.608619,2025-12-21 23:56:27.782379,0 days 00:00:03.173760,16,384,0.4617542195225887,1536,,2,mse,0.0009554329021024296,4,9.052361181844904e-07,1.8984211683273315,-0.9263293743133545,2.0701611042022705,-0.33258579553313966,PRUNED
108,0.548858119411858,2025-12-21 23:56:27.782540,2025-12-21 23:56:30.963653,0 days 00:00:03.181113,16,384,0.09300425123360795,256,2.362266590133711,4,huber,1.0914374937968284e-05,4,1.421179800286977e-07,1.8660516738891602,-1.3862972259521484,2.3040990829467773,0.548858119411858,PRUNED
109,-0.13513714943424315,2025-12-21 23:56:30.963822,2025-12-21 23:56:34.030941,0 days 00:00:03.067119,16,384,0.42477568784399145,256,0.5013439007731112,2,huber,0.0005231103350579605,4,0.006155814298058251,1.958956241607666,-1.0295953750610352,2.124925136566162,-0.13513714943424315,PRUNED
110,0.602899757989573,2025-12-21 23:56:34.031106,2025-12-21 23:56:50.108136,0 days 00:00:16.077030,16,384,0.22543995699011324,1536,3.059488367030473,4,huber,4.996212539983362e-05,4,1.9914655332054476e-06,1.0252820253372192,0.11078935861587524,1.40650475025177,0.602899757989573,PRUNED
111,0.5199863326854763,2025-12-21 23:56:50.108304,2025-12-21 23:56:53.814934,0 days 00:00:03.706630,16,384,0.21104362972526813,256,0.5009723748711845,2,huber,7.664419070510873e-05,4,1.4372828051393109e-09,1.2911633253097534,-0.08001720905303955,1.5500802993774414,0.5199863326854763,PRUNED
112,0.7290828524447929,2025-12-21 23:56:53.815102,2025-12-21 23:58:15.949603,0 days 00:01:22.134501,16,384,0.3970506544523027,256,0.5513741795868158,2,huber,5.726593279830322e-05,4,2.3142470971921896e-07,0.8317793011665344,0.24121826887130737,1.299263596534729,0.6854165474142001,COMPLETE
113,0.4011410020004415,2025-12-21 23:58:15.949845,2025-12-21 23:58:18.947576,0 days 00:00:02.997731,16,384,0.36005770923113223,256,0.5609733335308539,2,huber,7.985532125846524e-05,4,9.798336553294844e-09,1.5095678567886353,-0.325197696685791,1.7170352935791016,0.4011410020004415,PRUNED
114,0.5921211779649901,2025-12-21 23:58:18.947734,2025-12-21 23:58:22.350500,0 days 00:00:03.402766,16,384,0.38286728988401647,256,0.6225708510171708,2,huber,8.486402766277034e-05,4,0.0001469346956046644,1.3825020790100098,-0.17916536331176758,1.6196688413619995,0.5921211779649901,PRUNED
115,0.598378108963621,2025-12-21 23:58:22.350660,2025-12-21 23:58:25.533174,0 days 00:00:03.182514,16,384,0.33440789085921774,256,0.5276887177067606,2,huber,4.6693377640976136e-05,4,6.452195406305857e-09,1.0721526145935059,0.12199735641479492,1.3976125717163086,0.598378108963621,PRUNED
116,0.36186082873698194,2025-12-21 23:58:25.533351,2025-12-21 23:58:38.378887,0 days 00:00:12.845536,64,384,0.45253728080322764,1024,0.5872213334210171,2,huber,0.00011662149558574077,8,6.411502400837084e-07,1.3497611284255981,-0.15611910820007324,1.6037629842758179,0.36186082873698194,PRUNED
117,0.09537770781642463,2025-12-21 23:58:38.379051,2025-12-21 23:58:41.770696,0 days 00:00:03.391645,16,384,0.28174098227149147,256,0.7987424386166301,3,huber,6.723642156936011e-05,4,3.13198706481993e-06,1.4465676546096802,-0.27451133728027344,1.6838784217834473,0.09537770781642463,PRUNED
118,0.5923591594926718,2025-12-21 23:58:41.770854,2025-12-21 23:58:45.137935,0 days 00:00:03.367081,16,384,0.43914275756550397,256,1.002975240004198,2,huber,3.736202954810074e-05,4,4.65955830889673e-07,1.4917689561843872,-0.24996685981750488,1.6675856113433838,0.5923591594926718,PRUNED
119,0.5982888658907404,2025-12-21 23:58:45.138094,2025-12-21 23:58:48.082628,0 days 00:00:02.944534,16,384,0.2534166444817795,1536,0.6681055570436246,3,huber,4.206544509359914e-05,4,3.101486404241852e-08,1.2819441556930542,-0.08214938640594482,1.5516096353530884,0.5982888658907404,PRUNED
120,0.6329945053443189,2025-12-21 23:58:48.082790,2025-12-21 23:59:04.409190,0 days 00:00:16.326400,16,128,0.3127812665538212,256,0.7519311579675317,2,huber,1.7894156473772102e-05,4,1.095366886548579e-05,0.9661770462989807,0.16645044088363647,1.3617725372314453,0.6329945053443189,PRUNED
121,0.6323830250301367,2025-12-21 23:59:04.409367,2025-12-21 23:59:18.387215,0 days 00:00:13.977848,16,384,0.4159576820191013,256,0.5415985715147147,2,huber,5.527635628637077e-05,4,3.049221882969155e-07,1.3434425592422485,-0.12542855739593506,1.5823328495025635,0.6323830250301367,PRUNED
122,0.6408512010568098,2025-12-21 23:59:18.387389,2025-12-21 23:59:35.468718,0 days 00:00:17.081329,16,384,0.4907437923665464,256,0.5541177918692224,2,huber,5.928872300649074e-05,4,2.0634407460082907e-07,1.5749986171722412,-0.3947829008102417,1.7615386247634888,0.6408512010568098,PRUNED
123,0.593056577580739,2025-12-21 23:59:35.468893,2025-12-21 23:59:39.269765,0 days 00:00:03.800872,16,384,0.4046172909369721,256,0.5815573205490502,2,huber,6.724652183231041e-05,4,1.1041252297830441e-06,1.2490910291671753,-0.02585315704345703,1.5107113122940063,0.593056577580739,PRUNED
124,0.27213518220299726,2025-12-21 23:59:39.269932,2025-12-21 23:59:42.493150,0 days 00:00:03.223218,16,384,0.40022482030186574,256,0.5167057348891656,2,huber,9.261115073912851e-05,4,5.662375114618313e-06,1.696346402168274,-0.5930510759353638,1.8825812339782715,0.27213518220299726,PRUNED
125,0.5832629766568388,2025-12-21 23:59:42.493312,2025-12-21 23:59:56.552906,0 days 00:00:14.059594,16,384,0.43091907798095247,256,0.6316968394446277,2,huber,4.895210389020961e-05,4,1.8734574100240573e-05,1.4325662851333618,-0.23025071620941162,1.6543816328048706,0.5832629766568388,PRUNED
126,0.5061536563889786,2025-12-21 23:59:56.553075,2025-12-21 23:59:59.713240,0 days 00:00:03.160165,32,384,0.3900832497553952,1536,0.6900420725484523,4,huber,0.0002966117176888573,4,9.756659470657093e-08,1.6136789321899414,-0.47633254528045654,1.8123036623001099,0.5061536563889786,PRUNED
127,0.5791214370153784,2025-12-21 23:59:59.713410,2025-12-22 00:00:12.942331,0 days 00:00:13.228921,16,256,0.37549895855115467,512,,2,mse,6.169836087637906e-05,4,1.554045275557761e-06,1.2756308317184448,-0.0526280403137207,1.530299186706543,0.5791214370153784,PRUNED
128,0.5632262541456394,2025-12-22 00:00:12.942508,2025-12-22 00:00:16.713498,0 days 00:00:03.770990,16,384,0.46034736369247065,256,0.5550999476391053,1,huber,4.3667278367919834e-05,4,3.7183053668421564e-07,1.5014331340789795,-0.248748779296875,1.6667728424072266,0.5632262541456394,PRUNED
129,0.4982870447795008,2025-12-22 00:00:16.713663,2025-12-22 00:00:20.096104,0 days 00:00:03.382441,16,384,0.4456750926675077,1024,0.9205205041901205,4,huber,7.236195546818587e-05,4,2.477258548023082e-07,1.4390385150909424,-0.2478855848312378,1.6661967039108276,0.4982870447795008,PRUNED
130,0.6395125549636004,2025-12-22 00:00:20.096266,2025-12-22 00:00:39.406086,0 days 00:00:19.309820,16,384,0.471475206878718,256,0.6002555043447549,3,huber,2.5351778108651545e-05,4,6.819958290157629e-08,1.4480271339416504,-0.22810840606689453,1.6529405117034912,0.6395125549636004,PRUNED
131,-0.05889712280222035,2025-12-22 00:00:39.406257,2025-12-22 00:00:43.197073,0 days 00:00:03.790816,32,128,0.3476008782091572,1024,0.6321856612061664,4,huber,1.393636581885793e-05,4,1.8576703600556508e-07,3.868454933166504,-6.741098880767822,4.149924278259277,-0.05889712280222035,PRUNED
132,0.2922710636840639,2025-12-22 00:00:43.197238,2025-12-22 00:00:46.492714,0 days 00:00:03.295476,32,128,0.28900672091821117,1024,0.5713201383332631,4,huber,1.2314986486883291e-05,4,7.935445623124233e-07,4.244406700134277,-8.07232666015625,4.492604732513428,0.2922710636840639,PRUNED
133,0.26176315395487065,2025-12-22 00:00:46.492872,2025-12-22 00:00:49.633956,0 days 00:00:03.141084,32,128,0.34072152009613044,1024,0.8599298866731976,4,huber,1.0381420798801053e-05,4,4.891373197085347e-07,4.529050350189209,-9.189051628112793,4.761083126068115,0.26176315395487065,PRUNED
134,0.5337363765070845,2025-12-22 00:00:49.634122,2025-12-22 00:00:53.504129,0 days 00:00:03.870007,16,128,0.3587059799032422,1024,1.088841986883827,4,huber,1.5800608637835787e-05,4,1.2033581614648428e-07,2.024684190750122,-1.7244093418121338,2.4619264602661133,0.5337363765070845,PRUNED
135,0.48100694163061447,2025-12-22 00:00:53.504291,2025-12-22 00:00:56.576278,0 days 00:00:03.071987,32,384,0.4209515624792088,1536,0.5414879615672967,4,huber,3.4441046679397263e-05,8,3.7604220888549075e-06,1.8258461952209473,-0.7727954387664795,1.9859493970870972,0.48100694163061447,PRUNED
136,0.7098360963935371,2025-12-22 00:00:56.576453,2025-12-22 00:01:38.364396,0 days 00:00:41.787943,64,384,0.3683266521022887,256,0.5007561842934554,2,huber,3.9486247866037795e-05,4,3.8302102496607117e-10,1.2294261455535889,0.0030287504196166992,1.489293098449707,0.7098360963935371,PRUNED
137,0.5841587126846406,2025-12-22 00:01:38.364558,2025-12-22 00:01:41.380438,0 days 00:00:03.015880,16,384,0.32031245235587347,1536,0.6551547098354381,2,huber,1.3973072065350125e-05,4,3.1042821472343603e-09,1.1296435594558716,0.14528846740722656,1.3789504766464233,0.5841587126846406,PRUNED
138,0.5808798560810262,2025-12-22 00:01:41.380611,2025-12-22 00:01:44.419741,0 days 00:00:03.039130,16,128,0.4819076974802637,256,0.7159317195027436,4,huber,5.558166546091235e-05,4,2.217836134302181e-06,0.9297306537628174,0.03430736064910889,1.4657447338104248,0.5808798560810262,PRUNED
139,0.5335975539492702,2025-12-22 00:01:44.419908,2025-12-22 00:01:48.554249,0 days 00:00:04.134341,32,384,0.03922172475711076,1024,0.6044107309663899,2,huber,2.8414087891712184e-05,4,1.1548647899242563e-06,0.9486179947853088,0.15567463636398315,1.370546579360962,0.5335975539492702,PRUNED
140,0.3680979279416393,2025-12-22 00:01:48.554419,2025-12-22 00:01:51.844865,0 days 00:00:03.290446,16,384,0.43393100815335656,256,0.6842907778047757,3,huber,5.0994905074045766e-05,4,3.1751773276170653e-07,1.400425672531128,-0.1932687759399414,1.6293261051177979,0.3680979279416393,PRUNED
141,0.04607392883170301,2025-12-22 00:01:51.845026,2025-12-22 00:01:54.880508,0 days 00:00:03.035482,16,256,0.26382334256559953,512,,3,mse,0.0028091780852300195,8,0.00031697511602011603,1.6362650394439697,-0.5108212232589722,1.8333500623703003,0.04607392883170301,PRUNED
142,0.15133311451257975,2025-12-22 00:01:54.880683,2025-12-22 00:01:58.393350,0 days 00:00:03.512667,16,256,0.30883486563885987,512,,3,mse,0.00013546351392413963,8,0.0007068404694529008,1.5885035991668701,-0.44562220573425293,1.7933549880981445,0.15133311451257975,PRUNED
143,-0.2132999432169809,2025-12-22 00:01:58.393520,2025-12-22 00:02:01.385969,0 days 00:00:02.992449,16,256,0.2807810683686649,512,,3,mse,0.0020087777121598352,8,0.001695351386893442,1.7037864923477173,-0.6136128902435303,1.8946917057037354,-0.2132999432169809,PRUNED
144,0.04339527051295533,2025-12-22 00:02:01.386139,2025-12-22 00:02:04.554209,0 days 00:00:03.168070,16,256,0.27639109262402833,512,,4,mse,8.472392209704121e-05,8,0.009823964735485753,1.2014440298080444,-0.0673673152923584,1.54097580909729,0.04339527051295533,PRUNED
145,0.3683458253663078,2025-12-22 00:02:04.554373,2025-12-22 00:02:07.654004,0 days 00:00:03.099631,16,256,0.2949662305290652,1536,,3,mse,6.716827115505688e-05,8,4.786926485153931e-05,1.071408748626709,0.005192697048187256,1.4876760244369507,0.3683458253663078,PRUNED
146,-0.24312787821779683,2025-12-22 00:02:07.654165,2025-12-22 00:02:10.989626,0 days 00:00:03.335461,16,384,0.24146804636466745,256,1.9581724110887775,2,huber,0.001260869592163332,4,1.0461708998180607e-10,1.2847644090652466,-0.11639416217803955,1.5759689807891846,-0.24312787821779683,PRUNED
147,0.6787266222471484,2025-12-22 00:02:10.989784,2025-12-22 00:02:30.336805,0 days 00:00:19.347021,16,384,0.4981389318006552,512,0.5311477608222467,3,huber,1.8125295933210168e-05,4,0.00021467778904811713,1.5807658433914185,-0.37413036823272705,1.7484484910964966,0.6787266222471484,PRUNED
148,0.33750408043856106,2025-12-22 00:02:30.336967,2025-12-22 00:02:34.058570,0 days 00:00:03.721603,16,384,0.053874918206271626,1536,1.2253502462643726,4,huber,5.9834342286626665e-05,4,7.015083542270057e-07,1.0672107934951782,0.010920524597167969,1.4833869934082031,0.33750408043856106,PRUNED
149,0.5453280600845797,2025-12-22 00:02:34.058730,2025-12-22 00:02:37.446139,0 days 00:00:03.387409,16,384,0.32768775398503175,256,0.565917230926528,2,huber,1.1819222696560094e-05,4,0.0025066660382077116,1.392625331878662,-0.676388144493103,1.9311951398849487,0.5453280600845797,PRUNED
150,-0.32940609789939274,2025-12-22 00:02:37.446299,2025-12-22 00:02:40.457442,0 days 00:00:03.011143,16,384,0.39574366670207495,1024,,3,mse,0.0006457942260135544,4,0.001190007983676333,1.4722696542739868,-0.29448866844177246,1.6970241069793701,-0.32940609789939274,PRUNED
151,0.5623139916228597,2025-12-22 00:02:40.457604,2025-12-22 00:02:43.672010,0 days 00:00:03.214406,64,256,0.21357115495164253,512,,3,mse,0.00010531195832130174,4,0.004680623324767382,0.9435775876045227,-0.08793509006500244,1.555751919746399,0.5623139916228597,PRUNED
152,0.5164463574612113,2025-12-22 00:02:43.672177,2025-12-22 00:02:47.475047,0 days 00:00:03.802870,64,256,0.27127080054607056,512,,3,mse,7.741422580484473e-05,4,0.00010799424110060894,1.025797963142395,-0.21431446075439453,1.6436314582824707,0.5164463574612113,PRUNED
153,0.5626279950274398,2025-12-22 00:02:47.475206,2025-12-22 00:02:50.573894,0 days 00:00:03.098688,64,256,0.1974447746054154,512,,3,mse,0.00023471285561960865,4,7.195904089293354e-05,1.750380516052246,-0.664753794670105,1.9244821071624756,0.5626279950274398,PRUNED
154,0.6701791190445814,2025-12-22 00:02:50.574051,2025-12-22 00:03:13.957767,0 days 00:00:23.383716,64,256,0.1735732185084628,512,,3,mse,4.539717356730693e-05,4,0.00039641041789288055,1.1129077672958374,0.05454146862030029,1.4503076076507568,0.6701791190445814,PRUNED
155,0.4904006013760496,2025-12-22 00:03:13.957933,2025-12-22 00:03:17.133951,0 days 00:00:03.176018,64,384,0.45516784655416775,256,0.598142457417344,4,huber,0.0001250013351407238,4,1.3073194783569946e-07,2.187537908554077,-1.4363822937011719,2.328153371810913,0.4904006013760496,PRUNED
156,0.5546192555611521,2025-12-22 00:03:17.134118,2025-12-22 00:03:21.306673,0 days 00:00:04.172555,16,256,0.1507366135073951,1536,0.9529349223355236,2,huber,9.299166375676788e-05,4,2.6793918186451115e-05,1.3049473762512207,-0.10363519191741943,1.5669373273849487,0.5546192555611521,PRUNED
157,0.2225920555582652,2025-12-22 00:03:21.306837,2025-12-22 00:03:24.444760,0 days 00:00:03.137923,16,384,0.24661170018131745,256,0.8179917156081769,2,huber,0.00016554993143898638,4,0.0005700186624714019,1.0842998027801514,-0.0019606351852416992,1.4930150508880615,0.2225920555582652,PRUNED
158,0.05191302602456214,2025-12-22 00:03:24.444932,2025-12-22 00:03:27.542605,0 days 00:00:03.097673,16,384,0.40967811359523354,256,0.7647974004106003,4,huber,5.378588138450283e-05,4,2.3272043574322128e-07,1.6194175481796265,-0.49153268337249756,1.821609377861023,0.05191302602456214,PRUNED
159,0.27359942965803874,2025-12-22 00:03:27.542770,2025-12-22 00:03:32.358711,0 days 00:00:04.815941,32,384,0.4669237213454834,1536,,3,mse,7.336299732268852e-05,8,4.341355702281627e-08,1.930843710899353,-0.9633702039718628,2.0899696350097656,0.27359942965803874,PRUNED
160,0.5220587551557043,2025-12-22 00:03:32.358877,2025-12-22 00:03:36.175058,0 days 00:00:03.816181,16,128,0.4788715806226164,256,0.5218829040070385,2,huber,4.0580447870785666e-05,4,4.2114394385637724e-07,1.4905744791030884,-0.8284357786178589,2.016873836517334,0.5220587551557043,PRUNED
161,0.6743239639850374,2025-12-22 00:03:36.175234,2025-12-22 00:03:55.174814,0 days 00:00:18.999580,32,256,0.23316934081581725,256,,4,mse,3.18798103939209e-05,8,1.2679325326912924e-09,1.190895438194275,0.01842743158340454,1.4777469635009766,0.6743239639850374,PRUNED
162,0.5656490383093987,2025-12-22 00:03:55.174982,2025-12-22 00:03:58.975769,0 days 00:00:03.800787,32,256,0.12082846115259445,256,,4,mse,3.641120116171664e-05,8,2.1174284880496264e-10,0.8915978074073792,0.017105162143707275,1.4787418842315674,0.5656490383093987,PRUNED
163,0.49225487411256935,2025-12-22 00:03:58.975944,2025-12-22 00:04:02.328411,0 days 00:00:03.352467,32,256,0.21162419962134635,256,,4,mse,1.005640569819144e-05,8,7.388549658608032e-10,3.617948055267334,-5.795370578765869,3.888171672821045,0.49225487411256935,PRUNED
164,0.5526426867617958,2025-12-22 00:04:02.328578,2025-12-22 00:04:06.169245,0 days 00:00:03.840667,32,256,0.1832542642610645,256,,4,mse,4.737777965637253e-05,8,1.8705715859806954e-09,0.888336181640625,0.03176480531692505,1.4676729440689087,0.5526426867617958,PRUNED
165,0.5201714294292288,2025-12-22 00:04:06.169418,2025-12-22 00:04:10.233599,0 days 00:00:04.064181,16,384,0.2511540094631686,1024,0.6638818835125382,4,huber,6.335089379873867e-05,4,1.456249500485208e-08,1.0358809232711792,0.05540961027145386,1.4496415853500366,0.5201714294292288,PRUNED
166,0.3035289120630056,2025-12-22 00:04:10.233763,2025-12-22 00:04:13.316236,0 days 00:00:03.082473,16,384,0.44129360032512516,256,0.6436310801520513,4,huber,5.678476936633332e-05,4,6.4007163467766925e-09,1.6446750164031982,-0.5190457105636597,1.8383334875106812,0.3035289120630056,PRUNED
167,0.7633554977299505,2025-12-22 00:04:13.316413,2025-12-22 00:06:24.204065,0 days 00:02:10.887652,16,384,0.30766009335482464,1536,0.5506893654995213,2,huber,4.721424173405933e-05,4,7.129525970746289e-06,0.900930643081665,0.23851770162582397,1.3015737533569336,0.6527502774408939,COMPLETE
168,0.745596126226705,2025-12-22 00:06:24.204326,2025-12-22 00:08:10.683035,0 days 00:01:46.478709,16,384,0.3033890378705349,1536,0.5487783480953706,2,huber,8.291685981443865e-05,4,6.700948212067799e-06,0.7502199411392212,0.31345152854919434,1.2358747720718384,0.7087850113129428,COMPLETE
169,0.474644241064125,2025-12-22 00:08:10.683284,2025-12-22 00:08:14.115545,0 days 00:00:03.432261,16,384,0.28837331619872364,1536,0.552142013503902,2,huber,5.131158082613889e-05,4,8.225677301927945e-06,1.1777141094207764,0.007531106472015381,1.4859265089035034,0.474644241064125,PRUNED
170,0.42904103082212297,2025-12-22 00:08:14.115710,2025-12-22 00:08:17.399255,0 days 00:00:03.283545,16,384,0.30641610497947136,1536,0.5827431569571231,2,huber,6.86252230871518e-05,4,5.254094575743869e-06,1.437746524810791,-0.23107600212097168,1.6549363136291504,0.42904103082212297,PRUNED
171,0.5824002936189926,2025-12-22 00:08:17.399422,2025-12-22 00:08:20.478163,0 days 00:00:03.078741,16,384,0.30036802761981907,1536,0.5166043844396008,2,huber,8.339145999719104e-05,4,3.78980127212079e-06,1.3251475095748901,-0.12425994873046875,1.5815110206604004,0.5824002936189926,PRUNED
172,0.5559248486644057,2025-12-22 00:08:20.478332,2025-12-22 00:08:23.760513,0 days 00:00:03.282181,16,384,0.3356352775467104,1536,0.5455191251583726,2,huber,4.384683954769876e-05,4,1.4772929906330383e-05,0.9690406918525696,0.08207964897155762,1.429030179977417,0.5559248486644057,PRUNED
173,0.39594176668039593,2025-12-22 00:08:23.760680,2025-12-22 00:08:27.090121,0 days 00:00:03.329441,16,384,0.3124474854190426,1536,0.6164923758754621,2,huber,0.0001007426298910948,4,2.7266400016331944e-06,1.1026934385299683,0.01745373010635376,1.4784797430038452,0.39594176668039593,PRUNED
174,-0.118309872247751,2025-12-22 00:08:27.090285,2025-12-22 00:08:30.812882,0 days 00:00:03.722597,16,384,0.2714304960320821,1536,0.5757171132726803,2,huber,0.00037255974801977964,4,1.7437297336446695e-06,1.2620038986206055,-0.10075139999389648,1.564888834953308,-0.118309872247751,PRUNED
175,0.0768217592552447,2025-12-22 00:08:30.813055,2025-12-22 00:08:34.055670,0 days 00:00:03.242615,16,384,0.016290180461893677,1536,4.880111977734008,2,huber,6.317151124004698e-05,4,7.15467212850325e-06,1.0780971050262451,0.003537416458129883,1.4889131784439087,0.0768217592552447,PRUNED
176,0.6971470535495097,2025-12-22 00:08:34.055838,2025-12-22 00:09:10.283167,0 days 00:00:36.227329,16,384,0.3234722180574182,1536,0.5008311494264205,2,huber,7.433760479071153e-05,4,1.2302735142206905e-05,0.8384597897529602,0.2752106785774231,1.2698276042938232,0.6971470535495097,PRUNED
177,0.15852544512695943,2025-12-22 00:09:10.283384,2025-12-22 00:09:13.320779,0 days 00:00:03.037395,16,384,0.42304122895775703,1536,0.6113122334829778,2,huber,0.00011690704255653972,4,4.908315033752748e-06,1.2994415760040283,-0.1215047836303711,1.579572081565857,0.15852544512695943,PRUNED
178,0.6008537779113097,2025-12-22 00:09:13.320935,2025-12-22 00:09:16.721032,0 days 00:00:03.400097,16,384,0.30087673364628925,512,0.5473283368798687,2,huber,9.035449444707722e-05,4,1.5281443650557233e-06,1.4618185758590698,-0.25065767765045166,1.668046236038208,0.6008537779113097,PRUNED
179,0.5560835030161935,2025-12-22 00:09:16.721191,2025-12-22 00:09:19.898671,0 days 00:00:03.177480,16,384,0.45604096014836637,1536,0.5825235703490971,2,huber,5.6989798876154146e-05,4,2.69153922712948e-06,1.3070484399795532,-0.08338475227355957,1.5524951219558716,0.5560835030161935,PRUNED
180,0.6224109379604752,2025-12-22 00:09:19.898831,2025-12-22 00:09:33.405036,0 days 00:00:13.506205,16,128,0.48725169832834736,1536,0.5272291289410579,3,huber,5.041088359144912e-05,4,0.0029938890206834276,1.4440712928771973,-0.24891877174377441,1.666886329650879,0.6224109379604752,PRUNED
181,0.5754062809443476,2025-12-22 00:09:33.405238,2025-12-22 00:09:36.889628,0 days 00:00:03.484390,32,384,0.22173370913235807,256,0.6983344664803086,4,huber,3.754734052222018e-05,8,1.7120716474356254e-07,1.1981017589569092,0.05422157049179077,1.4505529403686523,0.5754062809443476,PRUNED
