number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
21,0.4801136363631799,2025-12-24 08:54:51.614182,2025-12-24 08:54:52.503780,0 days 00:00:00.889598,1.714122005729105e-08,0.9116445772267994,197,3.3000367043968244,40.202770688074324,0.05219801975468592,15,41,1323,0.742123781180182,0.44039988495870713,0.7463009864036259,0.18921180069446564,COMPLETE
22,0.4723346828605532,2025-12-24 08:54:52.503942,2025-12-24 08:54:53.296533,0 days 00:00:00.792591,1.538965648294194e-08,0.9235997419028694,199,4.621919818152867,23.040916614322942,0.047035380180646874,15,2,1338,0.66701774397633,0.4392937586024996,0.7397777259397494,0.1832268387079239,COMPLETE
23,0.4753199268733618,2025-12-24 08:54:53.296689,2025-12-24 08:54:54.926280,0 days 00:00:01.629591,1.0769853090985734e-08,0.9262253125765502,198,3.687055075562295,15.006289311216701,0.024953397665124718,13,96,1499,0.7572468545305144,0.4462187986679657,0.7462676619568117,0.2655162513256073,COMPLETE
24,0.4568393094285091,2025-12-24 08:54:54.926466,2025-12-24 08:54:56.592809,0 days 00:00:01.666343,3.31561950417951e-07,0.9114286523943723,181,5.03771678910846,35.64800364638844,0.010922691973166195,12,50,1293,0.6293852958321343,0.4236611636867194,0.724306851506265,0.18771599233150482,COMPLETE
25,0.44510385756630044,2025-12-24 08:54:56.592994,2025-12-24 08:54:57.423286,0 days 00:00:00.830292,2.565041281828758e-07,0.8177691905733943,138,2.1835377093635016,4.643973182731155,0.05531055787964999,15,161,1178,0.7364222297749655,0.41346140347472216,0.709123400426553,0.21993514895439148,COMPLETE
26,0.49861495844830245,2025-12-24 08:54:57.423494,2025-12-24 08:54:58.640157,0 days 00:00:01.216663,0.26310112612686004,0.6893244449323308,171,0.0010738035446378191,0.005624390089454429,0.02671150749106867,4,40,1397,0.7807924743581329,0.4437617219969722,0.7551486270327912,0.17642197012901306,COMPLETE
27,0.4470588235289256,2025-12-24 08:54:58.640343,2025-12-24 08:54:59.914667,0 days 00:00:01.274324,0.6107358429144629,0.690070320262468,189,0.03740495370713859,0.0073325127700156366,0.0076672420522213135,3,33,1242,0.5760603538774349,0.4094306882515655,0.711360303918955,0.25720956921577454,COMPLETE
28,0.46256239600617083,2025-12-24 08:54:59.914956,2025-12-24 08:55:01.115319,0 days 00:00:01.200363,0.2668435161931612,0.5400216779110243,168,6.591857963594004,0.5462343405748751,0.026622046338671223,14,95,1374,0.6936286915780241,0.4198201614531184,0.7275893095174621,0.2555390000343323,COMPLETE
29,0.39557399723329756,2025-12-24 08:55:01.115466,2025-12-24 08:55:02.006479,0 days 00:00:00.891013,0.02811084127099997,0.338976167937544,169,0.9884824383560578,4.41534097122922,0.001086334397679159,13,312,1064,0.7905991538934536,0.31686962574717836,0.6424932517995202,0.22836387157440186,COMPLETE
30,0.4417177914105716,2025-12-24 08:55:02.006656,2025-12-24 08:55:03.550201,0 days 00:00:01.543545,4.891410202792081e-08,0.42203432659675255,199,8.834013431520608,0.03288388509002141,0.0052442249440676734,11,37,1245,0.6170648805329032,0.40429189017356637,0.7089151226339644,0.23892568051815033,COMPLETE
31,0.4779706275028948,2025-12-24 08:55:03.550348,2025-12-24 08:55:04.599510,0 days 00:00:01.049162,1.317883978185429e-06,0.7904721680236855,184,2.848723599319849,2.859227193930101e-05,0.05027606370445148,4,107,1428,0.7951584700780749,0.452747170220191,0.7489336177019461,0.17050670087337494,COMPLETE
32,0.5007112375528862,2025-12-24 08:55:04.599665,2025-12-24 08:55:05.966924,0 days 00:00:01.367259,0.20269712155577044,0.886957373655727,142,1.7367407783573519,0.0011159974484928248,0.02622216683179091,6,32,1420,0.731774409650863,0.45545984546842283,0.7598015529192217,0.167731374502182,COMPLETE
33,0.49283667621730687,2025-12-24 08:55:05.967073,2025-12-24 08:55:07.494873,0 days 00:00:01.527800,0.22807625656117786,0.7021732336613984,161,1.708429995871695,0.0019752962689833843,0.025451558400641727,7,29,1133,0.6626181651033324,0.4616513513248122,0.76111370301253,0.17190290987491608,COMPLETE
34,0.4911717495982367,2025-12-24 08:55:07.495020,2025-12-24 08:55:09.168253,0 days 00:00:01.673233,0.1427366511197275,0.683265939294953,125,1.4347198695274952,0.000506669804902483,0.0249984163282754,7,28,1129,0.6583055450092884,0.4680480113810531,0.7656666555585179,0.20109926164150238,COMPLETE
35,0.4142480211077392,2025-12-24 08:55:09.168392,2025-12-24 08:55:09.915572,0 days 00:00:00.747180,5.058673354219749,0.7042244499170504,161,0.6000123843457015,0.0030762262335961156,0.01408667274654472,7,154,873,0.5692932666262003,0.3566298917348557,0.6594991335643828,0.21875689923763275,COMPLETE
36,0.48475120385184817,2025-12-24 08:55:09.915731,2025-12-24 08:55:11.280585,0 days 00:00:01.364854,0.08113408553501485,0.5867447175927436,173,1.7124645197920663,0.0010712730236300263,0.03153888726400857,9,82,1252,0.6636497584100041,0.45533925629145156,0.7560192282058118,0.21959637105464935,COMPLETE
37,0.4112359550557777,2025-12-24 08:55:11.280738,2025-12-24 08:55:12.037938,0 days 00:00:00.757200,2.8614723815215126,0.6553859505342149,118,0.7737464893581633,0.00030537218313744,0.01627187077594319,4,207,939,0.5256428203115202,0.34146003058837515,0.6664014596107705,0.1918909251689911,COMPLETE
38,0.4398826979467513,2025-12-24 08:55:12.038097,2025-12-24 08:55:13.149802,0 days 00:00:01.111705,41.24367290420788,0.7365852132044356,151,1.2379201975682226,0.01690068304897479,0.009592994916226392,6,1,1121,0.7784844099268604,0.37318926544821485,0.691569748067182,0.2301206886768341,COMPLETE
39,0.4804088586025784,2025-12-24 08:55:13.149938,2025-12-24 08:55:13.696536,0 days 00:00:00.546598,0.014464897903573692,0.7952895880398805,160,0.3376986132906947,0.1723343925683257,0.10097598892347406,9,57,1427,0.8585083594813855,0.42872050210686696,0.7518328445747801,0.22317393124103546,COMPLETE
40,0.4325153374228415,2025-12-24 08:55:13.696673,2025-12-24 08:55:14.419163,0 days 00:00:00.722490,1.383108845294894,0.9471780955876081,105,2.0370270444063867,0.0013926330496514356,0.023486235052641566,4,144,764,0.5916130567164829,0.3806143514172459,0.6840342575313251,0.24901092052459717,COMPLETE
41,0.49139280125148127,2025-12-24 08:55:14.419290,2025-12-24 08:55:15.269014,0 days 00:00:00.849724,0.19303511114536287,0.6845001573305008,126,1.4845948803914704,0.0004638568038694711,0.03645748772101785,7,27,1100,0.673813180076913,0.4532065296967377,0.7550653159157558,0.20304667949676514,COMPLETE
