number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
103,0.7411591355594267,2025-12-22 07:26:41.558903,2025-12-22 07:37:06.460940,0 days 00:10:24.902037,32,256,0.3199631000349745,512,2,0.0001325525597027976,8,5.947301664578864e-05,0.8143817933665499,0.7411591355594267,0.45774129033088684,PRUNED
104,0.7107083233956445,2025-12-22 07:37:06.461117,2025-12-22 07:40:37.172745,0 days 00:03:30.711628,32,256,0.32761177041644574,512,2,9.639409682792613e-05,8,0.0002132287555013169,0.7640509782917656,0.7107083233956445,0.3615419566631317,PRUNED
105,0.7293086660170328,2025-12-22 07:40:37.172927,2025-12-22 07:47:34.224349,0 days 00:06:57.051422,32,256,0.3602910185715008,512,2,0.00011401516570753977,8,4.041084432461095e-05,0.7992740039136368,0.7293086660170328,0.35436931252479553,PRUNED
106,0.7349643221197877,2025-12-22 07:47:34.224529,2025-12-22 07:57:58.588659,0 days 00:10:24.364130,32,256,0.3949783518468961,512,2,0.00019216294901046516,8,0.0010031981529068697,0.8094612641563951,0.7349643221197877,0.4116201102733612,PRUNED
107,0.7005906406174153,2025-12-22 07:57:58.588844,2025-12-22 08:01:27.476297,0 days 00:03:28.887453,32,128,0.30295771603049537,512,3,6.342834398467319e-05,8,0.0017151556235127576,0.7535827043559766,0.7005906406174153,0.49372029304504395,PRUNED
108,0.7101416685401051,2025-12-22 08:01:27.476473,2025-12-22 08:04:56.221644,0 days 00:03:28.745171,32,256,0.28507740178637647,1024,2,8.082227884075038e-05,4,8.19057981934358e-05,0.7705181105543693,0.7101416685401051,0.42193514108657837,PRUNED
109,0.7400858802722992,2025-12-22 08:04:56.221819,2025-12-22 08:15:20.019114,0 days 00:10:23.797295,32,256,0.3447251738586443,512,3,0.00014837125209319008,8,0.0006738555873053904,0.8168366256275092,0.7400858802722992,0.2838195562362671,PRUNED
110,0.7028313109678644,2025-12-22 08:15:20.019297,2025-12-22 08:18:49.750921,0 days 00:03:29.731624,32,128,0.42158697943188367,256,2,0.00012746496738960805,8,2.2068135513851086e-05,0.7591187034727067,0.7028313109678644,0.4115082025527954,PRUNED
111,0.7157113019257125,2025-12-22 08:18:49.751099,2025-12-22 08:22:19.334066,0 days 00:03:29.582967,16,256,0.26596131156048236,512,2,0.00023537465214726908,8,0.00034955449929951354,0.7795083464296872,0.7157113019257125,0.31446143984794617,PRUNED
112,0.7149621212116303,2025-12-22 08:22:19.334250,2025-12-22 08:25:48.251847,0 days 00:03:28.917597,32,256,0.33333414012973,512,2,0.0001467380185701328,8,1.3650105660634316e-05,0.7680333269907045,0.7149621212116303,0.2727893888950348,PRUNED
113,0.7349194905065971,2025-12-22 08:25:48.252030,2025-12-22 08:39:37.233886,0 days 00:13:48.981856,32,256,0.3770151979786932,512,2,0.00017185216111553588,8,0.0001947940616151069,0.8073884578250421,0.7349194905065971,0.40828725695610046,PRUNED
114,0.7037914691938217,2025-12-22 08:39:37.234058,2025-12-22 08:43:05.191646,0 days 00:03:27.957588,16,256,0.31415141757703474,512,2,3.826535440359922e-05,8,3.192134168694024e-05,0.7551580841502403,0.7037914691938217,0.3459429144859314,PRUNED
115,0.7036276522924638,2025-12-22 08:43:05.191823,2025-12-22 08:46:34.080862,0 days 00:03:28.889039,32,256,0.29815742998889755,1024,3,2.865264962916658e-05,4,0.0004820616738238405,0.7538054304648207,0.7036276522924638,0.3643051087856293,PRUNED
116,0.7457715326562798,2025-12-22 08:46:34.081054,2025-12-22 09:24:47.732336,0 days 00:38:13.651282,32,256,0.48612152527990093,512,2,0.00020796578439139302,8,4.998640595691363e-05,0.784078122393943,0.7234791352433444,0.30761927366256714,COMPLETE
117,0.7380322347842078,2025-12-22 09:24:47.732590,2025-12-22 09:35:15.790842,0 days 00:10:28.058252,32,256,0.4915905852892825,512,3,0.00019666347355035976,8,0.0001251726482356665,0.8083463122311725,0.7380322347842078,0.3287314474582672,PRUNED
118,0.7014282475624256,2025-12-22 09:35:15.791037,2025-12-22 09:38:45.164192,0 days 00:03:29.373155,32,128,0.4819513299591285,1536,2,8.623315320445266e-05,8,4.392696010153916e-05,0.7524595305045209,0.7014282475624256,0.3827778995037079,PRUNED
119,0.7329816628982724,2025-12-22 09:38:45.164373,2025-12-22 09:45:39.831692,0 days 00:06:54.667319,32,256,0.46820847836800994,256,1,0.0017995556356993428,8,0.0011382763815351719,0.8007839019382603,0.7329816628982724,0.32719048857688904,PRUNED
120,0.7379310344822635,2025-12-22 09:45:39.831879,2025-12-22 09:56:10.162258,0 days 00:10:30.330379,32,256,0.43878354508178696,512,2,0.00011166946222212901,4,5.9602888699841456e-05,0.8055904987420452,0.7379310344822635,0.38422971963882446,PRUNED
121,0.7120743034050911,2025-12-22 09:56:10.162443,2025-12-22 09:59:38.999184,0 days 00:03:28.836741,32,256,0.4563872232019024,512,2,0.00013540251368543543,8,3.328124099576859e-05,0.7684150592800882,0.7120743034050911,0.3802925646305084,PRUNED
122,0.7109905020347932,2025-12-22 09:59:38.999363,2025-12-22 10:03:07.483620,0 days 00:03:28.484257,16,256,0.271602224374267,512,2,0.00029639047372855844,8,7.549396616630911e-05,0.7714198796779823,0.7109905020347932,0.38355752825737,PRUNED
123,0.7450064850838073,2025-12-22 10:03:07.483811,2025-12-22 10:41:27.517134,0 days 00:38:20.033323,32,256,0.28298099443787034,512,2,0.00021894421911483183,8,0.0002584627964855458,0.794298857622078,0.7305751765888067,0.41609877347946167,COMPLETE
124,0.7385554425223916,2025-12-22 10:41:27.517384,2025-12-22 10:51:51.393557,0 days 00:10:23.876173,32,384,0.2552119814859837,512,3,0.0001609404664968389,8,2.4167591864225298e-05,0.8169759579131342,0.7385554425223916,0.4892308712005615,PRUNED
125,0.7094972067034218,2025-12-22 10:51:51.393737,2025-12-22 10:55:23.571350,0 days 00:03:32.177613,64,256,0.355673895358794,1024,2,9.90322256840565e-05,8,1.1204313771961816e-05,0.7587824854178266,0.7094972067034218,0.22702956199645996,PRUNED
126,0.7051078320085952,2025-12-22 10:55:23.571524,2025-12-22 10:58:52.987805,0 days 00:03:29.416281,16,128,0.33462847129651846,512,2,5.063351985039864e-05,8,0.003041369704092347,0.75716394051084,0.7051078320085952,0.2834293246269226,PRUNED
127,0.7462760675268132,2025-12-22 10:58:52.987988,2025-12-22 11:37:06.233087,0 days 00:38:13.245099,32,256,0.474590305708098,256,3,0.00012475651861418573,8,0.0008535304480539402,0.7875225222050736,0.7273681448433738,0.5341364145278931,COMPLETE
128,0.7341954022983583,2025-12-22 11:37:06.233332,2025-12-22 11:44:01.832486,0 days 00:06:55.599154,32,256,0.4777526511902729,256,3,0.00011920488623377704,8,0.000772256392726927,0.7917010225727112,0.7341954022983583,0.46904295682907104,PRUNED
129,0.7337159970047445,2025-12-22 11:44:01.832663,2025-12-22 11:50:57.056397,0 days 00:06:55.223734,32,256,0.4446992408353828,256,3,0.00017877593382928267,8,0.0018623666759324939,0.8064037353385437,0.7337159970047445,0.29270878434181213,PRUNED
130,0.7153987167731154,2025-12-22 11:50:57.056580,2025-12-22 11:54:24.237252,0 days 00:03:27.180672,32,128,0.42932657129631696,256,3,0.00014442055351805748,4,0.0005619203591740827,0.7711911339445748,0.7153987167731154,0.40800756216049194,PRUNED
131,0.7132265008366282,2025-12-22 11:54:24.237437,2025-12-22 11:57:52.029159,0 days 00:03:27.791722,32,256,0.488638718307634,256,3,0.00024000538361950525,8,0.0013183110863517577,0.7692184589291293,0.7132265008366282,0.45475998520851135,PRUNED
132,0.7326215895606002,2025-12-22 11:57:52.029348,2025-12-22 12:08:18.699625,0 days 00:10:26.670277,32,256,0.013345081854139287,256,3,0.00027624393994324023,8,0.0008902326152675988,0.8090980312010354,0.7326215895606002,0.3742466866970062,PRUNED
133,0.7255536203030621,2025-12-22 12:08:18.699802,2025-12-22 12:15:16.970686,0 days 00:06:58.270884,32,256,0.47268973000733444,1536,3,0.0004226923128492628,8,0.0004243619677689449,0.7886003286421371,0.7255536203030621,0.3435259759426117,PRUNED
134,0.7298878595801983,2025-12-22 12:15:16.970866,2025-12-22 12:22:15.531426,0 days 00:06:58.560560,16,256,0.4619879640126387,512,2,0.0005204814621383038,8,0.00010285064691812734,0.7886117806108186,0.7298878595801983,0.18476343154907227,PRUNED
135,0.7095621090254328,2025-12-22 12:22:15.531611,2025-12-22 12:25:45.536340,0 days 00:03:30.004729,32,256,0.30427367606801575,1024,3,0.0006495648957909934,8,5.525890480676821e-05,0.7625175890493339,0.7095621090254328,0.16980089247226715,PRUNED
136,0.7126821112963794,2025-12-22 12:25:45.536514,2025-12-22 12:29:18.197505,0 days 00:03:32.660991,64,256,0.32270644040871804,512,2,0.0001259557066865196,8,0.0022690595154737834,0.7613747413029639,0.7126821112963794,0.35041674971580505,PRUNED
137,0.7132660595614051,2025-12-22 12:29:18.197689,2025-12-22 12:32:45.593487,0 days 00:03:27.395798,32,128,0.3669806466592428,256,3,0.0003729254216727098,8,0.0002936226580118467,0.7716508277130594,0.7132660595614051,0.4245775043964386,PRUNED
138,0.7461773700300833,2025-12-22 12:32:45.593666,2025-12-22 13:11:16.350095,0 days 00:38:30.756429,16,256,0.40330748358292023,512,2,7.518523455541412e-05,4,0.0006726104961092929,0.7893356037595345,0.7266046055850028,0.199996680021286,COMPLETE
139,0.7123547545643654,2025-12-22 13:11:16.350349,2025-12-22 13:14:43.326113,0 days 00:03:26.975764,16,256,0.41099481031316837,512,2,7.234586601132428e-05,4,0.0005357200509811773,0.7689265805478621,0.7123547545643654,0.41495493054389954,PRUNED
140,0.7053658536580425,2025-12-22 13:14:43.326287,2025-12-22 13:18:13.378940,0 days 00:03:30.052653,16,256,0.45404595564574995,512,1,9.034983818296153e-05,4,0.000756725067005177,0.755541725101071,0.7053658536580425,0.31763866543769836,PRUNED
141,0.7468608739322006,2025-12-22 13:18:13.379130,2025-12-22 14:07:22.231346,0 days 00:49:08.852216,16,256,0.3916687220812142,512,2,0.00010408332065421042,4,0.001069223226565384,0.7869183574470684,0.7215686274504927,0.07945341616868973,COMPLETE
142,0.7307420494694743,2025-12-22 14:07:22.231600,2025-12-22 14:14:20.776285,0 days 00:06:58.544685,16,256,0.354977317796482,512,2,9.984908722522029e-05,4,0.00039664631235549565,0.7902237186127966,0.7307420494694743,0.4569861590862274,PRUNED
143,0.7334337349392624,2025-12-22 14:14:20.776461,2025-12-22 14:24:48.616480,0 days 00:10:27.840019,16,256,0.3972378420829802,512,2,0.00010999418203042665,4,0.001258498906881656,0.8071456173609495,0.7334337349392624,0.397346168756485,PRUNED
144,0.7360157016678076,2025-12-22 14:24:48.616659,2025-12-22 14:31:52.420968,0 days 00:07:03.804309,16,256,0.38722072590676504,512,2,8.405968963582473e-05,4,0.0009310170361498995,0.8047354184138258,0.7360157016678076,0.42343395948410034,PRUNED
145,0.7149576669797545,2025-12-22 14:31:52.421152,2025-12-22 14:35:22.135475,0 days 00:03:29.714323,16,256,0.34421492958680133,512,2,7.577063062216064e-05,4,0.0006511229488206253,0.7711282949369378,0.7149576669797545,0.27943435311317444,PRUNED
146,0.741960380755869,2025-12-22 14:35:22.135655,2025-12-22 15:10:23.616593,0 days 00:35:01.480938,16,256,0.40315030683065683,1024,2,0.00015818526650769114,4,0.0018525027435941355,0.780753380973523,0.7096635954569909,0.0493692010641098,COMPLETE
147,0.7153320312495058,2025-12-22 15:10:23.616834,2025-12-22 15:13:52.497697,0 days 00:03:28.880863,16,128,0.24198736346921532,1536,3,0.00012612617417301242,4,0.0040364947739764435,0.7699088070924685,0.7153320312495058,0.38965195417404175,PRUNED
148,0.7344388368175798,2025-12-22 15:13:52.497889,2025-12-22 15:21:01.825304,0 days 00:07:09.327415,16,256,0.3787073806652023,512,2,9.631514388460207e-05,4,1.8233062339788164e-05,0.8079860156780387,0.7344388368175798,0.31092697381973267,PRUNED
149,0.7308688485985206,2025-12-22 15:21:01.825492,2025-12-22 15:27:56.959426,0 days 00:06:55.133934,32,256,0.49875809474263944,256,3,0.00010587490369188133,4,0.00015838064685284238,0.8013059942540481,0.7308688485985206,0.4414290487766266,PRUNED
150,0.7353437876955263,2025-12-22 15:27:56.959608,2025-12-22 15:34:56.881901,0 days 00:06:59.922293,32,384,0.1409127574528464,512,2,6.179855921726621e-05,4,0.0010662978871865897,0.8025022845209319,0.7353437876955263,0.3707539737224579,PRUNED
151,0.7365715754299823,2025-12-22 15:34:56.882084,2025-12-22 15:45:23.810376,0 days 00:10:26.928292,16,256,0.31339968470196056,512,2,0.00021090527377451283,8,1.715663609010497e-08,0.8093464508293574,0.7365715754299823,0.43403148651123047,PRUNED
152,0.7163198247530795,2025-12-22 15:45:23.810561,2025-12-22 15:48:54.694814,0 days 00:03:30.884253,32,256,0.41725445758113483,512,2,0.0001455782059337706,8,0.00139547820293589,0.7731808400929313,0.7163198247530795,0.46735823154449463,PRUNED
153,0.7141116256392817,2025-12-22 15:48:54.695005,2025-12-22 15:52:26.199659,0 days 00:03:31.504654,64,256,0.03499580790649988,512,2,0.00018549904961981986,8,4.6733664556942036e-05,0.7696509909770233,0.7141116256392817,0.36102238297462463,PRUNED
154,0.7142522817687592,2025-12-22 15:52:26.199839,2025-12-22 15:55:52.890874,0 days 00:03:26.691035,32,256,0.2933288583732031,512,2,0.00012233327246677781,8,0.0002809700098049306,0.7692542830362868,0.7142522817687592,0.4372800290584564,PRUNED
155,0.7174588010503796,2025-12-22 15:55:52.891050,2025-12-22 15:59:21.626511,0 days 00:03:28.735461,16,256,0.48275564979059943,512,3,0.0001353641578577958,8,2.8708945629058378e-05,0.7737381692354314,0.7174588010503796,0.3378792405128479,PRUNED
156,0.6988311365327049,2025-12-22 15:59:21.626685,2025-12-22 16:02:51.103694,0 days 00:03:29.477009,32,128,0.3341901029303673,1024,2,4.297323989604876e-05,8,0.0005714304769285193,0.7511616407206165,0.6988311365327049,0.48384061455726624,PRUNED
157,0.7342740971054634,2025-12-22 16:02:51.103880,2025-12-22 16:09:46.695390,0 days 00:06:55.591510,32,256,0.4346785392064977,512,2,0.00011267745262562037,8,9.945151498787029e-08,0.8051352095768998,0.7342740971054634,0.4017532467842102,PRUNED
158,0.7480838017368553,2025-12-22 16:09:46.695571,2025-12-22 16:55:23.504597,0 days 00:45:36.809026,16,256,0.27476400433642967,256,4,6.756998913156534e-05,4,0.00040658647662592716,0.7973836949806314,0.7296031550401753,0.13397136330604553,COMPLETE
159,0.7046560111183443,2025-12-22 16:55:23.504852,2025-12-22 16:58:55.581708,0 days 00:03:32.076856,16,256,0.27459725871658935,256,1,6.677775641860252e-05,4,0.00042975828586744617,0.7543828739625691,0.7046560111183443,0.3523087203502655,PRUNED
160,0.7134883720925346,2025-12-22 16:58:55.581959,2025-12-22 17:02:23.524272,0 days 00:03:27.942313,16,256,0.26544412799778705,256,4,5.215369380708385e-05,4,0.00018730706084320743,0.7683064123977251,0.7134883720925346,0.37617170810699463,PRUNED
161,0.7174825174820284,2025-12-22 17:02:23.524449,2025-12-22 17:05:50.664150,0 days 00:03:27.139701,16,256,0.283749889961019,256,4,9.139810332723278e-05,4,0.0007306040228812458,0.7759965561874694,0.7174825174820284,0.3142354488372803,PRUNED
162,0.7373555840816585,2025-12-22 17:05:50.664329,2025-12-22 17:16:20.654846,0 days 00:10:29.990517,16,256,0.47260532783239595,256,2,0.00016452776690437353,4,0.0003447681513789549,0.8077449370552818,0.7373555840816585,0.3757072389125824,PRUNED
163,0.736788358437082,2025-12-22 17:16:20.655029,2025-12-22 17:23:18.662221,0 days 00:06:58.007192,16,256,0.3012002218901339,256,4,7.751569932841536e-05,4,0.00022772631095041912,0.809635099168176,0.736788358437082,0.39777299761772156,PRUNED
164,0.7152713891439468,2025-12-22 17:23:18.662406,2025-12-22 17:26:50.074674,0 days 00:03:31.412268,32,256,0.32585866440378847,1536,2,0.00010548692346240217,8,0.0009003760617753028,0.7735622787420923,0.7152713891439468,0.24483622610569,PRUNED
165,0.702691248145319,2025-12-22 17:26:50.074850,2025-12-22 17:30:19.338839,0 days 00:03:29.263989,32,128,0.2571862459067389,512,4,2.005193164671942e-05,8,0.0005000390259386192,0.7472591621622257,0.702691248145319,0.3261216878890991,PRUNED
166,0.7459229496568007,2025-12-22 17:30:19.339027,2025-12-22 18:08:47.885617,0 days 00:38:28.546590,16,256,0.4503903732782505,512,4,0.00013304349356234332,4,2.1523342546944125e-06,0.7918645801767009,0.7269539078151347,0.28602516651153564,COMPLETE
167,0.6645007580675312,2025-12-22 18:08:47.885897,2025-12-22 18:12:16.939942,0 days 00:03:29.054045,16,256,0.4488384218580417,512,4,0.0010980918819272715,4,9.398605957425588e-05,0.6666704839895605,0.6645007580675312,0.4629289507865906,PRUNED
168,0.7122969837582124,2025-12-22 18:12:16.940118,2025-12-22 18:16:03.008380,0 days 00:03:46.068262,16,256,0.462596505971641,256,4,0.00014005454148670828,4,2.9546098120597887e-06,0.7651668111376562,0.7122969837582124,0.30427539348602295,PRUNED
169,0.7130191320573737,2025-12-22 18:16:03.008560,2025-12-22 18:19:32.372288,0 days 00:03:29.363728,16,256,0.3135338377066522,1024,4,0.00015437732923914992,4,3.479619781756442e-07,0.7700086447681534,0.7130191320573737,0.4173165261745453,PRUNED
170,0.7137200093170045,2025-12-22 18:19:32.372472,2025-12-22 18:23:00.735308,0 days 00:03:28.362836,16,128,0.47834319327532515,512,4,5.87376899646143e-05,4,1.104468432253883e-06,0.7647204779993,0.7137200093170045,0.39073315262794495,PRUNED
171,0.7361722956431668,2025-12-22 18:23:00.735479,2025-12-22 18:33:37.575363,0 days 00:10:36.839884,64,256,0.071489057422078,512,4,0.00019456659388083965,4,7.36611541025871e-05,0.8094891599775423,0.7361722956431668,0.2987811267375946,PRUNED
172,0.7167517627031288,2025-12-22 18:33:37.575552,2025-12-22 18:37:09.398477,0 days 00:03:31.822925,16,256,0.36534457341264504,512,2,0.00012097631430152097,8,7.610767056740342e-06,0.7736199790458337,0.7167517627031288,0.434787392616272,PRUNED
173,0.7251289609427625,2025-12-22 18:37:09.398657,2025-12-22 18:44:07.988315,0 days 00:06:58.589658,32,256,0.2898785703769323,512,3,8.586222440767187e-05,8,3.5171152388749595e-05,0.7844257924175047,0.7251289609427625,0.4036078453063965,PRUNED
174,0.7349906191364708,2025-12-22 18:44:07.988495,2025-12-22 18:51:07.252459,0 days 00:06:59.263964,32,256,0.2296674563053951,512,2,0.00016945743894155658,8,0.002196497080091657,0.8015435491941338,0.7349906191364708,0.46128207445144653,PRUNED
175,0.7301149425282483,2025-12-22 18:51:07.252633,2025-12-22 18:58:04.554441,0 days 00:06:57.301808,16,256,0.2733217026880039,512,4,0.00014269378204741294,4,0.001584177255268496,0.8000160327561541,0.7301149425282483,0.31734198331832886,PRUNED
176,0.709986320108953,2025-12-22 18:58:04.554633,2025-12-22 19:01:34.588226,0 days 00:03:30.033593,32,256,0.3468462986761426,256,3,0.00034441554498619277,8,0.0006464791823718891,0.766417718485944,0.709986320108953,0.24996665120124817,PRUNED
177,0.7311827956984305,2025-12-22 19:01:34.588406,2025-12-22 19:08:33.156214,0 days 00:06:58.567808,16,256,0.48838919002626935,512,2,0.00010873488701741632,8,0.00012966980040126112,0.800373099266839,0.7311827956984305,0.37172630429267883,PRUNED
178,0.7117575757570822,2025-12-22 19:08:33.156395,2025-12-22 19:12:01.478689,0 days 00:03:28.322294,32,384,0.0470282754015363,1536,2,0.00012997264255082587,4,0.001053415669999862,0.7706484868132049,0.7117575757570822,0.45887935161590576,PRUNED
179,0.6940516273844769,2025-12-22 19:12:01.478879,2025-12-22 19:15:31.836723,0 days 00:03:30.357844,32,128,0.449524717932729,1024,3,1.1938492234529353e-05,8,4.993161014553694e-07,0.7390530925013684,0.6940516273844769,0.3294472098350525,PRUNED
180,0.7527153321540875,2025-12-22 19:15:31.836907,2025-12-22 19:57:23.734290,0 days 00:41:51.897383,16,256,0.4605897064748657,512,2,9.56421946708449e-05,8,2.1595489653952028e-05,0.802735728497901,0.7299732164592091,0.2453189194202423,COMPLETE
181,0.7292263610310267,2025-12-22 19:57:23.734565,2025-12-22 20:04:23.648425,0 days 00:06:59.913860,16,256,0.4632845684850685,512,2,9.353090721873218e-05,8,2.4379381974058776e-05,0.7916491950734218,0.7292263610310267,0.2805904150009155,PRUNED
182,0.7091848192225118,2025-12-22 20:04:23.648607,2025-12-22 20:07:54.841379,0 days 00:03:31.192772,16,256,0.42789140685634736,512,2,6.815896775754415e-05,8,1.4860206272797457e-05,0.7610881484457036,0.7091848192225118,0.2624167203903198,PRUNED
183,0.7178265014294416,2025-12-22 20:07:54.841561,2025-12-22 20:11:27.640436,0 days 00:03:32.798875,16,256,0.4365495385152847,512,2,8.209482646578443e-05,8,9.805430105429272e-06,0.774128710731493,0.7178265014294416,0.3727428913116455,PRUNED
184,0.7457382953176347,2025-12-22 20:11:27.640623,2025-12-22 20:49:46.218320,0 days 00:38:18.577697,16,256,0.47425473162520687,512,2,9.899171819388974e-05,8,5.231183655405247e-05,0.7894003514286184,0.7250740375118444,0.24923428893089294,COMPLETE
185,0.7167470709850401,2025-12-22 20:49:46.218578,2025-12-22 20:53:15.994678,0 days 00:03:29.776100,16,256,0.4757077232589699,512,2,0.00010072130360440514,8,4.036225741943738e-05,0.7718105679941554,0.7167470709850401,0.3571033179759979,PRUNED
186,0.7355745107872604,2025-12-22 20:53:15.994852,2025-12-22 21:00:12.200650,0 days 00:06:56.205798,16,256,0.4552893206951862,512,2,0.00011778980051826603,8,1.87180986619982e-05,0.8001070612251611,0.7355745107872604,0.4872051775455475,PRUNED
187,0.7301210538803539,2025-12-22 21:00:12.200828,2025-12-22 21:07:14.558400,0 days 00:07:02.357572,16,256,0.4688686350746,512,3,7.647274646400759e-05,8,6.710915829137514e-05,0.8016104991648871,0.7301210538803539,0.29210346937179565,PRUNED
188,0.7366356056885687,2025-12-22 21:07:14.558576,2025-12-22 21:14:16.935404,0 days 00:07:02.376828,16,256,0.46689716363630146,256,2,9.621655872035918e-05,4,5.6885088712028095e-05,0.8044549920012404,0.7366356056885687,0.37318703532218933,PRUNED
189,0.717619047618556,2025-12-22 21:14:16.935589,2025-12-22 21:17:47.239687,0 days 00:03:30.304098,16,256,0.4893738501552772,512,2,0.00011555682028532913,8,2.410218502005978e-05,0.7749597125614589,0.717619047618556,0.3489389419555664,PRUNED
190,0.7146047342558813,2025-12-22 21:17:47.239865,2025-12-22 21:21:17.887741,0 days 00:03:30.647876,16,256,0.47935720357057066,512,3,0.00013191855920474573,8,4.623870618454568e-05,0.7734518700183936,0.7146047342558813,0.29340144991874695,PRUNED
191,0.7158931082976818,2025-12-22 21:21:17.887933,2025-12-22 21:24:49.695026,0 days 00:03:31.807093,64,256,0.45719914913259063,512,2,0.0005061555600863535,8,0.00036182661576463865,0.7723366244529483,0.7158931082976818,0.4644392132759094,PRUNED
192,0.7086269744831027,2025-12-22 21:24:49.695202,2025-12-22 21:28:20.419451,0 days 00:03:30.724249,32,256,0.4402794551250177,512,2,8.841032377047463e-05,8,2.9996366027025735e-05,0.7598372410974158,0.7086269744831027,0.500115156173706,PRUNED
193,0.7349042709862504,2025-12-22 21:28:20.419631,2025-12-22 21:35:19.693677,0 days 00:06:59.274046,16,256,0.2994319433997189,512,2,0.00010547582061352576,8,2.0101113844067572e-07,0.7994353592159571,0.7349042709862504,0.4681975841522217,PRUNED
194,0.7260963335724767,2025-12-22 21:35:19.693857,2025-12-22 21:42:17.765126,0 days 00:06:58.071269,32,128,0.27995336061333775,512,2,0.0005682243713982025,8,0.0008488616273913383,0.8005978808572416,0.7260963335724767,0.3649803102016449,PRUNED
195,0.7479951397321914,2025-12-22 21:42:17.765307,2025-12-22 22:24:11.746159,0 days 00:41:53.980852,16,256,0.3371425955490499,1024,2,0.000210891572697575,4,0.0002910280618060254,0.7971630243533456,0.7341518416432017,0.49111342430114746,COMPLETE
196,0.7153809295634751,2025-12-22 22:24:11.746402,2025-12-22 22:27:40.944656,0 days 00:03:29.198254,16,256,0.331942026234069,1024,2,0.00021944108286910997,4,0.0003099749302684354,0.7758837983419898,0.7153809295634751,0.3775835633277893,PRUNED
197,0.7114415927075911,2025-12-22 22:27:40.944832,2025-12-22 22:31:10.788995,0 days 00:03:29.844163,16,256,0.34042352189936326,1024,2,0.00017807478109871779,4,0.0005110944494255786,0.7660662311394886,0.7114415927075911,0.6066129803657532,PRUNED
198,0.7467057101019949,2025-12-22 22:31:10.789170,2025-12-22 23:09:47.232935,0 days 00:38:36.443765,16,256,0.3187044840052605,1024,2,0.00015945772358002354,4,1.9715557100393446e-06,0.7923896088947147,0.7201173307254894,0.15659597516059875,COMPLETE
199,0.7153864113933934,2025-12-22 23:09:47.233203,2025-12-22 23:13:16.289740,0 days 00:03:29.056537,16,256,0.31995055669384426,1024,2,0.0002490732757281827,4,7.260540704980002e-07,0.7744420248490103,0.7153864113933934,0.4274700880050659,PRUNED
