number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,state
93,0.5426216232095196,2025-12-25 19:28:22.705429,2025-12-25 19:28:44.529479,0 days 00:00:21.824050,0.11442842960964832,0.9456011889592392,74,2.476040673002395,0.0014824716536520628,0.006353990758249179,13,0.0679387416253338,1013,0.582907197774441,COMPLETE
94,0.5439819143776384,2025-12-25 19:28:44.530066,2025-12-25 19:29:07.488769,0 days 00:00:22.958703,0.12053908451114881,0.9227682030875126,103,2.7630870502754967,3.360568123083767e-05,0.004653593966449734,4,0.1855179724652746,1144,0.567122602436312,COMPLETE
95,0.6470489963672001,2025-12-25 19:29:07.489344,2025-12-25 19:29:11.684369,0 days 00:00:04.195025,0.8882561284091809,0.9873720920072052,97,1.2260112481004661,8.431033487102933e-05,0.015775279400593728,15,3.402407590598092,1213,0.6464257313692201,PRUNED
96,0.688451919984562,2025-12-25 19:29:11.684733,2025-12-25 19:29:15.962791,0 days 00:00:04.278058,7.709130904101264e-05,0.8829503686901482,120,2.146573607761419,6.18578189997521e-05,0.010030010122255533,4,0.30503266322945577,1625,0.529654100979102,PRUNED
97,0.5300906139586428,2025-12-25 19:29:15.963259,2025-12-25 19:29:37.657237,0 days 00:00:21.693978,0.0016071408641753124,0.9645139019222527,108,1.7723011942938176,4.6460798979458185e-07,0.0054335774166597685,2,0.7997370375944528,630,0.5437246419538726,COMPLETE
98,0.708297949487099,2025-12-25 19:29:37.657810,2025-12-25 19:29:42.310634,0 days 00:00:04.652824,0.0033075507529659025,0.858702959310471,100,2.627785341807305,1.666246632277503e-07,0.003744022364061137,14,0.41522717338368126,1103,0.5107837393838761,PRUNED
99,0.6751071760087181,2025-12-25 19:29:42.310944,2025-12-25 19:29:46.372479,0 days 00:00:04.061535,0.036346737161854825,0.9986926105122594,145,1.500265583838297,0.01036524852551819,0.021240919111778316,6,1.611368426550722,1454,0.7468384460699312,PRUNED
100,0.529481304974462,2025-12-25 19:29:46.372799,2025-12-25 19:30:07.310341,0 days 00:00:20.937542,1.0001431454815423e-10,0.9349308021280482,114,4.04577221363564,7.069566877917904e-08,0.006941308554355233,11,0.1361827381924077,1999,0.6076719178165125,COMPLETE
101,0.5499280269943168,2025-12-25 19:30:07.310813,2025-12-25 19:30:32.124356,0 days 00:00:24.813543,0.00015321671052956026,0.9278066834547579,81,2.268566354833172,5.248383253339694e-09,0.002098363931207675,8,0.2499674475384424,1267,0.5671918850743067,COMPLETE
102,0.5644370775347674,2025-12-25 19:30:32.124861,2025-12-25 19:30:51.694289,0 days 00:00:19.569428,8.320792971807887e-06,0.9170213872711105,83,1.9299511558895037,5.478955581229382e-10,0.011213822444710588,8,0.23772500368442726,1339,0.5676962024311819,COMPLETE
103,0.536936743955105,2025-12-25 19:30:51.694724,2025-12-25 19:31:16.223245,0 days 00:00:24.528521,1.691551811279808e-05,0.8970078634379693,82,1.934009125048474,4.062999373267322e-10,0.0021905326321568206,9,0.2235332890120927,1324,0.5699314196564969,COMPLETE
104,0.5285822762962507,2025-12-25 19:31:16.223916,2025-12-25 19:31:44.275896,0 days 00:00:28.051980,5.698204464939461e-05,0.9134441571519489,68,1.0496163335209892,2.098512172189093e-09,0.001263615799119322,8,0.08615739443204025,1373,0.5518761439828731,COMPLETE
105,0.6867410553722743,2025-12-25 19:31:44.276391,2025-12-25 19:31:48.365957,0 days 00:00:04.089566,0.000155394828487837,0.9209464539664796,72,2.3126493397055627,5.392513135809328e-10,0.01184892886793145,7,0.6480129237169812,1512,0.871134399689166,PRUNED
106,0.7110353328667594,2025-12-25 19:31:48.366244,2025-12-25 19:31:53.709888,0 days 00:00:05.343644,7.978208945249646e-06,0.5751144246243554,92,2.034547841767807,1.2272157015625213e-09,0.0016590065260362928,8,0.27580419282151925,1283,0.5325564721117088,PRUNED
107,0.7089822953320141,2025-12-25 19:31:53.710207,2025-12-25 19:31:57.792503,0 days 00:00:04.082296,1.3733646607403113e-07,0.8760264099709874,78,0.7405666683240519,2.0731857803302318e-08,0.01467092236143254,7,0.05428094117760556,1415,0.5622649904880643,PRUNED
108,0.5697086237968587,2025-12-25 19:31:57.792808,2025-12-25 19:32:17.868455,0 days 00:00:20.075647,3.3591085034730875e-05,0.8060899146330474,64,3.5679190361723494,2.979609299688161e-09,0.03229703846530236,9,0.48479515727444256,1940,0.5775445866282795,COMPLETE
109,0.6887940929070194,2025-12-25 19:32:17.868914,2025-12-25 19:32:21.814182,0 days 00:00:03.945268,2.2551977616687997e-06,0.797346066880148,51,3.094779588335255,1.0661365112515653e-10,0.03270570084561419,9,0.4268745875398664,1927,0.5782794090129966,PRUNED
110,0.6439694400650823,2025-12-25 19:32:21.814519,2025-12-25 19:32:25.815707,0 days 00:00:04.001188,4.5062622160823135e-05,0.828848580444095,66,3.6333011056845583,7.886128333856784e-09,0.04815923797778731,9,0.9298679321577247,1829,0.5205289208668906,PRUNED
111,0.644995958832455,2025-12-25 19:32:25.816006,2025-12-25 19:32:29.885170,0 days 00:00:04.069164,0.00024267146478770796,0.8587329279415638,60,1.7285711007708537,2.0084883416301734e-10,0.024157495685825453,8,0.35333906247064417,1961,0.596599873960368,PRUNED
112,0.6600515674205863,2025-12-25 19:32:29.885529,2025-12-25 19:32:34.062737,0 days 00:00:04.177208,2.4754455025742516e-05,0.809476493564965,74,9.685107697265048,3.5102946392163108e-09,0.02695809643373801,10,0.23075673398720392,1735,0.5593253567942419,PRUNED
113,0.6716854467841425,2025-12-25 19:32:34.063035,2025-12-25 19:32:37.999346,0 days 00:00:03.936311,9.441140617192456e-06,0.8475949474943646,62,1.392834690577561,1.7254514414475374e-09,0.018818420940627235,7,2.040626113201206,1884,0.5418195477459693,PRUNED
114,0.533382212503862,2025-12-25 19:32:37.999685,2025-12-25 19:32:57.521203,0 days 00:00:19.521518,6.721474424541027e-06,0.8911077935745793,82,5.545215165698063,6.942221362402764e-09,0.016550515080444025,8,1.1961604063769988,847,0.5721331972996321,COMPLETE
115,0.6494442068244028,2025-12-25 19:32:57.521714,2025-12-25 19:33:01.642215,0 days 00:00:04.120501,0.00834712077972494,0.9792220839393939,164,2.437138175176771,1.9700190691601914e-08,0.05381759530569956,8,0.10470350293957967,1781,0.6109943869067707,PRUNED
116,0.6764758676985482,2025-12-25 19:33:01.642482,2025-12-25 19:33:05.748458,0 days 00:00:04.105976,0.00122607478335936,0.678227490644305,123,4.502722905286506,1.3945817372437415e-08,0.0382133813588515,10,0.540496095500076,1339,0.5963503114005733,PRUNED
117,0.6918736492091372,2025-12-25 19:33:05.748805,2025-12-25 19:33:09.773394,0 days 00:00:04.024589,9.824819437904837e-07,0.7616178084755426,89,4.817150582183199,3.7260284960627426e-08,0.030781429360126882,3,0.19839791331533632,1483,0.5849967040103241,PRUNED
118,0.5668087434781488,2025-12-25 19:33:09.773798,2025-12-25 19:33:29.091704,0 days 00:00:19.317906,0.0006714531952978217,0.9580021399297542,190,2.055143387993025,4.786302799606326e-09,0.06275791251247785,9,0.03687614060416745,1695,0.6343684127388571,COMPLETE
119,0.5569490379828164,2025-12-25 19:33:29.092080,2025-12-25 19:33:48.237376,0 days 00:00:19.145296,0.0006215878690187006,0.779537111204892,184,1.1505296539287957,4.215675882380547e-09,0.06388987851018926,9,0.014709982122966599,1628,0.6249239040910605,COMPLETE
120,0.7147992350137922,2025-12-25 19:33:48.237904,2025-12-25 19:33:52.220457,0 days 00:00:03.982553,0.00048352654173224225,0.7232808329419169,195,1.0907370710937312,7.709146430235641e-10,0.08053324855753248,9,0.015286112964800463,1656,0.637894335615927,PRUNED
121,0.6306246960892384,2025-12-25 19:33:52.220733,2025-12-25 19:33:56.256218,0 days 00:00:04.035485,0.0001499661020512436,0.7770311704919395,185,1.6523455243741891,5.2397312860380255e-09,0.06394215429968497,9,0.005540974045103059,1694,0.6244168992014016,PRUNED
122,0.6949532055112551,2025-12-25 19:33:56.256395,2025-12-25 19:33:58.660446,0 days 00:00:02.404051,3.68266668467116e-10,0.7553900617466387,179,0.4407928325832564,2.4412074896158204e-09,0.0741660664642179,10,0.010521331375256366,1761,0.6628708036289651,PRUNED
123,0.6268607939422055,2025-12-25 19:33:58.660626,2025-12-25 19:34:01.004150,0 days 00:00:02.343524,0.00030192743019291884,0.7906388877442577,157,2.1320392538932746,1.0481237766474725e-09,0.10069174538172936,8,0.03631277190729647,1559,0.6040760914248502,PRUNED
124,0.7035075285726934,2025-12-25 19:34:01.004346,2025-12-25 19:34:03.296733,0 days 00:00:02.292387,0.0007277436676358538,0.7435613211882898,170,1.9021386327730165,3.107452431817881e-10,0.061523308588109595,8,0.024579009566452602,1943,0.5520524803033177,PRUNED
125,0.6429429212977097,2025-12-25 19:34:03.296912,2025-12-25 19:34:05.628129,0 days 00:00:02.331217,5.133095185852384e-05,0.8130247142705366,193,1.4152101711697505,4.2705030609353494e-09,0.04132749406261233,7,0.012763515926326,1611,0.6198075050442213,PRUNED
126,0.6874254012171893,2025-12-25 19:34:05.628306,2025-12-25 19:34:09.629222,0 days 00:00:04.000916,2.0093559920051078e-05,0.8345418162747774,56,0.9034613485862683,3.248756975613338e-08,0.047020137602338814,9,0.007403393920780182,1817,0.5772915784854181,PRUNED
127,0.644995958832455,2025-12-25 19:34:09.629566,2025-12-25 19:34:13.786608,0 days 00:00:04.157042,0.001937825474465345,0.7838198540401488,190,1.1815022257795298,9.231523683671091e-08,0.0867335183993377,6,0.0036394380829812547,1714,0.5605834274446247,PRUNED
128,0.6165956062684794,2025-12-25 19:34:13.786895,2025-12-25 19:34:17.827211,0 days 00:00:04.040316,0.00013636422068554526,0.961392884454225,187,5.009648485496816,1.3333232181315295e-09,0.11252426189228597,5,0.023556393182266197,1852,0.6482270532458371,PRUNED
129,0.6792132510782085,2025-12-25 19:34:17.827596,2025-12-25 19:34:21.838884,0 days 00:00:04.011288,9.210636346123842e-05,0.9310741351954979,182,2.347214114557269,1.0365682234342284e-08,0.051857587279860874,2,0.03380617474679351,359,0.58862346852173,PRUNED
130,0.6946110325887976,2025-12-25 19:34:21.839181,2025-12-25 19:34:25.923360,0 days 00:00:04.084179,0.000595135618621706,0.902476619324959,173,6.328966002041486,2.8307174454640463e-09,0.013104005846735876,3,0.7219692465569344,474,0.6321555126740683,PRUNED
131,0.6911893033642221,2025-12-25 19:34:25.923671,2025-12-25 19:34:30.193827,0 days 00:00:04.270156,0.013488710369630116,0.9411523854285854,200,2.8695212815952855,5.204962015765383e-10,0.009039419183427875,10,0.338685590990553,1163,0.5975290666945461,PRUNED
132,0.6929001679765099,2025-12-25 19:34:30.194201,2025-12-25 19:34:32.757364,0 days 00:00:02.563163,0.003691203907656348,0.9705826432955148,95,2.5941637456023785,2.4635233821652416e-07,0.010304366927366354,7,0.06684954879074548,1262,0.6134049320021657,PRUNED
133,0.546792330087142,2025-12-25 19:34:32.757539,2025-12-25 19:34:35.085498,0 days 00:00:02.327959,0.0003055892940901812,0.8711740525015264,105,2.0472965143748687,0.00017106149793170156,0.05777054352479667,9,0.017253410908909774,1202,0.5679786641412268,PRUNED
134,0.7072714307197264,2025-12-25 19:34:35.085684,2025-12-25 19:34:37.591278,0 days 00:00:02.505594,3.2789835134993685e-05,0.955551183271007,116,3.2294961936658426,5.309153973690349e-08,0.019498210182011238,6,0.10955085402016015,1312,0.5811443311086141,PRUNED
135,0.6997436264256606,2025-12-25 19:34:37.591447,2025-12-25 19:34:40.600468,0 days 00:00:03.009021,0.2611289477195127,0.9144019891133986,77,1.6650413402062256,0.00046147872841048636,0.011879100011597402,7,0.488839470659826,1893,0.5352015963929557,PRUNED
136,0.6313090419341534,2025-12-25 19:34:40.600763,2025-12-25 19:34:44.570640,0 days 00:00:03.969877,1.591435234507544,0.9804669752923504,84,1.825575514462902,6.1321300015071975e-09,0.06961848446281681,3,0.2583372006333419,1382,0.5455988867275114,PRUNED
137,0.689136265829477,2025-12-25 19:34:44.570932,2025-12-25 19:34:48.594046,0 days 00:00:04.023114,0.044122724610201336,0.9360528483480836,71,2.255184771151471,3.6114801912048357e-06,0.015009659865501658,8,0.18326600350859898,1229,0.8225434396227389,PRUNED
138,0.6593672215756713,2025-12-25 19:34:48.594472,2025-12-25 19:34:52.621536,0 days 00:00:04.027064,0.006932410952022589,0.989470453435709,99,3.91454184023651,1.1010252880598456e-06,0.022686837058517196,6,0.04284659640574666,1972,0.6803273062042308,PRUNED
139,0.703849701495151,2025-12-25 19:34:52.621863,2025-12-25 19:34:58.380423,0 days 00:00:05.758560,0.0012388872815632275,0.8017953063186941,90,0.6239549911544366,0.001196661019257841,0.0010285617444694267,11,1.3962783724075085,1117,0.5917935735253065,PRUNED
140,0.6330199065464411,2025-12-25 19:34:58.380817,2025-12-25 19:35:03.434472,0 days 00:00:05.053655,3.1576890927383685,0.9509402809111992,134,1.549929376761654,0.00039092863913359644,0.002589632720390688,4,1.0210348272060579,950,0.5708619060661559,PRUNED
141,0.7086401224095565,2025-12-25 19:35:03.434978,2025-12-25 19:35:07.803004,0 days 00:00:04.368026,0.09553053426240019,0.9658355530390974,41,3.0244245428336525,1.171402519267146e-05,0.009927605114916799,13,0.16976213460949174,1267,0.5851439558242042,PRUNED
142,0.7117196787116743,2025-12-25 19:35:07.803322,2025-12-25 19:35:12.124604,0 days 00:00:04.321282,0.13276287689094363,0.9455520509286456,86,2.650567680344838,7.411858355774279e-05,0.008498758062496295,14,0.1484646508574013,1334,0.6039017622043805,PRUNED
143,0.6929001679765099,2025-12-25 19:35:12.125041,2025-12-25 19:35:15.777027,0 days 00:00:03.651986,0.01916191923983728,0.9231722103374171,93,2.4473049113624654,0.0001398136769594272,0.007639727123462753,15,0.08027378455218996,1427,0.5565870257192117,PRUNED
144,0.5643094195876799,2025-12-25 19:35:15.777204,2025-12-25 19:35:34.948833,0 days 00:00:19.171629,0.7113346894827857,0.9987535171379297,112,3.4930540492387405,1.7316831097283026e-08,0.013525093237519223,12,0.14080603959911014,1250,0.5766731804678702,COMPLETE
145,0.6429429212977097,2025-12-25 19:35:34.949264,2025-12-25 19:35:39.225222,0 days 00:00:04.275958,0.7561832756875697,0.9981711003002315,110,3.6668994383266047,1.370273857779675e-08,0.016762423228918806,12,0.053054997893655614,1195,0.5661438508110065,PRUNED
146,0.5474766759320572,2025-12-25 19:35:39.225523,2025-12-25 19:35:43.471178,0 days 00:00:04.245655,7.543842743017697,0.976810161073515,112,3.4298392783268974,2.6042624025678247e-08,0.013468894859642963,12,2.952910721504389,1299,0.5764673738148894,PRUNED
147,0.7072714307197264,2025-12-25 19:35:43.471538,2025-12-25 19:35:47.534641,0 days 00:00:04.063103,0.29126779068330905,0.8858818957621032,128,4.217987573920925,3.78491742087816e-09,0.027487672555053546,10,0.31310809828662545,1552,0.6159005229508209,PRUNED
148,0.7117196787116743,2025-12-25 19:35:47.534940,2025-12-25 19:35:51.852270,0 days 00:00:04.317330,0.4677072184483416,0.8260261337811133,119,1.2711534916185998,5.300306215670888e-07,0.011464112584442555,9,0.6248749185267403,1044,0.5491807877666104,PRUNED
149,0.680239769845581,2025-12-25 19:35:51.852740,2025-12-25 19:35:56.040093,0 days 00:00:04.187353,0.0660914168980092,0.8453754770926903,107,5.296219140831169,8.419113651606219e-09,0.014637830159469746,13,4.5283864902428,1366,0.5295051760752705,PRUNED
150,0.6778445593883782,2025-12-25 19:35:56.040386,2025-12-25 19:36:00.322133,0 days 00:00:04.281747,1.2068474078664575,0.9019036521807151,176,2.0466566654897997,1.5697412161424236e-09,0.018255226222374913,9,0.434196864705439,1470,0.594898507422712,PRUNED
151,0.7000857993481181,2025-12-25 19:36:00.322421,2025-12-25 19:36:04.432034,0 days 00:00:04.109613,0.18755477876470844,0.953453254020979,81,2.8030942096737332,3.148640249115921e-05,0.01070182061975161,14,0.1293429279045276,1245,0.5887440589570101,PRUNED
152,0.6925579950540525,2025-12-25 19:36:04.432246,2025-12-25 19:36:07.048531,0 days 00:00:02.616285,0.00021398263994950518,0.9833289815299977,88,3.217748616000703,1.58315772081702e-07,0.008146189576681352,14,0.1497241047024125,1153,0.607986048145303,PRUNED
153,0.5583518524511087,2025-12-25 19:36:07.048717,2025-12-25 19:36:24.152400,0 days 00:00:17.103683,0.0008179484368163628,0.9607938096194517,116,2.2395511747886774,4.7851259305399235e-05,0.00947047790685223,8,0.10220578411229173,1282,0.5637986620012859,COMPLETE
154,0.6963218972010853,2025-12-25 19:36:24.153032,2025-12-25 19:36:28.466281,0 days 00:00:04.313249,0.0008544325474136971,0.9630503491723564,121,1.8912848800066016,1.520041306414243e-08,0.012549993415592904,8,0.09514945389590947,1302,0.5611535811870751,PRUNED
155,0.5584958156827274,2025-12-25 19:36:28.466727,2025-12-25 19:36:50.422009,0 days 00:00:21.955282,0.0027298749971074445,0.9993138968199214,114,2.2467306756884637,2.9663195448887302e-09,0.009347919673944766,8,0.2180750037438696,1917,0.575772396108116,COMPLETE
156,0.5550702954460957,2025-12-25 19:36:50.422419,2025-12-25 19:37:11.316015,0 days 00:00:20.893596,0.0029533267303961295,0.9999284213889688,114,2.115869061641701,3.300481096778702e-09,0.009502293740429947,8,0.2289171393663025,1924,0.5746108933779691,COMPLETE
157,0.5550046967468989,2025-12-25 19:37:11.316403,2025-12-25 19:37:30.373445,0 days 00:00:19.057042,0.0041276866644634185,0.9919715610945494,116,1.5542695865841964,6.651333688344548e-10,0.006670171584204823,8,0.7783800033842803,1913,0.575935253494005,COMPLETE
158,0.5369546317915523,2025-12-25 19:37:30.373965,2025-12-25 19:37:53.035590,0 days 00:00:22.661625,0.002613152584706024,0.9979787561623014,114,1.6918258196338551,6.594238244253589e-10,0.006533382507466423,8,0.012082187543315505,1921,0.5770380339880342,COMPLETE
159,0.5439206072521366,2025-12-25 19:37:53.036075,2025-12-25 19:38:16.172679,0 days 00:00:23.136604,0.001986794140826833,0.9999807714155551,114,2.2274726591039027,2.10766606696868e-09,0.00609586786560426,8,0.8697969101784189,1854,0.5429337243515476,COMPLETE
160,0.5725886016940667,2025-12-25 19:38:16.173155,2025-12-25 19:38:39.687925,0 days 00:00:23.514770,0.004031204615848534,0.9886722193673187,117,0.9705852357424524,2.645016721934086e-10,0.0068246162446485336,8,0.20677724497529262,1805,0.5554202605654068,COMPLETE
161,0.5708069300047248,2025-12-25 19:38:39.688333,2025-12-25 19:38:57.715679,0 days 00:00:18.027346,0.0039879142054441,0.9827803204876998,124,0.8901128119048698,2.3528017436161575e-10,0.0070492482751488466,8,0.22002713716122044,1802,0.5609569996440397,COMPLETE
162,0.5619778548831685,2025-12-25 19:38:57.716085,2025-12-25 19:39:19.590418,0 days 00:00:21.874333,0.002914446300013506,0.982316604983452,127,1.0830892997777646,1.7853823618921852e-10,0.006926122890978798,8,0.21257153233492163,1784,0.5552003918452533,COMPLETE
163,0.7028231827277784,2025-12-25 19:39:19.590663,2025-12-25 19:39:22.872184,0 days 00:00:03.281521,0.0012202112252849473,0.9790378175162449,124,0.22409349548033197,1.9977923309201032e-10,0.005423267330060133,8,0.212073134778451,1809,0.5535856178352058,PRUNED
164,0.5623201899429804,2025-12-25 19:39:22.872489,2025-12-25 19:39:46.660734,0 days 00:00:23.788245,0.007564776157971012,0.9680038619298639,122,0.8544472487788766,1.081641959564042e-10,0.007251554945112759,9,0.2892998722483973,1690,0.5596911382181335,COMPLETE
165,0.5602009808160272,2025-12-25 19:39:46.661292,2025-12-25 19:40:11.208718,0 days 00:00:24.547426,0.009112821499984877,0.9813793996106038,136,0.8778805111308596,1.1440250075765737e-10,0.007228530981142487,9,0.3506000721841206,1698,0.5597425288407251,COMPLETE
166,0.553835942576131,2025-12-25 19:40:11.209324,2025-12-25 19:40:36.583724,0 days 00:00:25.374400,0.008713329898791521,0.9701147780076345,127,0.5444847882945415,1.1444121983081258e-10,0.004670103878678235,9,0.3275455373020177,1741,0.5605489447515563,COMPLETE
167,0.7076136036421838,2025-12-25 19:40:36.584299,2025-12-25 19:40:41.122638,0 days 00:00:04.538339,0.00526873638801316,0.9806775347623143,137,1.019279954424326,2.7091091905892345e-10,0.007288481383404219,9,0.37069525960807,1706,0.5381512279314258,PRUNED
168,0.5600602303967859,2025-12-25 19:40:41.122970,2025-12-25 19:41:05.801782,0 days 00:00:24.678812,0.0018475386928069643,0.9676777251470804,131,0.9228583733771607,1.1432417357983519e-10,0.005947088593312661,9,0.27050814650161076,1676,0.5509808115918917,COMPLETE
169,0.7165100996260799,2025-12-25 19:41:05.802430,2025-12-25 19:41:10.506109,0 days 00:00:04.703679,0.011461467061869415,0.9735019612987741,131,0.852176785127972,1.017119221037222e-10,0.007027856906720676,9,0.48570167182652996,1682,0.5501043560771314,PRUNED
170,0.7024810098053209,2025-12-25 19:41:10.506504,2025-12-25 19:41:15.636551,0 days 00:00:05.130047,0.0018803415303642536,0.9845251751430586,141,0.8015802569986501,2.1429282120056918e-10,0.005362449885385149,10,0.2680057786207359,1748,0.5211012232595446,PRUNED
171,0.7100088140993867,2025-12-25 19:41:15.637106,2025-12-25 19:41:20.365714,0 days 00:00:04.728608,0.004238515209297828,0.9605954735737502,122,0.7891964021405875,3.73860353622047e-10,0.0058323311137391505,8,0.17963406249439537,1791,0.5614773188464556,PRUNED
172,0.5724465791124664,2025-12-25 19:41:20.366009,2025-12-25 19:41:44.512153,0 days 00:00:24.146144,0.007980734622056177,0.9617038062030732,126,0.5906295700817371,1.2921159712993392e-10,0.00793853988280809,9,0.10487697707774217,1660,0.554027284259103,COMPLETE
173,0.5538993353408581,2025-12-25 19:41:44.512759,2025-12-25 19:42:08.911810,0 days 00:00:24.399051,0.02240468440900507,0.969455566659044,135,0.29893334800872895,1.432600880872498e-10,0.004219358404570524,9,0.11156477603347972,1682,0.548218340556099,COMPLETE
174,0.7124040245565895,2025-12-25 19:42:08.912406,2025-12-25 19:42:13.594358,0 days 00:00:04.681952,0.0010227395824431024,0.9585427354606552,128,0.5355771498565758,2.736485211277633e-10,0.006683126773703342,9,0.2945896109182758,1775,0.5371375286264733,PRUNED
175,0.7086401224095565,2025-12-25 19:42:13.594825,2025-12-25 19:42:18.290910,0 days 00:00:04.696085,0.00756894901240823,0.9817703124746647,125,0.15544912545376732,1.6379482334357452e-10,0.00793864525288929,10,0.21115611609099963,1633,0.5657413279413328,PRUNED
176,0.5630739683702995,2025-12-25 19:42:18.291211,2025-12-25 19:42:43.147714,0 days 00:00:24.856503,0.0031146096547815106,0.941911320485486,132,0.6207943358574594,5.846915470938737e-10,0.0058907746491192545,9,0.45908071938401096,1737,0.5562199901489835,COMPLETE
177,0.6843458449150716,2025-12-25 19:42:43.148367,2025-12-25 19:42:48.206835,0 days 00:00:05.058468,0.01443892148844261,0.9378181430756233,142,0.4272299591067532,3.2704662996592197e-10,0.004855492707728477,9,0.39826458194651276,1719,0.9033454865197794,PRUNED
178,0.5630045734954907,2025-12-25 19:42:48.207237,2025-12-25 19:43:12.073074,0 days 00:00:23.865837,0.0028591022192415915,0.9444551414379422,132,0.6768568023112093,1.085916828924112e-10,0.0060236549280025635,9,0.5776684898150918,1658,0.5555202719607786,COMPLETE
179,0.564034661046278,2025-12-25 19:43:12.073305,2025-12-25 19:43:37.760411,0 days 00:00:25.687106,0.0016011291998971795,0.9483264947402353,134,0.0682243463044041,4.5817205207490803e-10,0.005708917131658899,10,0.5943327265485979,1661,0.5545059257807726,COMPLETE
180,0.5661559012433701,2025-12-25 19:43:37.760908,2025-12-25 19:44:03.625700,0 days 00:00:25.864792,0.0016991482625621807,0.9426739386447002,133,0.7167454105406967,5.462926570786556e-10,0.004108489122771997,10,0.4999401655494011,1589,0.5530939994164642,COMPLETE
181,0.5452833329532786,2025-12-25 19:44:03.626293,2025-12-25 19:44:30.184772,0 days 00:00:26.558479,0.0016131047223265167,0.9431823990538125,133,0.7120734446158117,4.1107728740576594e-10,0.0036766395262850774,10,0.3066143395602207,1602,0.5523691477987691,COMPLETE
182,0.5414381014109393,2025-12-25 19:44:30.185296,2025-12-25 19:44:56.492929,0 days 00:00:26.307633,0.0027561779701609696,0.9250630025063965,148,0.039013244485211485,1.051069267912517e-10,0.005566967466947615,9,0.6179967769753311,1672,0.5384593142450621,COMPLETE
183,0.7202740017731127,2025-12-25 19:44:56.493298,2025-12-25 19:45:01.367116,0 days 00:00:04.873818,0.006163832910279014,0.9459658822826589,138,0.5909621324316665,1.9169020258548543e-10,0.004180717509784808,9,0.5076540576672685,1651,0.545476100950939,PRUNED
184,0.7161679267036222,2025-12-25 19:45:01.367415,2025-12-25 19:45:05.720383,0 days 00:00:04.352968,0.0016624913975055852,0.9339666850625482,130,0.9690925116008055,7.885831070066391e-10,0.0033457216494276565,10,0.394704184444163,1563,0.5530301164819772,PRUNED
185,0.5638916288781829,2025-12-25 19:45:05.720581,2025-12-25 19:45:29.210069,0 days 00:00:23.489488,0.00034913003713041925,0.6293841581160744,133,0.4397049187752371,4.610650651045421e-10,0.005952422013318044,9,0.491663440173255,1727,0.5265964892687224,COMPLETE
186,0.7199318288506551,2025-12-25 19:45:29.210552,2025-12-25 19:45:34.057882,0 days 00:00:04.847330,0.0004165711590062413,0.9515015240432727,143,0.3946216029591588,4.2706834019198097e-10,0.004786091052948414,11,0.5848349407209976,1756,0.5292323799809336,PRUNED
187,0.7110353328667594,2025-12-25 19:45:34.058281,2025-12-25 19:45:39.045529,0 days 00:00:04.987248,0.0004299200868405563,0.9144352398122756,138,0.2499132933156808,8.830799036211635e-10,0.006383451389736181,10,0.5254548456719115,1722,0.5129318435271025,PRUNED
188,0.6840036719926139,2025-12-25 19:45:39.045774,2025-12-25 19:45:43.431213,0 days 00:00:04.385439,0.0037264852194661517,0.6866478605236046,135,0.5955460982830404,2.4788375795522754e-10,0.005163719171149745,9,0.7345326611481906,1589,0.5230992268555177,PRUNED
189,0.5775682785592606,2025-12-25 19:45:43.431592,2025-12-25 19:46:07.411800,0 days 00:00:23.980208,0.0010297396968757555,0.6200145332329805,126,1.2282965077854562,4.766317981134505e-10,0.007092809186563562,10,0.43486110551838314,1626,0.539406842286458,COMPLETE
190,0.7141148891688771,2025-12-25 19:46:07.412399,2025-12-25 19:46:12.108001,0 days 00:00:04.695602,0.0006084487005820414,0.5808785104751457,125,1.3531825501881536,1.1978956874907472e-09,0.006084868886625856,10,1.1733615177727872,1624,0.5063940316597749,PRUNED
191,0.5469187551122981,2025-12-25 19:46:12.108301,2025-12-25 19:46:35.013063,0 days 00:00:22.904762,0.007193010228564206,0.6466492919405171,133,0.7654042566610335,4.922811290325221e-10,0.007135313598438965,10,0.4258123408903358,1706,0.5375444576862125,COMPLETE
192,0.562789387485446,2025-12-25 19:46:35.013399,2025-12-25 19:46:57.017513,0 days 00:00:22.004114,0.0009781594833435767,0.6073410816742425,128,1.1203508976467669,1.9840282155277316e-10,0.007622638778649804,9,0.4398444616931418,1653,0.556444122865569,COMPLETE
193,0.33977771200033297,2025-12-25 19:46:57.017903,2025-12-25 19:47:01.452553,0 days 00:00:04.434650,0.0008262120502299487,0.6102271827848778,128,1.1881982507048108,4.988326904116225e-10,0.0058756643305817435,9,40.827347890481654,1525,0.540887289476075,PRUNED
194,0.5552769034906223,2025-12-25 19:47:01.452846,2025-12-25 19:47:24.646979,0 days 00:00:23.194133,0.0011707682766891392,0.6556100364674445,120,1.1214388428073105,2.4547698713186217e-10,0.007854019933098663,10,0.8882853930070386,1650,0.5686812268063802,COMPLETE
195,0.6675793717146522,2025-12-25 19:47:24.647476,2025-12-25 19:47:29.753945,0 days 00:00:05.106469,0.0004735918398665489,0.6193496691457403,126,0.029428452722492754,1.2476745542063758e-09,0.005146096044177726,9,0.4824688818218476,1800,0.5233292823920019,PRUNED
