number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
79,0.8874458874453883,2025-12-18 14:22:42.935755,2025-12-18 14:22:44.672685,0 days 00:00:01.736930,7.066693956521684e-05,0.8439255355383649,191,1.6447251991272605,8.138898560096763,0.008417377402947433,9,5,850,0.6630978194425956,0.9512855843690946,0.9575513685928343,0.41761326789855957,COMPLETE
80,0.8898488120945335,2025-12-18 14:22:44.672932,2025-12-18 14:22:47.506339,0 days 00:00:02.833407,1.7846522834825498e-05,0.8633307865645641,192,2.6469318576828464,1.2041445378220261,0.004318884133786153,9,1,868,0.9880462222409213,0.94959279199776,0.9566797715303019,0.36195114254951477,COMPLETE
81,0.8744394618829081,2025-12-18 14:22:47.506570,2025-12-18 14:22:50.221947,0 days 00:00:02.715377,2.079791799275649e-05,0.8428585603529122,193,2.5078451460622353,7.933434223187039,0.001889439934165842,9,1,844,0.9144072565600099,0.9390741093225992,0.9462947852533194,0.4599491059780121,COMPLETE
82,0.8595744680846081,2025-12-18 14:22:50.222194,2025-12-18 14:22:51.378049,0 days 00:00:01.155855,1.313037375852367e-05,0.9063208520962027,189,1.7932657259173517,1.0931946980305443,0.0031646766141105944,10,34,894,0.6647279339196409,0.9235722897421321,0.9357985312662266,0.405725359916687,COMPLETE
83,0.8693693693688693,2025-12-18 14:22:51.378282,2025-12-18 14:22:52.459792,0 days 00:00:01.081510,3.5978276403745134e-05,0.8632863508110884,198,0.9284423615524817,5.103567927564357,0.008440462030596335,9,42,872,0.9389714931162504,0.9349288218556887,0.9449595727319933,0.5016776323318481,COMPLETE
84,0.644314868804228,2025-12-18 14:22:52.460018,2025-12-18 14:22:52.685775,0 days 00:00:00.225757,0.00016202302000823017,0.9572091425375224,184,3.7897239516115957,48.9779211139803,0.004433998921643762,10,248,839,0.9981377395221894,0.4752688172043011,0.5,0.5061982274055481,COMPLETE
85,0.874141876429706,2025-12-18 14:22:52.685999,2025-12-18 14:22:53.941106,0 days 00:00:01.255107,3.0619148600778487e-06,0.8596864626471858,191,2.6156868015370027,2.360560208546404,0.0067818618908813,9,23,927,0.6807302711555177,0.938823833851854,0.9476299977746457,0.531495213508606,COMPLETE
86,0.8738738738733738,2025-12-18 14:22:53.941336,2025-12-18 14:22:54.667000,0 days 00:00:00.725664,8.335510618450814e-05,0.8163873299916924,165,1.950007813955867,0.5363988738697129,0.015588521303445074,9,57,739,0.6569618747346387,0.9230861332755388,0.9390623840961353,0.48185721039772034,COMPLETE
87,0.8701298701293709,2025-12-18 14:22:54.667270,2025-12-18 14:22:56.029441,0 days 00:00:01.362171,1.20353135737492e-05,0.7891054116465728,178,0.30343565232049574,1.4833536744094575,0.003318862595450975,10,16,780,0.6765041746981472,0.9345473230475282,0.9434574586455011,0.4195300042629242,COMPLETE
88,0.8649885583519027,2025-12-18 14:22:56.029669,2025-12-18 14:22:56.999459,0 days 00:00:00.969790,0.00020301959316318678,0.8226577644762361,196,1.3434762118770087,0.3368318676454861,0.005036122713417584,10,37,665,0.9530280242490011,0.9293555156993212,0.9389140271493212,0.5221640467643738,COMPLETE
89,0.8803611738143984,2025-12-18 14:22:56.999687,2025-12-18 14:22:58.712387,0 days 00:00:01.712700,0.00036738137186310797,0.9128992546822973,150,2.878393330807763,24.56594589795695,0.007686478937535895,11,2,944,0.6239999847087585,0.9414987875705685,0.9508938506045546,0.49332186579704285,COMPLETE
90,0.8622222222217223,2025-12-18 14:22:58.712611,2025-12-18 14:22:59.540100,0 days 00:00:00.827489,8.440136951294111e-05,0.879510210746469,186,2.367411886302456,8.538166745266468,0.004227495946886565,11,28,628,0.6089755419627814,0.9215044378721499,0.9346302203100662,0.4611630141735077,COMPLETE
91,0.8838268792705706,2025-12-18 14:22:59.540329,2025-12-18 14:23:00.487421,0 days 00:00:00.947092,0.0009212314161223266,0.7549956969389481,182,1.7104165412993055,13.531470762720366,0.011490283368805735,10,12,556,0.7194205326985197,0.9408612751626191,0.950560047474223,0.5038344264030457,COMPLETE
92,0.8864628820955704,2025-12-18 14:23:00.487649,2025-12-18 14:23:01.839331,0 days 00:00:01.351682,3.5502135401583486e-05,0.9471553652509408,171,1.4835993873273245,0.6660957725498633,0.009212652366591542,11,10,693,0.6996269217426571,0.9496020982701793,0.957124842370744,0.4281163811683655,COMPLETE
93,0.8771186440672986,2025-12-18 14:23:01.839562,2025-12-18 14:23:02.781767,0 days 00:00:00.942205,4.947729058319718e-05,0.952490631178869,170,0.979668604027083,3.253116138215626,0.009468016976131009,11,11,451,0.76964481586976,0.9432242932820044,0.9518581707588458,0.35153308510780334,COMPLETE
94,0.8705357142852144,2025-12-18 14:23:02.781992,2025-12-18 14:23:03.978974,0 days 00:00:01.196982,6.763954426244823e-06,0.8780193148996788,175,1.9956709813258495,0.7162641468418923,0.0062615443246729265,9,26,877,0.6940221691598811,0.9360183962317652,0.9452933758623248,0.4751920998096466,COMPLETE
95,0.8662420382160624,2025-12-18 14:23:03.979205,2025-12-18 14:23:04.937763,0 days 00:00:00.958558,0.00010355217071025187,0.9875083479874586,156,1.4854252594166453,1.812011086933203,0.0051287249687303905,10,40,768,0.753100440062912,0.927001402530212,0.9392107410429492,0.3971370756626129,COMPLETE
96,0.8684210526310794,2025-12-18 14:23:04.937987,2025-12-18 14:23:05.722027,0 days 00:00:00.784040,3.736202613711078e-05,0.9676176203939448,122,0.6549604909675483,0.0668537163564913,0.006907824162085305,11,65,819,0.6375084303043543,0.9170286117949566,0.9323863214895037,0.43087857961654663,COMPLETE
97,0.8995633187767932,2025-12-18 14:23:05.722254,2025-12-18 14:23:07.779242,0 days 00:00:02.056988,1.1224788257664958e-06,0.943935017043881,147,1.1491328364160052,5.644973240725255,0.010440107993451575,10,1,723,0.7990014340976412,0.9528843824507327,0.9586640456939396,0.41400012373924255,COMPLETE
98,0.8801843317967353,2025-12-18 14:23:07.779523,2025-12-18 14:23:08.703677,0 days 00:00:00.924154,1.220370677820825e-07,0.9321608104420371,137,1.2188574619090349,5.775720333322737,0.01608037306706949,9,31,722,0.798290623366739,0.9418225898929813,0.9504487797641125,0.561682939529419,COMPLETE
99,0.8640350877187988,2025-12-18 14:23:08.703912,2025-12-18 14:23:09.372974,0 days 00:00:00.669062,2.606931403086367e-06,0.8486006729158918,144,2.1474057409874194,0.01282299821247435,0.01076135412214777,10,52,589,0.7637514302641943,0.925273839492222,0.9383020547437133,0.4476218819618225,COMPLETE
100,0.8565217391299356,2025-12-18 14:23:09.373208,2025-12-18 14:23:10.232686,0 days 00:00:00.859478,0.0007956229221229965,0.9162705698510059,162,0.4045115774400938,30.111407940340218,0.004022547821060857,8,21,545,0.8616601328599642,0.9257615473246325,0.9349825680587494,0.4432867765426636,COMPLETE
101,0.8913525498886354,2025-12-18 14:23:10.232923,2025-12-18 14:23:12.100398,0 days 00:00:01.867475,7.400151624091801e-07,0.9429426025152261,167,1.6021261541155276,0.25306727381116695,0.008460772872265845,9,1,678,0.8276959045572794,0.9521221478841342,0.9599992582152659,0.4549444019794464,COMPLETE
102,0.8917748917743926,2025-12-18 14:23:12.100629,2025-12-18 14:23:13.889891,0 days 00:00:01.789262,5.457836216729173e-07,0.9746598998303161,167,1.6772117127657253,0.2712914289526463,0.008356819246979253,9,3,628,0.8987765658162692,0.9525674350347534,0.9603886952006527,0.3823074996471405,COMPLETE
103,0.8828828828823828,2025-12-18 14:23:13.890185,2025-12-18 14:23:15.513545,0 days 00:00:01.623360,1.243544179405984e-06,0.9724227355476853,148,1.885889309942947,0.21606443773094358,0.007828804199346352,9,12,838,0.8271525609949488,0.949681486233455,0.9566241376752466,0.5256201028823853,COMPLETE
104,0.8863636363631364,2025-12-18 14:23:15.513779,2025-12-18 14:23:16.818907,0 days 00:00:01.305128,5.145459218435188e-07,0.9813919137723326,165,1.6132304287354435,0.10443401022499996,0.013773818292242678,8,1,643,0.8986924276105059,0.9503270009388788,0.9582189748534976,0.5337604284286499,COMPLETE
105,0.8749999999995011,2025-12-18 14:23:16.819136,2025-12-18 14:23:18.146466,0 days 00:00:01.327330,8.385466872067589e-08,0.8944827987919541,102,3.0767915228458103,0.2625839131654366,0.010948399716343777,9,21,899,0.9709404875355722,0.9496761229985103,0.9556412729026037,0.3704293966293335,COMPLETE
106,0.8705357142852144,2025-12-18 14:23:18.146702,2025-12-18 14:23:19.335760,0 days 00:00:01.189058,5.790387091952889e-07,0.9429042935812537,153,2.4325071465089967,1.2375434170982222,0.008546030470460628,9,38,972,0.8433893689788579,0.9365570868681603,0.9457569913211186,0.4813746511936188,COMPLETE
107,0.8846960167709911,2025-12-18 14:23:19.335990,2025-12-18 14:23:20.441172,0 days 00:00:01.105182,1.4227136292469124e-06,0.9677578880769987,177,2.810954675498424,0.4018542006897688,0.021204776860273392,15,13,785,0.8039176904856337,0.9532646086802922,0.9589607595875677,0.28551000356674194,COMPLETE
108,0.8735632183903047,2025-12-18 14:23:20.441405,2025-12-18 14:23:21.483178,0 days 00:00:01.041773,5.938493391945823e-08,0.8254062712289353,189,1.1042923812230878,0.0803447363605657,0.006801946003666727,8,32,723,0.7874200673034438,0.9337738821217959,0.9448853942585862,0.5515215992927551,COMPLETE
109,0.8651162790692677,2025-12-18 14:23:21.483448,2025-12-18 14:23:22.374713,0 days 00:00:00.891265,2.6874135152487163e-07,0.7889252877208597,184,3.3776923744837037,0.041745084167059875,0.009737780692932215,7,47,672,0.9016686356707931,0.9310193945182097,0.9416771752837326,0.5683836936950684,COMPLETE
110,0.8846153846148861,2025-12-18 14:23:22.374993,2025-12-18 14:23:23.421498,0 days 00:00:01.046505,6.880132116633838e-07,0.5586282591966025,158,2.1880344548152046,2.408503878035779,0.01361114651623284,10,10,512,0.8252838569655541,0.9491256024688337,0.957347377790965,0.37479472160339355,COMPLETE
111,0.8803418803413819,2025-12-18 14:23:23.421777,2025-12-18 14:23:25.329350,0 days 00:00:01.907573,2.9183101792505974e-07,0.921806582468547,169,0.7972460249883997,18.52654966768482,0.0054504602305723866,10,3,616,0.8893765988711002,0.94170135661958,0.9491135672427862,0.40664222836494446,COMPLETE
112,0.8869565217386313,2025-12-18 14:23:25.329589,2025-12-18 14:23:27.834006,0 days 00:00:02.504417,3.9434993158259957e-08,0.6387691485660609,173,1.2991886181812968,9.177706293033228,0.005808906437122387,10,1,856,0.7508405464673086,0.9491733832833238,0.9550293004969957,0.42483434081077576,COMPLETE
113,0.8719101123590506,2025-12-18 14:23:27.834273,2025-12-18 14:23:29.047157,0 days 00:00:01.212884,0.00020825423741675596,0.9990646329700119,129,1.8617929774551643,3.688524387380819,0.008400037204357384,9,22,765,0.9329566906258667,0.9452424152299888,0.9521919738891774,0.5168785452842712,COMPLETE
114,0.644314868804228,2025-12-18 14:23:29.047378,2025-12-18 14:23:29.243463,0 days 00:00:00.196085,0.0004944473046526105,0.8783080450545364,168,1.7465587325577996,0.8884948424304198,0.007204322981392472,10,487,740,0.7767044625343389,0.4752688172043011,0.5,0.5061861276626587,COMPLETE
115,0.8651162790692677,2025-12-18 14:23:29.243682,2025-12-18 14:23:30.115148,0 days 00:00:00.871466,0.001920674541465997,0.9577549765227773,161,1.410187318036173,0.43970216407619883,0.006129162904258458,11,29,600,0.7299061451193659,0.9294195352900527,0.9408983013129589,0.5499566197395325,COMPLETE
116,0.8783505154634214,2025-12-18 14:23:30.115367,2025-12-18 14:23:31.385715,0 days 00:00:01.270348,0.00041578747759245667,0.9372849274773158,120,1.082971500463509,5.806277446409982,0.010738988794587173,9,17,805,0.8152484024481673,0.9478800062643723,0.9544173280913879,0.29074937105178833,COMPLETE
117,0.8879492600417854,2025-12-18 14:23:31.385948,2025-12-18 14:23:32.597172,0 days 00:00:01.211224,4.062450533442973e-06,0.607664966153717,192,2.3186290501738283,2.734127559240691,0.01573325394070895,8,1,695,0.8385025013076406,0.9512156330380772,0.9583673318003116,0.3156099021434784,COMPLETE
118,0.8893709327543814,2025-12-18 14:23:32.597395,2025-12-18 14:23:33.791739,0 days 00:00:01.194344,9.991177793061447e-06,0.5860719637563236,194,2.0962471764157775,0.17084880426876575,0.01586504378896606,8,10,700,0.8462612508625611,0.95461743076073,0.9604628736740598,0.40896910429000854,COMPLETE
119,0.8805620608894303,2025-12-18 14:23:33.791969,2025-12-18 14:23:34.570462,0 days 00:00:00.778493,5.730438398625119e-06,0.5983162182851889,200,2.7150983235159236,0.17197582870335595,0.029642965055757097,7,42,696,0.8585130062395728,0.9411901872806668,0.9504302351457606,0.6110295057296753,COMPLETE
120,0.644314868804228,2025-12-18 14:23:34.570682,2025-12-18 14:23:34.882374,0 days 00:00:00.311692,1.0862140167722065e-05,0.5780052431190144,197,2.265438295142995,0.10902784259076155,0.01617065077178642,8,201,651,0.83828571377069,0.4752688172043011,0.5,0.5061826705932617,COMPLETE
121,0.8883928571423572,2025-12-18 14:23:34.882594,2025-12-18 14:23:36.288373,0 days 00:00:01.405779,1.6972370754343277e-06,0.6098954572779997,193,1.6604899960801713,0.0013352455797709906,0.01228152094278216,8,10,754,0.864343399872166,0.9532873714002457,0.9587567687856984,0.46481817960739136,COMPLETE
122,0.8884120171668832,2025-12-18 14:23:36.288603,2025-12-18 14:23:37.356616,0 days 00:00:01.068013,1.5741886561377392e-06,0.5227886556344089,194,2.0667454410256485,0.010331305350477712,0.020421276935030257,8,18,710,0.8717182183325192,0.9524624905322264,0.9585527779838291,0.38502684235572815,COMPLETE
123,0.889908256880234,2025-12-18 14:23:37.356845,2025-12-18 14:23:38.307147,0 days 00:00:00.950302,1.7029221916326533e-06,0.5233202900630217,186,2.5360339416601683,0.010995958276255675,0.024561951777934826,7,19,740,0.8737388960047977,0.9510621011532565,0.9567354053853572,0.5823641419410706,COMPLETE
124,0.884120171673321,2025-12-18 14:23:38.307370,2025-12-18 14:23:39.243919,0 days 00:00:00.936549,6.405185770543652e-07,0.503746574046278,187,2.5903213867777364,0.01620809570628923,0.025559836151792498,7,19,721,0.9209469284267037,0.9521836527479274,0.958330242563608,0.35662582516670227,COMPLETE
125,0.8747152619584977,2025-12-18 14:23:39.244145,2025-12-18 14:23:40.078373,0 days 00:00:00.834228,2.6183388980227334e-06,0.5251005239112813,179,2.021269380523827,0.006620961280237463,0.02022371389753711,7,30,635,0.8737820143224466,0.9445678680156462,0.9515614568652178,0.5364452600479126,COMPLETE
126,0.8735632183903047,2025-12-18 14:23:40.078594,2025-12-18 14:23:40.765077,0 days 00:00:00.686483,7.957024428314505e-07,0.47750401602534703,187,3.0182087352821307,0.04753996191252391,0.032232136845109206,15,55,665,0.8519567320267079,0.9334711619856626,0.9469253022772792,0.5800839066505432,COMPLETE
127,0.8826086956516747,2025-12-18 14:23:40.765309,2025-12-18 14:23:41.553389,0 days 00:00:00.788080,3.3976224597386645e-07,0.5488873863590784,183,2.4554715004106944,0.297330199256026,0.04128258922806051,7,20,793,0.8813647201567733,0.9458149924708241,0.9555114605741414,0.39826706051826477,COMPLETE
128,0.8816705336421917,2025-12-18 14:23:41.553615,2025-12-18 14:23:42.515164,0 days 00:00:00.961549,2.071747792272882e-07,0.5402206859788007,181,2.0514976081905965,0.030765837975313633,0.026222314153778903,6,35,828,0.8905965737275272,0.9471534750746751,0.9533231956086343,0.5825694799423218,COMPLETE
129,0.8835164835159838,2025-12-18 14:23:42.515390,2025-12-18 14:23:43.485846,0 days 00:00:00.970456,2.2019054142204565e-05,0.5110220678958024,195,3.611459145502687,0.0010380678249295096,0.01878616125029015,8,12,746,0.8189870819121315,0.9486863283655993,0.9558452637044729,0.4316295087337494,COMPLETE
130,0.8783505154634214,2025-12-18 14:23:43.486070,2025-12-18 14:23:44.506773,0 days 00:00:01.020703,3.911681078364187e-06,0.5763312840694621,173,3.238530597423924,0.010313319864533915,0.014422538310736512,14,26,777,0.7907093846763359,0.9438451439864034,0.9530821155700616,0.2909051477909088,COMPLETE
131,0.8927038626604455,2025-12-18 14:23:44.506999,2025-12-18 14:23:45.639364,0 days 00:00:01.132365,1.9053594231057077e-06,0.6317634942827433,194,1.5846518328491925,0.00032005518934538396,0.02288861177206622,8,9,757,0.8691130358693155,0.9512497988091789,0.9584229656553668,0.34167778491973877,COMPLETE
132,0.8823529411759731,2025-12-18 14:23:45.639589,2025-12-18 14:23:46.731515,0 days 00:00:01.091926,1.9036028802742053e-06,0.6773343759022432,196,1.9097046164224467,0.00031658663008756583,0.02215339263654767,8,14,712,0.8688635237534158,0.9506500804664079,0.9581262517617387,0.29039299488067627,COMPLETE
133,0.895522388059203,2025-12-18 14:23:46.731740,2025-12-18 14:23:47.509066,0 days 00:00:00.777326,9.822662862088974e-07,0.623398209729801,190,1.524291928126011,0.00011053518110284028,0.02406437872087893,6,1,811,0.8526121504435654,0.9504671090887384,0.9608523106594467,0.3199370503425598,COMPLETE
134,0.9017094017089031,2025-12-18 14:23:47.509296,2025-12-18 14:23:48.387084,0 days 00:00:00.877788,1.0690980530509629e-06,0.6671917101183437,177,1.3200099755434227,0.00016221253577193147,0.02324457641844481,5,1,887,0.8463327816685607,0.9542901250458531,0.9616868184852755,0.3040718734264374,COMPLETE
135,0.8933333333328335,2025-12-18 14:23:48.387308,2025-12-18 14:23:49.404911,0 days 00:00:01.017603,9.127412486213713e-07,0.6585839375838322,176,1.366715268254751,4.601164747019966e-05,0.02891290808226869,6,2,907,0.8076575547068552,0.9545008321779218,0.9618351754320895,0.46044832468032837,COMPLETE
136,0.8898488120945335,2025-12-18 14:23:49.405137,2025-12-18 14:23:50.037551,0 days 00:00:00.632414,9.454853757272412e-07,0.7106023531394193,176,1.2726174009050033,0.00010731032222725786,0.03656227620012955,6,1,942,0.8258889877556014,0.9543479989506687,0.9606483198575774,0.3432905077934265,COMPLETE
137,0.8827586206891552,2025-12-18 14:23:50.037783,2025-12-18 14:23:51.113825,0 days 00:00:01.076042,1.5052410796090977e-07,0.6598803622920245,164,1.5112834807571813,3.397992002586707e-05,0.029843353336953704,5,27,896,0.882929346173338,0.9517670015845443,0.9577924486314071,0.5692485570907593,COMPLETE
138,0.8822170900687843,2025-12-18 14:23:51.114049,2025-12-18 14:23:52.001651,0 days 00:00:00.887602,3.5978940743813456e-07,0.6261571182793674,178,0.8439949742774311,0.00024691598418885704,0.024645206807705232,6,42,813,0.8094656606801899,0.9432572028219515,0.9517098138120318,0.602046549320221,COMPLETE
139,0.8884026258200695,2025-12-18 14:23:52.001887,2025-12-18 14:23:53.157388,0 days 00:00:01.155501,1.0817350450278292e-06,0.6927292245043246,166,1.1902115992377986,6.097005843971916e-05,0.023611031799785517,5,10,873,0.8530040639995674,0.95469145997615,0.95909057191603,0.4303138852119446,COMPLETE
140,0.8840262582051898,2025-12-18 14:23:53.157627,2025-12-18 14:23:54.247480,0 days 00:00:01.089853,3.9334383390210304e-07,0.6497593437717599,173,1.594905874341417,0.00012773381537757987,0.0289814053135207,5,23,910,0.834448244137475,0.953649752422363,0.9594800089014168,0.419249027967453,COMPLETE
141,0.8903803131986052,2025-12-18 14:23:54.247709,2025-12-18 14:23:55.499655,0 days 00:00:01.251946,4.434031355411605e-07,0.7360105285027325,188,1.351805401160329,1.7960275500912984e-05,0.018228935072192243,4,9,1033,0.7966073249659388,0.9497850655800888,0.9604628736740597,0.4970865547657013,COMPLETE
142,0.8884120171668832,2025-12-18 14:23:55.499898,2025-12-18 14:23:56.537873,0 days 00:00:01.037975,4.7256988714345225e-07,0.7390294068001299,185,1.0189251305093612,0.0001641676439292423,0.01793224177264026,4,1,779,0.7995529523706791,0.952437184999689,0.9612232030264818,0.346411794424057,COMPLETE
143,0.889390519186859,2025-12-18 14:23:56.538099,2025-12-18 14:23:57.331108,0 days 00:00:00.793009,9.326638158230681e-07,0.6900909830379104,179,1.376037869550166,2.2991434366867247e-05,0.0500206962608205,4,12,1047,0.807214543420282,0.9533622978462031,0.9604257844373563,0.5312947034835815,COMPLETE
144,0.8811188811183815,2025-12-18 14:23:57.331329,2025-12-18 14:23:58.555964,0 days 00:00:01.224635,2.5472114645428274e-06,0.7707634684879616,175,0.6476628640267491,0.0007238192905680492,0.021302565531446924,5,34,1104,0.7781578949449155,0.9471861019210579,0.9557896298494177,0.6024723052978516,COMPLETE
145,0.8697571743924363,2025-12-18 14:23:58.556193,2025-12-18 14:23:58.802951,0 days 00:00:00.246758,1.131320147022319e-07,0.757074123729965,182,1.7420279751515788,3.5638205222334115e-05,0.03294336197975434,3,18,153,0.7913958947253528,0.9342567070144772,0.9450708404421037,0.43747520446777344,COMPLETE
146,0.644314868804228,2025-12-18 14:23:58.803174,2025-12-18 14:23:59.106098,0 days 00:00:00.302924,2.4841387001277235e-07,0.7205931991622735,157,1.4567589885637484,4.7948722329103975e-06,0.027423301515889512,6,284,1012,0.7424177492657242,0.4752688172043011,0.5,0.505815863609314,COMPLETE
147,0.877419354838211,2025-12-18 14:23:59.106321,2025-12-18 14:23:59.964305,0 days 00:00:00.857984,0.002741515549255197,0.6684986714843091,169,1.0552898080051512,1.9683409662389658e-05,0.011802405711887395,3,10,800,0.9071957953212072,0.9422568444815368,0.952970847859951,0.370239794254303,COMPLETE
148,0.8838268792705706,2025-12-18 14:23:59.964574,2025-12-18 14:24:01.277420,0 days 00:00:01.312846,1.312789866143926e-06,0.7374027946778515,162,1.7380229285962638,0.0001833091090602425,0.01733662003373423,4,27,1092,0.716846426246311,0.94781151930025,0.9555856390475483,0.5554558038711548,COMPLETE
149,0.8968609865465852,2025-12-18 14:24:01.277694,2025-12-18 14:24:02.669615,0 days 00:00:01.391921,6.271919210123073e-07,0.6375570268067285,189,1.3028035627992927,1.4474651514187198e-05,0.013207802771389724,5,1,964,0.8299844328085909,0.9526424394351524,0.9614457384467027,0.5225718021392822,COMPLETE
150,0.8898678414091918,2025-12-18 14:24:02.669850,2025-12-18 14:24:04.035623,0 days 00:00:01.365773,5.379684165573488e-07,0.6478834383301014,189,1.2722977486539828,1.1594394183971877e-05,0.010007022752121262,5,1,827,0.8289107402707083,0.9534921692516396,0.9611490245530747,0.4323635697364807,COMPLETE
151,0.8813559322028919,2025-12-18 14:24:04.035855,2025-12-18 14:24:05.403516,0 days 00:00:01.367661,1.0541641014396039e-08,0.6256121825751438,188,0.8653515527706113,7.05246972216061e-05,0.014233464772568021,6,18,961,0.8534456980651549,0.9515480242439145,0.9578109932497589,0.3440328538417816,COMPLETE
152,0.8874734607213701,2025-12-18 14:24:05.403739,2025-12-18 14:24:06.990380,0 days 00:00:01.586641,8.78000100030618e-07,0.7057631422108551,185,1.5151393305816803,0.0005646822428833492,0.012777973303523866,6,9,989,0.8171301038757391,0.9519337552977931,0.9591276611527334,0.2905466854572296,COMPLETE
153,0.8807339449536284,2025-12-18 14:24:06.990614,2025-12-18 14:24:08.137186,0 days 00:00:01.146572,2.1745786938719726e-06,0.6338875152178208,171,1.1634455604937803,8.417319861574255e-05,0.023558392062522023,5,36,1032,0.8448956429249682,0.948401418235637,0.9556783621393071,0.5649682283401489,COMPLETE
154,0.8792710706145341,2025-12-18 14:24:08.137417,2025-12-18 14:24:09.360595,0 days 00:00:01.223178,0.007261629043461711,0.658926055774516,200,1.9307510430723611,1.5219518966059555e-05,0.009326720624736252,5,23,915,0.7617932591194014,0.9433176769554461,0.9515058230101625,0.5250508189201355,COMPLETE
155,0.8812785388122855,2025-12-18 14:24:09.360833,2025-12-18 14:24:10.433937,0 days 00:00:01.073104,5.030536464147731e-07,0.6188490599670411,178,1.7934328677927516,4.1908226469817216e-05,0.007802567658848367,4,10,852,0.8009408537702408,0.9464745336230038,0.9549922112602922,0.5460719466209412,COMPLETE
156,0.888888888888389,2025-12-18 14:24:10.434160,2025-12-18 14:24:11.664255,0 days 00:00:01.230095,3.6292252945285244e-06,0.6818374067667811,182,1.3225191207207498,7.563427064870421e-06,0.01869746933765737,7,8,748,0.88518946208138,0.9524904034182353,0.958552777983829,0.46378955245018005,COMPLETE
157,0.8898678414091918,2025-12-18 14:24:11.664478,2025-12-18 14:24:13.084160,0 days 00:00:01.419682,1.2868729227167692e-06,0.6388988199911008,166,1.6236386059745045,0.00048488793508688334,0.011717116414721732,6,2,958,0.8364009060930879,0.9520794948565339,0.9601290705437282,0.42986777424812317,COMPLETE
158,0.8826086956516747,2025-12-18 14:24:13.084389,2025-12-18 14:24:13.637174,0 days 00:00:00.552785,2.2544745859399801e-07,0.6030846002904628,175,1.404672413388054,0.00029131434070727287,0.19411141807893423,15,20,662,0.8130534799007981,0.9501122121755359,0.9561790668348045,0.36081138253211975,COMPLETE
159,0.8643678160914541,2025-12-18 14:24:13.637395,2025-12-18 14:24:14.414780,0 days 00:00:00.777385,7.043533037875227e-07,0.9884320449641986,107,0.9697050683956261,0.5532704072344404,0.010347826896669845,7,44,618,0.8620826753068378,0.9302016902506803,0.9424189600178029,0.5551164746284485,COMPLETE
160,0.8907922912200582,2025-12-18 14:24:14.414995,2025-12-18 14:24:15.020347,0 days 00:00:00.605352,0.0009344622157610023,0.7153086816074197,137,2.2328860870116634,7.814569867023765e-05,0.04009127960272262,4,1,578,0.7822500027314665,0.9502548859562284,0.9596283658482307,0.34293249249458313,COMPLETE
161,0.8835164835159838,2025-12-18 14:24:15.020568,2025-12-18 14:24:15.688581,0 days 00:00:00.668013,0.0009510146640702961,0.7204523334958995,133,2.318614844766244,4.945970558924992e-05,0.045620676811492795,4,16,569,0.7912346851057562,0.9529337671771563,0.9589607595875678,0.4425053596496582,COMPLETE
162,0.8940092165893619,2025-12-18 14:24:15.688814,2025-12-18 14:24:16.106605,0 days 00:00:00.417791,0.002003050336695628,0.7636386861623141,126,1.9026736157916866,9.991283772189918e-05,0.06624591837278415,4,1,539,0.7726128250331742,0.955012461531611,0.9619835323789035,0.549797773361206,COMPLETE
163,0.883408071748379,2025-12-18 14:24:16.106835,2025-12-18 14:24:16.579414,0 days 00:00:00.472579,0.0036047485032854256,0.768749362572241,138,1.8717230393572626,9.517801991850913e-05,0.060794933387421715,3,2,476,0.7554879078282627,0.9482336611201765,0.9578851717231659,0.44479134678840637,COMPLETE
164,0.8826291079807214,2025-12-18 14:24:16.579632,2025-12-18 14:24:17.184784,0 days 00:00:00.605152,0.0017414171294216842,0.7429366923442404,128,1.5911127014177873,0.00017959610112494465,0.09428410200490761,4,29,561,0.786766904185782,0.9489476420951551,0.9563274237816185,0.6349525451660156,COMPLETE
165,0.8884026258200695,2025-12-18 14:24:17.185007,2025-12-18 14:24:17.556954,0 days 00:00:00.371947,0.000299190476888276,0.7101593365656031,145,2.214041564854776,2.9064543384814827e-05,0.07361800723150345,4,1,526,0.7755107222681185,0.949885041120863,0.9578295378681106,0.3951781690120697,COMPLETE
166,0.8822269807275528,2025-12-18 14:24:17.557173,2025-12-18 14:24:18.263650,0 days 00:00:00.706477,0.0006740970934720883,0.7848374892327759,136,1.9090005924847306,3.1119508934124746e-06,0.03674752537877057,5,11,504,0.770158166954482,0.9461106406786564,0.956141977598101,0.3413693904876709,COMPLETE
167,0.880851063829289,2025-12-18 14:24:18.263875,2025-12-18 14:24:19.107144,0 days 00:00:00.843269,0.002170046991718023,0.7575060942964192,130,1.1417777505227007,6.141658795124e-05,0.00696826276109631,4,1,594,0.7389069979784334,0.9445213895969626,0.9533788294636897,0.3612997531890869,COMPLETE
168,0.8721174004187898,2025-12-18 14:24:19.107367,2025-12-18 14:24:19.580903,0 days 00:00:00.473536,0.014004004830638432,0.6646256023845121,134,1.665076299685272,0.00015246068044205162,0.013624650455825359,3,28,405,0.7838299223192544,0.9297413956387773,0.9441065202878125,0.3424569070339203,COMPLETE
