number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
17,0.7150319210674184,2025-12-16 23:25:20.901410,2025-12-16 23:25:21.350736,0 days 00:00:00.449326,0.13927118109580064,,0.00012478318850720578,sigmoid,2446,0.005630819683996679,0.7353501799103974,0.9328746065441768,0.4217379093170166,COMPLETE
18,0.7069767441855599,2025-12-16 23:25:21.350908,2025-12-16 23:25:21.776458,0 days 00:00:00.425550,0.19993936376503546,,1.0266419200139994e-06,sigmoid,1694,0.0009330337926656266,0.7267593364464359,0.9303164078436752,0.50244140625,COMPLETE
19,0.34608904933786055,2025-12-16 23:25:21.776640,2025-12-16 23:25:22.182779,0 days 00:00:00.406139,0.0016913114002317757,,6.125984388740251e-05,sigmoid,2170,7.88777353987291e-05,0.20925494761350408,0.5,0.2096419483423233,COMPLETE
20,0.7186358099873275,2025-12-16 23:25:22.182925,2025-12-16 23:25:22.620488,0 days 00:00:00.437563,3.43571154678775,,0.001241202156422604,sigmoid,2871,0.0002636661953309771,0.7382107957342001,0.9341901784621938,0.3187619745731354,COMPLETE
21,0.7165714285709444,2025-12-16 23:25:22.620646,2025-12-16 23:25:23.049728,0 days 00:00:00.429082,2.178512931735958,,0.0010615990205594336,sigmoid,2807,0.0002755393739270992,0.7378503355896457,0.9337069489327743,0.2556648850440979,COMPLETE
22,0.7199032062910995,2025-12-16 23:25:23.049884,2025-12-16 23:25:23.447423,0 days 00:00:00.397539,3.530488727441076,,0.002289905846160067,sigmoid,2970,0.00025084504822726867,0.7392348417588295,0.9347921677912161,0.31123602390289307,COMPLETE
23,0.7246207701278676,2025-12-16 23:25:23.447570,2025-12-16 23:25:23.972224,0 days 00:00:00.524654,4.218452274128984,,0.0056255361211079834,sigmoid,2878,0.0002484881502408465,0.7426007658031875,0.9359040052254312,0.27649375796318054,COMPLETE
24,0.7254556143440153,2025-12-16 23:25:23.972382,2025-12-16 23:25:24.445739,0 days 00:00:00.473357,11.978585437259309,,0.007344139080471274,sigmoid,3043,0.0006683374848617209,0.7476363005565183,0.936916278948341,0.29316771030426025,COMPLETE
25,0.7268518518513659,2025-12-16 23:25:24.445895,2025-12-16 23:25:24.874042,0 days 00:00:00.428147,15.418852004017628,,0.010823817059636703,sigmoid,4043,0.0006804206429530036,0.7464098481791422,0.9368382148559296,0.27441656589508057,COMPLETE
26,0.7188995215306102,2025-12-16 23:25:24.874189,2025-12-16 23:25:25.437049,0 days 00:00:00.562860,15.754606825585416,balanced,0.011607619003534523,sigmoid,4235,0.0007947754003100675,0.6614542418168561,0.9239950079932511,0.7323571443557739,COMPLETE
27,0.6483739837393736,2025-12-16 23:25:25.437220,2025-12-16 23:25:25.874111,0 days 00:00:00.436891,112.36412792744905,,0.013895273223191673,sigmoid,3948,0.004023550726838064,0.5618780081315463,0.8865833675876864,0.1906372457742691,COMPLETE
28,0.3698811096430212,2025-12-16 23:25:25.874282,2025-12-16 23:25:26.290942,0 days 00:00:00.416660,35.915575323716546,,0.4299622846587391,sigmoid,4298,0.0026735846818125367,0.15188367106792422,0.34749603664763606,0.20938797295093536,COMPLETE
29,0.6917057902968707,2025-12-16 23:25:26.291087,2025-12-16 23:25:32.543936,0 days 00:00:06.252849,8.464072998942886,balanced,0.055919399547234044,poly,3603,0.0008463040421104846,0.6790633186764311,0.918032447020076,0.6503720879554749,COMPLETE
30,0.7174785100281688,2025-12-16 23:25:32.544122,2025-12-16 23:25:32.996807,0 days 00:00:00.452685,0.5843548094412142,,0.006805836830324077,sigmoid,3221,0.0005954313335378883,0.7361903467631068,0.9337343353520792,0.25500935316085815,COMPLETE
31,0.7184466019412555,2025-12-16 23:25:32.996955,2025-12-16 23:25:33.426008,0 days 00:00:00.429053,1.0641624148520026,,0.003925856729953819,sigmoid,3086,0.00015204871118950982,0.7376116087565945,0.9340373775993422,0.3177032768726349,COMPLETE
