number,value,datetime_start,datetime_complete,duration,params_alpha,params_l1_ratio,params_max_iter,params_selection,params_tol,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
23,0.5272249374857941,2025-12-22 10:30:00.618344,2025-12-22 10:30:01.642629,0 days 00:00:01.024285,0.053741156858919635,0.6209438524791189,3770,cyclic,4.1207998152479887e-05,0.8808945417404175,0.13899630308151245,1.3840168714523315,0.5272249374857941,COMPLETE
24,0.3355671752271518,2025-12-22 10:30:01.642778,2025-12-22 10:30:12.866061,0 days 00:00:11.223283,0.0014950095524009022,0.3853139086766115,16626,cyclic,0.0006369819929587264,1.0329880714416504,-0.06621706485748291,1.5401453971862793,0.3355671752271518,COMPLETE
25,0.5363442574145962,2025-12-22 10:30:12.866250,2025-12-22 10:30:24.426194,0 days 00:00:11.559944,0.012715826791775357,0.8416315531739045,5634,cyclic,7.537851954027482e-06,0.861972987651825,0.16263121366500854,1.3648886680603027,0.5363442574145962,COMPLETE
26,0.21882401470330526,2025-12-22 10:30:24.426390,2025-12-22 10:32:03.355451,0 days 00:01:38.929061,0.0001430355584277006,0.847987665115997,7330,random,1.5625316277706032e-06,1.2771333456039429,-0.5147374868392944,1.8357247114181519,0.21882401470330526,COMPLETE
27,0.5401056876715651,2025-12-22 10:32:03.355696,2025-12-22 10:32:17.530337,0 days 00:00:14.174641,0.008927231782736916,0.912735828304714,3118,cyclic,6.37759737561806e-06,0.8649868369102478,0.16640335321426392,1.3618110418319702,0.5401056876715651,COMPLETE
28,0.4708100942292535,2025-12-22 10:32:17.530496,2025-12-22 10:32:17.632282,0 days 00:00:00.101786,0.20785600255768197,0.9540954019029546,2843,cyclic,0.00010234560213758872,1.0760300159454346,0.01729869842529297,1.4785964488983154,0.4708100942292535,COMPLETE
29,0.3858275517539245,2025-12-22 10:32:17.632396,2025-12-22 10:33:16.946099,0 days 00:00:59.313703,0.00047226486561523034,0.880446204035183,4650,random,2.085120942044108e-06,1.0118744373321533,-0.044660210609436035,1.5244964361190796,0.3858275517539245,COMPLETE
30,0.0,2025-12-22 10:33:16.946258,2025-12-22 10:33:16.966365,0 days 00:00:00.020107,1.331157219674375,0.7411886955787538,1382,cyclic,3.299732908401072e-05,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
31,0.4671246858491831,2025-12-22 10:33:16.966465,2025-12-22 10:34:38.006200,0 days 00:01:21.039735,0.004286112500666047,0.8150430373792674,6650,cyclic,8.203504804453204e-06,0.9211191534996033,0.049147725105285645,1.4544386863708496,0.4671246858491831,COMPLETE
32,0.3427958641304829,2025-12-22 10:34:38.006363,2025-12-22 10:35:47.244685,0 days 00:01:09.238322,0.0011043325483376487,0.6682965309392875,5545,cyclic,6.984342428612499e-06,1.0076185464859009,-0.000331878662109375,1.491801142692566,0.3427958641304829,COMPLETE
33,0.537986991015399,2025-12-22 10:35:47.245011,2025-12-22 10:35:57.580094,0 days 00:00:10.335083,0.009690273130827586,0.9997235440736998,4044,cyclic,2.7311721021472813e-05,0.8626604676246643,0.1631324291229248,1.3644802570343018,0.537986991015399,COMPLETE
34,0.5314788572931042,2025-12-22 10:35:57.580288,2025-12-22 10:36:07.228585,0 days 00:00:09.648297,0.011232760409876249,0.9921860792569768,3881,cyclic,2.6106146618745808e-05,0.8634908199310303,0.16038542985916138,1.36671781539917,0.5314788572931042,COMPLETE
35,0.25996176600228016,2025-12-22 10:36:07.228777,2025-12-22 10:36:38.223243,0 days 00:00:30.994466,0.00021992395653543825,0.8987570268141316,2299,random,9.231807304263332e-05,1.1150798797607422,-0.24863505363464355,1.6666969060897827,0.25996176600228016,COMPLETE
36,0.4136614745956944,2025-12-22 10:36:38.223531,2025-12-22 10:36:38.554389,0 days 00:00:00.330858,0.11179496278798758,0.7650766176021284,3058,cyclic,4.472249044775072e-05,0.9872950911521912,0.08557301759719849,1.426308274269104,0.4136614745956944,COMPLETE
37,0.3966821536554056,2025-12-22 10:36:38.554504,2025-12-22 10:37:06.853329,0 days 00:00:28.298825,0.0018725672683926901,0.9551969237764865,4432,random,2.0172896033532917e-05,0.9725196957588196,-0.038269758224487305,1.5198264122009277,0.3966821536554056,COMPLETE
38,0.47071424055838174,2025-12-22 10:37:06.853614,2025-12-22 10:37:37.297883,0 days 00:00:30.444269,0.009959660955173056,0.3014998340939925,6315,cyclic,0.0001655866060203094,0.9146766662597656,0.042050302028656006,1.459856629371643,0.47071424055838174,COMPLETE
39,0.0,2025-12-22 10:37:37.298206,2025-12-22 10:37:37.319908,0 days 00:00:00.021702,0.3181212585107759,0.8787508929586487,1868,cyclic,3.729279954233765e-06,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
40,0.31528586059027974,2025-12-22 10:37:37.320020,2025-12-22 10:37:48.309550,0 days 00:00:10.989530,0.0008662032349776029,0.7824216915466692,7852,random,0.000357532911128489,1.030368685722351,-0.06188607215881348,1.5370140075683594,0.31528586059027974,COMPLETE
41,0.5375539968469781,2025-12-22 10:37:48.309709,2025-12-22 10:38:00.208473,0 days 00:00:11.898764,0.012542157176124965,0.8280154689917874,5475,cyclic,8.039102851168682e-06,0.8617745637893677,0.16289383172988892,1.364674687385559,0.5375539968469781,COMPLETE
42,0.3902930106969516,2025-12-22 10:38:00.208654,2025-12-22 10:38:00.355555,0 days 00:00:00.146901,0.13866314967313445,0.9590438120253827,10146,cyclic,9.218800109637331e-06,1.0317574739456177,0.04392552375793457,1.45842707157135,0.3902930106969516,COMPLETE
43,0.5376333240228721,2025-12-22 10:38:00.355674,2025-12-22 10:38:01.518490,0 days 00:00:01.162816,0.045153382514180475,0.7040331600790081,3014,cyclic,1.5021106531712326e-05,0.8747652769088745,0.14386558532714844,1.38009774684906,0.5376333240228721,COMPLETE
44,0.5072278785625418,2025-12-22 10:38:01.518609,2025-12-22 10:38:02.667103,0 days 00:00:01.148494,0.05210859446892682,0.7111489435187311,3768,cyclic,1.9500560628429527e-05,0.8909988403320312,0.13370150327682495,1.38826584815979,0.5072278785625418,COMPLETE
45,0.5020451697374742,2025-12-22 10:38:02.667249,2025-12-22 10:38:07.084679,0 days 00:00:04.417430,0.023989506251645497,0.8126371780656438,5499,cyclic,2.426579609993102e-06,0.8812742233276367,0.14383447170257568,1.3801227807998657,0.5020451697374742,COMPLETE
46,0.0,2025-12-22 10:38:07.084842,2025-12-22 10:38:07.105626,0 days 00:00:00.020784,0.7725427647608195,0.6039767231476671,2754,cyclic,1.2105337628276235e-05,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
47,0.0,2025-12-22 10:38:07.105732,2025-12-22 10:38:07.125935,0 days 00:00:00.020203,6.764047330841523,0.6742395110552725,4606,cyclic,6.2883756185868575e-06,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
48,0.3426008514897438,2025-12-22 10:38:07.126028,2025-12-22 10:40:18.820544,0 days 00:02:11.694516,0.0025440753611703096,0.18112603855198323,11187,cyclic,1.5348530140399823e-05,1.0114177465438843,-0.08508288860321045,1.5537112951278687,0.3426008514897438,COMPLETE
49,0.18374157116423084,2025-12-22 10:40:18.820772,2025-12-22 10:41:42.463569,0 days 00:01:23.642797,0.00011892090616928092,0.4766486092828617,6020,cyclic,1.0626331246373773e-06,1.4360843896865845,-0.9317229986190796,2.073057174682617,0.18374157116423084,COMPLETE
50,0.42664138375133276,2025-12-22 10:41:42.463730,2025-12-22 10:41:43.004202,0 days 00:00:00.540472,0.06793148033421341,0.9233637152214668,1093,cyclic,1.098320353081891e-05,0.9577464461326599,0.10193675756454468,1.4134886264801025,0.42664138375133276,COMPLETE
51,0.5360302540100162,2025-12-22 10:41:43.004339,2025-12-22 10:41:53.188088,0 days 00:00:10.183749,0.008523617665496731,0.868446232548493,2219,cyclic,4.704169240595547e-05,0.8691059350967407,0.1663622260093689,1.3618446588516235,0.5360302540100162,COMPLETE
52,0.49523955910557715,2025-12-22 10:41:53.188240,2025-12-22 10:41:56.505534,0 days 00:00:03.317294,0.02272119208452142,0.8030579995116285,3392,cyclic,2.2147891821470767e-05,0.8825007081031799,0.14249515533447266,1.3812018632888794,0.49523955910557715,COMPLETE
53,0.21773987663275535,2025-12-22 10:41:56.505696,2025-12-22 10:42:21.061629,0 days 00:00:24.555933,6.8658072404874e-06,0.7336716084905263,1795,cyclic,3.189180053149881e-05,1.4478782415390015,-0.9805213212966919,2.0990781784057617,0.21773987663275535,COMPLETE
54,0.5325001946827381,2025-12-22 10:42:21.061787,2025-12-22 10:42:50.289436,0 days 00:00:29.227649,0.00673978259620632,0.9111699619745034,2598,cyclic,5.061896617839464e-06,0.8764437437057495,0.15165364742279053,1.3738062381744385,0.5325001946827381,COMPLETE
55,0.4014913636939729,2025-12-22 10:42:50.289592,2025-12-22 10:43:38.254136,0 days 00:00:47.964544,0.0027078959058137882,0.5331277531233697,4104,cyclic,1.6778635739792885e-05,0.9669280648231506,-0.010782599449157715,1.4995733499526978,0.4014913636939729,COMPLETE
56,0.5532111981890354,2025-12-22 10:43:38.254437,2025-12-22 10:43:39.310401,0 days 00:00:01.055964,0.02905639388740816,0.9979164240947337,4887,cyclic,0.00010514907013750047,0.8639692664146423,0.15547150373458862,1.3707114458084106,0.5532111981890354,COMPLETE
57,0.47102163336497055,2025-12-22 10:43:39.310529,2025-12-22 10:43:39.414030,0 days 00:00:00.103501,0.203821668857454,0.9760371050465022,7300,cyclic,9.66773050027182e-05,1.0765323638916016,0.017024636268615723,1.4788025617599487,0.47102163336497055,COMPLETE
58,0.4984324779353064,2025-12-22 10:43:39.414145,2025-12-22 10:43:41.631542,0 days 00:00:02.217397,0.021954905765763106,0.9356410976583773,4899,cyclic,0.00014239579719116355,0.88177889585495,0.14127856492996216,1.3821814060211182,0.4984324779353064,COMPLETE
59,0.0,2025-12-22 10:43:41.631657,2025-12-22 10:43:41.651689,0 days 00:00:00.020032,0.7202495297610276,0.9915035255054072,3285,random,0.00040781236948829106,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
60,0.0,2025-12-22 10:43:41.651780,2025-12-22 10:43:41.672300,0 days 00:00:00.020520,2.4425983016795976,0.8441482233509783,9388,cyclic,3.173257586180812e-06,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
61,0.5526195496688269,2025-12-22 10:43:41.672387,2025-12-22 10:43:42.880424,0 days 00:00:01.208037,0.03181805337434688,0.8917892640920895,2150,cyclic,6.329244643289714e-05,0.8633420467376709,0.1535291075706482,1.3722867965698242,0.5526195496688269,COMPLETE
62,0.43013508478965956,2025-12-22 10:43:42.880552,2025-12-22 10:43:43.334428,0 days 00:00:00.453876,0.07427720073544325,0.901363469844457,5006,cyclic,7.822316951033677e-05,0.9616177082061768,0.10393780469894409,1.4119130373001099,0.43013508478965956,COMPLETE
63,0.497454109432615,2025-12-22 10:43:43.334523,2025-12-22 10:43:44.141064,0 days 00:00:00.806541,0.041625894779217174,0.9424660125502723,1615,cyclic,5.702639791237743e-05,0.8960461020469666,0.12815451622009277,1.3927034139633179,0.497454109432615,COMPLETE
64,0.5257276370407968,2025-12-22 10:43:44.141157,2025-12-22 10:43:44.987694,0 days 00:00:00.846537,0.015263239149403453,0.8286644371000454,4218,cyclic,0.009914508903305674,0.8678238391876221,0.1668592095375061,1.3614386320114136,0.5257276370407968,COMPLETE
65,0.36492484090588356,2025-12-22 10:43:44.987785,2025-12-22 10:44:24.676381,0 days 00:00:39.688596,0.0006438166932108842,0.6779884072196941,3092,cyclic,3.5672103654584224e-05,1.0043350458145142,-0.05782639980316162,1.5340731143951416,0.36492484090588356,COMPLETE
66,0.5342916667383418,2025-12-22 10:44:24.676684,2025-12-22 10:44:26.495744,0 days 00:00:01.819060,0.031378391823648356,0.7744266226001845,2596,cyclic,1.015377300443636e-05,0.869208574295044,0.15047866106033325,1.3747572898864746,0.5342916667383418,COMPLETE
67,0.4295434362694511,2025-12-22 10:44:26.495892,2025-12-22 10:44:29.485197,0 days 00:00:02.989305,0.004013317421688385,0.5706051095927,1053,cyclic,0.002619103970255756,0.9458346366882324,-0.015024781227111816,1.5027168989181519,0.4295434362694511,COMPLETE
68,0.39407427274789386,2025-12-22 10:44:29.485330,2025-12-22 10:44:29.693746,0 days 00:00:00.208416,0.1264246812918999,0.8714044713761604,12519,cyclic,5.699282486712312e-06,1.0125988721847534,0.060404837131500244,1.4458035230636597,0.39407427274789386,COMPLETE
69,0.5112636486361436,2025-12-22 10:44:29.693862,2025-12-22 10:44:36.884776,0 days 00:00:07.190914,0.013097640420811718,0.9751340129067818,3918,cyclic,2.4068264744660097e-05,0.8708606958389282,0.14964580535888672,1.375430941581726,0.5112636486361436,COMPLETE
70,0.0,2025-12-22 10:44:36.884976,2025-12-22 10:44:36.907403,0 days 00:00:00.022427,0.33701737565808804,0.9040496460729048,5999,random,0.00012151552811963874,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
71,0.5271389997119091,2025-12-22 10:44:36.907503,2025-12-22 10:45:01.604664,0 days 00:00:24.697161,0.005702427871274857,0.9979381068443886,2041,cyclic,1.4564892788093767e-05,0.8799252510070801,0.1398436427116394,1.3833355903625488,0.5271389997119091,COMPLETE
72,0.5266696472545368,2025-12-22 10:45:01.604919,2025-12-22 10:45:02.598619,0 days 00:00:00.993700,0.0404824591485469,0.8602555004555644,3437,cyclic,6.0721501570986794e-05,0.8834041357040405,0.13991773128509521,1.383276104927063,0.5266696472545368,COMPLETE
73,0.39321158971004777,2025-12-22 10:45:02.598803,2025-12-22 10:45:29.972946,0 days 00:00:27.374143,0.0015800072308471227,0.9381427971444299,2142,cyclic,0.00019812881895956463,0.9833846688270569,-0.02958524227142334,1.5134568214416504,0.39321158971004777,COMPLETE
74,0.5302030118808106,2025-12-22 10:45:29.973235,2025-12-22 10:45:47.251105,0 days 00:00:17.277870,0.013572833061963654,0.391211458965033,1485,cyclic,4.1582447354768365e-05,0.8767826557159424,0.13361501693725586,1.3883352279663086,0.5302030118808106,COMPLETE
75,0.24100918156163076,2025-12-22 10:45:47.251300,2025-12-22 10:46:22.597182,0 days 00:00:35.345882,0.00034044598668161167,0.6388224347433075,2605,cyclic,5.338715275189112e-05,1.1424787044525146,-0.2883826494216919,1.6930168867111206,0.24100918156163076,COMPLETE
76,0.448710865144813,2025-12-22 10:46:22.597438,2025-12-22 10:47:16.679483,0 days 00:00:54.082045,0.0036277475312417704,0.7312010432409153,5157,cyclic,7.791914731428134e-05,0.9322199821472168,-0.00860440731048584,1.4979568719863892,0.448710865144813,COMPLETE
77,0.41807404875479226,2025-12-22 10:47:16.679645,2025-12-22 10:47:17.146268,0 days 00:00:00.466623,0.08167926093562969,0.8909227756268929,3682,cyclic,8.389642125774631e-06,0.9697255492210388,0.09907084703445435,1.41574227809906,0.41807404875479226,COMPLETE
78,0.39667223775841887,2025-12-22 10:47:17.146394,2025-12-22 10:47:17.281662,0 days 00:00:00.135268,0.1655043769519178,0.7944793388189836,6939,cyclic,3.1957382166979255e-05,1.030931830406189,0.04449164867401123,1.4579951763153076,0.39667223775841887,COMPLETE
79,0.5104042708972931,2025-12-22 10:47:17.281773,2025-12-22 10:48:11.353807,0 days 00:00:54.072034,0.006006907290064596,0.8244735413345604,15303,cyclic,3.899032795831226e-06,0.8895020484924316,0.11673098802566528,1.4017977714538574,0.5104042708972931,COMPLETE
80,0.39822572828634095,2025-12-22 10:48:11.353971,2025-12-22 10:48:41.110613,0 days 00:00:29.756642,0.00201765125162878,0.9706803264250267,2886,random,1.333288001000671e-05,0.9681562781333923,-0.042487144470214844,1.5229098796844482,0.39822572828634095,COMPLETE
81,0.4782833752582574,2025-12-22 10:48:41.110775,2025-12-22 10:48:48.952736,0 days 00:00:07.841961,0.018029765017593066,0.8452767628992811,5815,cyclic,7.139026725587009e-06,0.8864878416061401,0.13602513074874878,1.3864028453826904,0.4782833752582574,COMPLETE
82,0.5391140979728914,2025-12-22 10:48:48.952902,2025-12-22 10:48:50.229675,0 days 00:00:01.276773,0.03516377363211154,0.921756902921895,4319,cyclic,1.9176234242648814e-05,0.8749048709869385,0.14667296409606934,1.3778331279754639,0.5391140979728914,COMPLETE
83,0.5442439220140298,2025-12-22 10:48:50.229817,2025-12-22 10:48:51.449213,0 days 00:00:01.219396,0.033668911288998876,0.9239575274472507,4259,cyclic,2.6706552308802996e-05,0.8706733584403992,0.1500694751739502,1.3750882148742676,0.5442439220140298,COMPLETE
84,0.5445711466145922,2025-12-22 10:48:51.449343,2025-12-22 10:48:52.620311,0 days 00:00:01.170968,0.033389948664433844,0.9217998321085799,4267,cyclic,2.6471343369209227e-05,0.8696197271347046,0.15085840225219727,1.3744499683380127,0.5445711466145922,COMPLETE
85,0.5346221966378997,2025-12-22 10:48:52.620435,2025-12-22 10:48:53.782561,0 days 00:00:01.162126,0.03643166862343804,0.9202447839479729,4725,cyclic,2.669607889992869e-05,0.8785538673400879,0.1437055468559265,1.380226731300354,0.5346221966378997,COMPLETE
86,0.47458144038320904,2025-12-22 10:48:53.782678,2025-12-22 10:48:54.547434,0 days 00:00:00.764756,0.08667879992423581,0.5060102950473903,4314,cyclic,1.833455255366793e-05,0.9135534167289734,0.11683052778244019,1.4017188549041748,0.47458144038320904,COMPLETE
87,0.1738950854564013,2025-12-22 10:48:54.547547,2025-12-22 10:49:37.776047,0 days 00:00:43.228500,1.6259619167366104e-07,0.9665880717171551,3583,cyclic,2.1703250883922082e-05,1.6066800355911255,-1.3796303272247314,2.3008780479431152,0.1738950854564013,COMPLETE
88,0.48156223186187164,2025-12-22 10:49:37.776208,2025-12-22 10:49:37.808860,0 days 00:00:00.032652,0.26543805030601525,0.947386724576482,6422,cyclic,3.4045686264370896e-05,1.1202658414840698,-0.01882755756378174,1.5055292844772339,0.48156223186187164,COMPLETE
89,0.4677890509472944,2025-12-22 10:49:37.808975,2025-12-22 10:49:38.499905,0 days 00:00:00.690930,0.05322429834886348,0.8858246658163957,4283,cyclic,1.1925627831945715e-05,0.9192869067192078,0.11179059743881226,1.405712604522705,0.4677890509472944,COMPLETE
90,0.5467427280546875,2025-12-22 10:49:38.500006,2025-12-22 10:49:40.265976,0 days 00:00:01.765970,0.02605551124846229,0.999370256480738,3123,cyclic,1.6467445731229287e-05,0.8633155226707458,0.1537436842918396,1.3721128702163696,0.5467427280546875,COMPLETE
91,0.5401651830534855,2025-12-22 10:49:40.266077,2025-12-22 10:49:41.461595,0 days 00:00:01.195518,0.032621578195725455,0.9979785043844642,3106,cyclic,2.7600041936121137e-05,0.8749211430549622,0.14747917652130127,1.3771820068359375,0.5401651830534855,COMPLETE
92,0.5377060406007748,2025-12-22 10:49:41.461693,2025-12-22 10:49:50.335736,0 days 00:00:08.874043,0.009186133712345728,0.9986947904377999,2417,cyclic,4.079741355784243e-05,0.8637410998344421,0.16321700811386108,1.3644112348556519,0.5377060406007748,COMPLETE
93,0.5379175797364919,2025-12-22 10:49:50.335902,2025-12-22 10:49:52.059544,0 days 00:00:01.723642,0.02581838332295445,0.9635310406303363,5150,cyclic,2.746017249369376e-05,0.8666002154350281,0.15303754806518555,1.372685194015503,0.5379175797364919,COMPLETE
94,0.3972936339695877,2025-12-22 10:49:52.059697,2025-12-22 10:49:52.281646,0 days 00:00:00.221949,0.10511234967465344,0.9237409711703265,3164,cyclic,1.9334938624613002e-05,1.0017290115356445,0.07155382633209229,1.4372000694274902,0.3972936339695877,COMPLETE
95,0.0,2025-12-22 10:49:52.281773,2025-12-22 10:49:52.303218,0 days 00:00:00.021445,0.5876251813693844,0.976541602512496,1470,cyclic,0.00011860220523617194,1.1221755743026733,-0.020768284797668457,1.506962537765503,0.0,COMPLETE
96,0.48413705977942756,2025-12-22 10:49:52.303321,2025-12-22 10:49:55.371593,0 days 00:00:03.068272,0.01886733627616802,0.9469584773343777,3911,cyclic,6.686769813918113e-05,0.8856702446937561,0.13808953762054443,1.384745478630066,0.48413705977942756,COMPLETE
97,0.5404494387671053,2025-12-22 10:49:55.371729,2025-12-22 10:50:04.015062,0 days 00:00:08.643333,0.00873521942793273,0.9200180118180916,4570,cyclic,5.219724098522458e-05,0.8657726645469666,0.16597968339920044,1.3621571063995361,0.5404494387671053,COMPLETE
98,0.5497836031306201,2025-12-22 10:50:04.015218,2025-12-22 10:50:05.118212,0 days 00:00:01.102994,0.03271475911843744,0.9172061128730128,4495,cyclic,5.0088116153103546e-05,0.8671858906745911,0.15260034799575806,1.3730393648147583,0.5497836031306201,COMPLETE
99,0.5318986302655426,2025-12-22 10:50:05.118340,2025-12-22 10:50:09.018834,0 days 00:00:03.900494,0.006898582874141984,0.8856653972812105,1968,random,5.003595520885633e-05,0.8762608170509338,0.15101200342178345,1.3743256330490112,0.5318986302655426,COMPLETE
100,0.42780154369878093,2025-12-22 10:50:09.018987,2025-12-22 10:50:09.129048,0 days 00:00:00.110061,0.1751321652258145,0.9539918947128876,4820,cyclic,8.094328421598358e-05,1.0516279935836792,0.03148168325424194,1.4678875207901,0.42780154369878093,COMPLETE
