number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
89,0.7384291725100341,2025-12-24 14:48:05.290840,2025-12-24 14:48:05.932034,0 days 00:00:00.641194,0.9896300245662257,,2.2200800107363827,rbf,3263,6.082972996129924e-06,0.7944623408527309,0.7819856921388313,0.48208972811698914,COMPLETE
90,0.7326578332029328,2025-12-24 14:48:05.932230,2025-12-24 14:48:06.368994,0 days 00:00:00.436764,10.90792161916302,,0.011036974087221381,rbf,2960,1.760760123874369e-05,0.8167790745961312,0.7684400736612697,0.4938848316669464,COMPLETE
91,0.8127421437790956,2025-12-24 14:48:06.369185,2025-12-24 14:48:06.919008,0 days 00:00:00.549823,0.4711911009105869,,0.06729227928644313,rbf,2490,0.0001145363667724119,0.9147680518954278,0.8833801968350286,0.4063095152378082,COMPLETE
92,0.8174872665529804,2025-12-24 14:48:06.919206,2025-12-24 14:48:07.508058,0 days 00:00:00.588852,0.49321312902829856,,0.05791270289957072,rbf,2805,0.00010665862362315753,0.9184786249271468,0.8888548634994762,0.3594090938568115,COMPLETE
93,0.8017585931250013,2025-12-24 14:48:07.508256,2025-12-24 14:48:08.036357,0 days 00:00:00.528101,0.5929799999376224,,0.027903156406823584,rbf,2334,0.00010523234874346946,0.9003047723238309,0.8694405588004497,0.31245967745780945,COMPLETE
94,0.797971259509221,2025-12-24 14:48:08.036562,2025-12-24 14:48:08.572240,0 days 00:00:00.535678,0.470087962534337,,0.044489220006651835,rbf,2509,0.00014876040969507363,0.894289153347192,0.8584059308472792,0.3685169517993927,COMPLETE
95,0.8108797280062997,2025-12-24 14:48:08.572426,2025-12-24 14:48:09.093271,0 days 00:00:00.520845,0.8042219845874309,,0.09670350268236658,rbf,2692,0.00031343879320727274,0.9134585218054476,0.8795706476649661,0.4886283874511719,COMPLETE
96,0.7741393786728836,2025-12-24 14:48:09.093467,2025-12-24 14:48:09.591592,0 days 00:00:00.498125,1.6621387213238648,,0.06089901507056154,rbf,2780,0.00017423833103022697,0.8860724715600317,0.8451865122986527,0.47360551357269287,COMPLETE
97,0.770590598633491,2025-12-24 14:48:09.591794,2025-12-24 14:48:10.019251,0 days 00:00:00.427457,1.1350259384644832,balanced,0.11860373086847635,rbf,2245,0.00021715619077941067,0.8774698972540751,0.835407171572009,0.46230483055114746,COMPLETE
98,0.8060801473970162,2025-12-24 14:48:10.019444,2025-12-24 14:48:10.547292,0 days 00:00:00.527848,0.5076620757680868,,0.1951207627089831,rbf,2894,8.399536779240832e-05,0.908038619470222,0.8713270262466122,0.6490749716758728,COMPLETE
99,0.7055589492970348,2025-12-24 14:48:10.547507,2025-12-24 14:48:10.884022,0 days 00:00:00.336515,3.860373777542291,,0.023881361106475225,rbf,897,2.5122651377459e-05,0.5857839345193535,0.56106720633893,0.3450249433517456,COMPLETE
100,0.7646017699110054,2025-12-24 14:48:10.884209,2025-12-24 14:48:11.490557,0 days 00:00:00.606348,2.3330646381321456,,0.003978437777877182,sigmoid,3146,5.213904916562712e-05,0.8731309983381871,0.8215611495884638,0.4002963900566101,COMPLETE
101,0.812003530449633,2025-12-24 14:48:11.490764,2025-12-24 14:48:12.074844,0 days 00:00:00.584080,0.2686709332388258,,0.4452469914301653,rbf,3061,0.00012606473184856981,0.9066271484062788,0.8715587779818377,0.3689690828323364,COMPLETE
102,0.7824156305501228,2025-12-24 14:48:12.075044,2025-12-24 14:48:12.538398,0 days 00:00:00.463354,0.17976078213775507,,0.2577747626896894,rbf,1898,4.037701527669862e-06,0.8921553118151722,0.8497291791661432,0.6676413416862488,COMPLETE
103,0.7782462057330581,2025-12-24 14:48:12.538582,2025-12-24 14:48:13.027306,0 days 00:00:00.488724,0.1255303907604675,,0.9246636531276259,rbf,2143,1.2293839334360034e-05,0.8490996463961754,0.8153908116470019,0.45946696400642395,COMPLETE
104,0.7794955248164251,2025-12-24 14:48:13.027496,2025-12-24 14:48:13.576993,0 days 00:00:00.549497,0.6724812859895098,,1.1591007836541405,rbf,2658,3.395365741064149e-05,0.8443337722700891,0.8153966366457328,0.5187833309173584,COMPLETE
105,0.817258883248231,2025-12-24 14:48:13.577181,2025-12-24 14:48:14.177601,0 days 00:00:00.600420,0.30753654330454144,,0.061588865337817926,rbf,2994,9.226929355235495e-06,0.9183191127776003,0.8877913851597339,0.33682337403297424,COMPLETE
106,0.8132311415888517,2025-12-24 14:48:14.177797,2025-12-24 14:48:14.790561,0 days 00:00:00.612764,0.372994855653966,,0.05826246954729309,rbf,2983,1.544342164253268e-05,0.9175025543513577,0.886955913913176,0.2893083095550537,COMPLETE
107,0.7050535987744241,2025-12-24 14:48:14.790760,2025-12-24 14:48:15.174304,0 days 00:00:00.383544,0.05253326042321303,,0.039929971027187414,poly,2990,1.606378993390245e-05,0.6509081124173668,0.6188079223311312,0.29749301075935364,COMPLETE
108,0.8172699520274114,2025-12-24 14:48:15.174497,2025-12-24 14:48:15.762856,0 days 00:00:00.588359,0.2919402028477213,,0.11988143134598954,rbf,2845,8.946417233801772e-06,0.9182249841579053,0.886812785372929,0.4779869616031647,COMPLETE
109,0.8123324396777855,2025-12-24 14:48:15.763058,2025-12-24 14:48:16.342996,0 days 00:00:00.579938,0.20296543512250714,,0.12470777087440445,rbf,2793,7.039774904858942e-06,0.9151772677041334,0.8829158612219017,0.4450671672821045,COMPLETE
