number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
93,0.45867768594991354,2025-12-21 20:47:28.459718,2025-12-21 20:47:43.307925,0 days 00:00:14.848207,16,128,0.27371245080678863,5,1,0.00034296886263746447,2.689670209917951e-07,0.7268686683551053,0.45867768594991354,0.6397829055786133,PRUNED
94,0.4458874458869487,2025-12-21 20:47:43.308110,2025-12-21 20:47:55.663239,0 days 00:00:12.355129,16,128,0.22301438931997464,5,1,0.0006013113749311621,2.9113252803984043e-05,0.7264979338842975,0.4458874458869487,0.519541323184967,PRUNED
95,0.4487179487174506,2025-12-21 20:47:55.663411,2025-12-21 20:48:07.746436,0 days 00:00:12.083025,16,128,0.20907942609925614,5,1,0.00023427849931329862,0.003020244409977031,0.7154717075446548,0.4487179487174506,0.7432717680931091,PRUNED
96,0.5034965034960122,2025-12-21 20:48:07.746611,2025-12-21 20:48:30.359309,0 days 00:00:22.612698,64,256,0.2956751613197301,7,1,0.00040466932240042523,5.159559133105144e-07,0.7602181085043989,0.5034965034960122,0.4806893467903137,PRUNED
97,0.45270270270230006,2025-12-21 20:48:30.359482,2025-12-21 20:48:42.589987,0 days 00:00:12.230505,16,128,0.2599009554489077,5,2,9.858671515903423e-05,4.27653946815561e-07,0.7305926752865903,0.45270270270230006,0.3159150183200836,PRUNED
98,0.493775933609459,2025-12-21 20:48:42.590153,2025-12-21 20:49:06.105439,0 days 00:00:23.515286,32,256,0.24482941886757467,7,2,0.0007131781785193269,9.334381776998396e-08,0.7661623567048788,0.493775933609459,0.6823022961616516,PRUNED
99,0.5328947368416221,2025-12-21 20:49:06.105608,2025-12-21 20:49:32.730015,0 days 00:00:26.624407,16,512,0.1860201275173352,3,1,0.0016469077554093516,1.7938495394074253e-06,0.7841325646494268,0.5328947368416221,0.5278297662734985,PRUNED
100,0.40769230769187403,2025-12-21 20:49:32.730190,2025-12-21 20:49:43.288653,0 days 00:00:10.558463,64,128,0.42115645187982026,7,2,1.2526192238373852e-05,3.064928394817057e-08,0.6482729605438549,0.40769230769187403,0.4919146001338959,PRUNED
101,0.4738219895283573,2025-12-21 20:49:43.288828,2025-12-21 20:49:58.265576,0 days 00:00:14.976748,16,128,0.35888050874444777,5,2,0.0005377347514605758,0.0018109865001058993,0.7255731804852039,0.4738219895283573,0.356243371963501,PRUNED
102,0.46251588309994957,2025-12-21 20:49:58.265751,2025-12-21 20:50:11.193706,0 days 00:00:12.927955,16,128,0.39354320445361535,5,2,0.00013583813177557702,0.004577845583915689,0.7356913156491602,0.46251588309994957,0.44542405009269714,PRUNED
103,0.5107212475628533,2025-12-21 20:50:11.193882,2025-12-21 20:50:37.577167,0 days 00:00:26.383285,16,128,0.3385223817774733,5,2,0.0008531144258765062,0.008684242358812011,0.7572168255131965,0.5107212475628533,0.7480642199516296,PRUNED
104,0.44907975460080357,2025-12-21 20:50:37.577337,2025-12-21 20:50:49.524420,0 days 00:00:11.947083,16,128,0.3053834466707391,5,2,0.0001745909818563289,0.0031018598987872558,0.7263271460943749,0.44907975460080357,0.4090244770050049,PRUNED
105,0.5182608695647268,2025-12-21 20:50:49.524590,2025-12-21 20:51:27.917402,0 days 00:00:38.392812,16,256,0.31430384822942325,5,2,0.0004449700614226809,8.621499916157794e-07,0.7762388363103173,0.5182608695647268,0.45259296894073486,PRUNED
106,0.5314685314680402,2025-12-21 20:51:27.917580,2025-12-21 20:51:49.581634,0 days 00:00:21.664054,32,128,0.48133018917122233,7,3,0.0005670537209309273,0.006331161507611067,0.7721690882431351,0.5314685314680402,0.4994417130947113,PRUNED
107,0.3741339491912772,2025-12-21 20:51:49.581808,2025-12-21 20:52:00.134653,0 days 00:00:10.552845,64,512,0.27398476878121775,5,4,0.002076579276368082,0.005831950195889391,0.594283191149027,0.3741339491912772,0.49285557866096497,PRUNED
108,0.5418326693222093,2025-12-21 20:52:00.134841,2025-12-21 20:52:38.511123,0 days 00:00:38.376282,16,128,0.29061859643975657,7,2,0.0011463325509105296,5.0723912318966624e-08,0.7861153692348706,0.5418326693222093,0.7060734033584595,PRUNED
109,0.5904761904756919,2025-12-21 20:52:38.511300,2025-12-21 21:01:08.202035,0 days 00:08:29.690735,32,256,0.426514792015933,3,1,0.0013913046667063049,0.0012191044376797001,0.8141641395627832,0.5584415584410773,0.24355089664459229,COMPLETE
110,0.46698113207498615,2025-12-21 21:01:08.202269,2025-12-21 21:01:20.422802,0 days 00:00:12.220533,32,256,0.4627867678931756,3,1,0.0013290797443562467,0.001026264089504124,0.7232529658757664,0.46698113207498615,0.6833637356758118,PRUNED
111,0.5027932960888883,2025-12-21 21:01:20.422983,2025-12-21 21:01:44.308241,0 days 00:00:23.885258,32,256,0.4266836806706696,3,1,0.0009278804398452526,0.00065276003937555,0.7646460943748333,0.5027932960888883,0.40579816699028015,PRUNED
112,0.4753521126755644,2025-12-21 21:01:44.308407,2025-12-21 21:01:55.947871,0 days 00:00:11.639464,32,256,0.4466381399998902,3,1,0.0006908100283675789,0.0013108109938967149,0.7403775659824046,0.4753521126755644,0.5758089423179626,PRUNED
113,0.510924369747413,2025-12-21 21:01:55.948057,2025-12-21 21:02:21.888643,0 days 00:00:25.940586,32,256,0.38582396008603526,3,1,0.001467837789150568,0.0025493169596301174,0.7744393161823513,0.510924369747413,0.47112247347831726,PRUNED
114,0.46709129511627423,2025-12-21 21:02:21.888809,2025-12-21 21:02:34.294754,0 days 00:00:12.405945,32,256,0.23280346142154743,3,1,0.0008032066104378836,1.8212407871361254e-07,0.7098523727006132,0.46709129511627423,0.6900556683540344,PRUNED
115,0.4018475750572473,2025-12-21 21:02:34.294922,2025-12-21 21:02:44.335343,0 days 00:00:10.040421,64,512,0.40121253407340596,7,2,1.992337110176402e-05,0.0035140899602690216,0.6567457011463611,0.4018475750572473,0.6268319487571716,PRUNED
116,0.4600484261497009,2025-12-21 21:02:44.335517,2025-12-21 21:02:56.834347,0 days 00:00:12.498830,16,256,0.4111507565930802,5,3,0.00011384001819854394,2.6659997806105725e-07,0.7295179618768328,0.4600484261497009,0.41917914152145386,PRUNED
117,0.5540069686406242,2025-12-21 21:02:56.834516,2025-12-21 21:03:34.902889,0 days 00:00:38.068373,32,128,0.48182764983429865,7,2,0.0010335767140680755,4.726182700224836e-05,0.7999491802186085,0.5540069686406242,0.48093822598457336,PRUNED
118,0.4630872483216617,2025-12-21 21:03:34.903069,2025-12-21 21:03:46.095935,0 days 00:00:11.192866,64,512,0.25304103888621654,3,2,0.0003664200042061227,0.0007875589941445472,0.723169654758731,0.4630872483216617,0.4877932667732239,PRUNED
119,0.45205479452009933,2025-12-21 21:03:46.096116,2025-12-21 21:04:00.897126,0 days 00:00:14.801010,16,256,0.4533942746834284,7,1,0.0006158529000676424,0.004534228394952584,0.7350664822713944,0.45205479452009933,0.4566706717014313,PRUNED
120,0.4451127819544195,2025-12-21 21:04:00.897297,2025-12-21 21:04:15.020335,0 days 00:00:14.123038,16,128,0.07751677064641099,5,4,0.0012160902983529337,0.0005058892826581565,0.6903825646494268,0.4451127819544195,0.6230785250663757,PRUNED
121,0.4778156996582149,2025-12-21 21:04:15.020515,2025-12-21 21:04:27.047372,0 days 00:00:12.026857,32,512,0.48690712471079145,7,1,0.000932203256574991,2.2633155106581595e-08,0.7456053385763797,0.4778156996582149,0.4989186227321625,PRUNED
122,0.5190839694651503,2025-12-21 21:04:27.047545,2025-12-21 21:04:52.817763,0 days 00:00:25.770218,32,512,0.47629297940078746,7,1,0.0017937427517514637,7.147813585949722e-08,0.7809334177552654,0.5190839694651503,0.6756221652030945,PRUNED
123,0.552795031055427,2025-12-21 21:04:52.817934,2025-12-21 21:05:30.834467,0 days 00:00:38.016533,32,512,0.01585324779327915,7,1,0.000787586028609923,4.747840894347915e-08,0.7943798320447881,0.552795031055427,0.6019466519355774,PRUNED
124,0.5154975530174627,2025-12-21 21:05:30.834637,2025-12-21 21:05:54.911268,0 days 00:00:24.076631,32,512,0.20223124788171737,7,1,0.00048815904753058895,8.631093992331434e-08,0.778042521994135,0.5154975530174627,0.49295371770858765,PRUNED
125,0.4184100418405049,2025-12-21 21:05:54.911434,2025-12-21 21:06:05.969557,0 days 00:00:11.058123,64,512,0.4991103843057497,7,3,0.0010588880164498478,1.604860988325444e-08,0.6733079512130099,0.4184100418405049,0.55876624584198,PRUNED
126,0.44575471698071817,2025-12-21 21:06:05.969729,2025-12-21 21:06:18.032627,0 days 00:00:12.062898,32,256,0.36712413051208387,7,2,8.320689944340341e-05,1.3464566138751155e-07,0.719483137829912,0.44575471698071817,0.3469623625278473,PRUNED
127,0.45833333333283394,2025-12-21 21:06:18.032809,2025-12-21 21:06:30.948580,0 days 00:00:12.915771,16,128,0.4741251942386981,5,1,0.00019205805382516172,0.007821366338499029,0.7375283257797921,0.45833333333283394,0.6113302707672119,PRUNED
