number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
10,0.7150776053210283,2025-12-16 22:26:42.083075,2025-12-16 22:26:42.404403,0 days 00:00:00.321328,1.5466268528952313e-08,0.30909439765452396,157,9.971896187719599,2.755051393534816e-07,0.05011394762420921,6,4,84,0.8720275280349479,0.7339363327132338,0.933801137739356,0.32968348264694214,COMPLETE
11,0.7212713936425391,2025-12-16 22:26:42.404559,2025-12-16 22:26:43.354103,0 days 00:00:00.949544,0.34131602748703566,0.810674628145016,53,8.496905382078772,12.543589362952956,0.026479206255942182,11,68,1496,0.7514838797400012,0.7454533431742932,0.9354688938906784,0.39169326424598694,COMPLETE
12,0.7117008443903411,2025-12-16 22:26:43.354271,2025-12-16 22:26:44.388546,0 days 00:00:01.034275,33.88859063903966,0.8329838216087369,141,8.824812288035512,32.161720851256895,0.036764113580100975,12,8,796,0.6914956492297241,0.7462936811170056,0.9337878284514693,0.3894612193107605,COMPLETE
13,0.7144456886893286,2025-12-16 22:26:44.388723,2025-12-16 22:26:44.724166,0 days 00:00:00.335443,2.3917936060899193e-08,0.7963403990528221,55,3.6920935219373163,3.402672632394972e-06,0.19982310061475675,7,98,1487,0.8737731368856334,0.7243427067364019,0.9305070889874345,0.28444167971611023,COMPLETE
14,0.7156286721499232,2025-12-16 22:26:44.724318,2025-12-16 22:26:45.011798,0 days 00:00:00.287480,1.8561939982403626,0.8789191456689426,185,8.575678624550246,0.010446575189782292,0.02714478650927663,11,66,69,0.7267371208935502,0.7392985575613857,0.9343074025747329,0.3472176194190979,COMPLETE
15,0.7188405797096588,2025-12-16 22:26:45.011951,2025-12-16 22:26:45.708990,0 days 00:00:00.697039,0.773958771718051,0.5023821956374728,122,5.925385804997147,1.4127653454371402e-08,0.07586730407675941,10,143,880,0.8645898070449896,0.7335519167070955,0.9327497039963185,0.33193689584732056,COMPLETE
16,0.7137850467284848,2025-12-16 22:26:45.709261,2025-12-16 22:26:46.577441,0 days 00:00:00.868180,2.5294235542542135e-07,0.7419585685321507,49,0.19508935387708792,0.2503288277455999,0.017192741645726085,7,307,575,0.658623324077966,0.7309869473973328,0.9319419326007423,0.3378845751285553,COMPLETE
17,0.6954545454540622,2025-12-16 22:26:46.577611,2025-12-16 22:26:47.015682,0 days 00:00:00.438071,0.2975206529638254,0.5269806004005395,168,8.74908136166388,0.003081316153391581,0.286053827861262,13,64,944,0.7802327195472984,0.7202215711694071,0.9274408338166481,0.29457172751426697,COMPLETE
18,0.7265209686941363,2025-12-16 22:26:47.015843,2025-12-16 22:26:47.661048,0 days 00:00:00.645205,0.0008455828246781144,0.41259848402762506,127,4.159756925445254,1.0731207652305339e-05,0.017535363029697073,8,67,227,0.9277398771835146,0.7439902524544952,0.936227523300212,0.36909693479537964,COMPLETE
19,0.7171655467313339,2025-12-16 22:26:47.661223,2025-12-16 22:26:48.275827,0 days 00:00:00.614604,0.0001291186927868697,0.3627008888376589,123,3.825665498123647,1.050107061578293e-05,0.013213067283703604,7,162,261,0.9169624937064752,0.7386521154190956,0.9344143887735132,0.38854846358299255,COMPLETE
20,0.710185706246001,2025-12-16 22:26:48.275994,2025-12-16 22:26:48.696646,0 days 00:00:00.420652,0.0014741851021271204,0.4137092019310163,159,3.3081298665637173,0.000742297891340536,0.11455257484704494,5,490,229,0.9473230128410507,0.7187559097940425,0.929923527903178,0.29245010018348694,COMPLETE
21,0.7200481637562819,2025-12-16 22:26:48.696801,2025-12-16 22:26:49.830205,0 days 00:00:01.133404,1.3924153765369147e-05,0.5728953192225718,122,5.500241115418209,1.4384107950021266e-06,0.026163554731530283,10,57,486,0.8052047003082963,0.7437872517742457,0.9356329564586646,0.3758865296840668,COMPLETE
22,0.7199519230764323,2025-12-16 22:26:49.830389,2025-12-16 22:26:50.405694,0 days 00:00:00.575305,2.521945290517803e-07,0.643694936319502,139,9.282068188990507,0.12866868040220122,0.0514932459178251,8,107,188,0.9117688107518576,0.7406921957307055,0.9341492268071583,0.38089999556541443,COMPLETE
23,0.7304347826082094,2025-12-16 22:26:50.405859,2025-12-16 22:26:51.672949,0 days 00:00:01.267090,0.003707630793668429,0.8739685063911246,111,4.634882839384177,30.443266908616724,0.025973649193144665,11,51,1324,0.8207513403001553,0.74201561405372,0.9360539906619989,0.32457584142684937,COMPLETE
24,0.7300469483563197,2025-12-16 22:26:51.673132,2025-12-16 22:26:53.144584,0 days 00:00:01.471452,0.0031541080834505304,0.8861439414754363,112,4.62305702756117,2.311695187556662e-05,0.016719873609950316,8,25,1330,0.837791705777783,0.7487988710731108,0.9370982578654051,0.3526415228843689,COMPLETE
25,0.7298410829895059,2025-12-16 22:26:53.144766,2025-12-16 22:26:56.581347,0 days 00:00:03.436581,0.006210844604918943,0.8771481113608929,111,4.591287981789294,3.208085710286961e-05,0.004971280466502529,8,28,1344,0.9157626078087688,0.7476891518414748,0.9373414083171787,0.3570657968521118,COMPLETE
26,0.7302752293573054,2025-12-16 22:26:56.581533,2025-12-16 22:26:59.393497,0 days 00:00:02.811964,0.00627873007099757,0.8964589393719229,108,4.586999326084217,0.0001248101756594669,0.005002857940066037,6,35,1336,0.8886853896449064,0.7461563952143705,0.936907320773802,0.3974267542362213,COMPLETE
27,0.7046101309044681,2025-12-16 22:26:59.393669,2025-12-16 22:27:01.149743,0 days 00:00:01.756074,0.08152852673802091,0.9988867515006485,86,2.7791689413296714,0.00012449922420998088,0.0012054264634608035,2,37,1356,0.8302046575138967,0.7275977096516639,0.9298370175319154,0.3734028935432434,COMPLETE
28,0.7134767836914765,2025-12-16 22:27:01.149931,2025-12-16 22:27:02.941043,0 days 00:00:01.791112,0.00788230841377469,0.9204121476982016,110,6.419107715327993,5.848587021714323e-07,0.0050479555186803676,6,188,1017,0.7905229436160529,0.7364271754074152,0.9337120678896538,0.31470048427581787,COMPLETE
29,0.725952813066659,2025-12-16 22:27:02.941211,2025-12-16 22:27:06.771897,0 days 00:00:03.830686,0.00012858910498839333,0.7591663299013218,106,1.6725687004489735,3.9968890320094284e-08,0.009761330357233155,15,2,1307,0.8862558717692338,0.7449341106238976,0.9367133123080711,0.3564881384372711,COMPLETE
30,0.7229204069414606,2025-12-16 22:27:06.772082,2025-12-16 22:27:08.349015,0 days 00:00:01.576933,0.006813214933760922,0.8688143534320099,91,5.145023994867413,0.0010672059421270481,0.016535420893450378,6,129,1280,0.9801754409446872,0.7422739245419369,0.9348162268885496,0.36718595027923584,COMPLETE
31,0.7293830177148402,2025-12-16 22:27:08.349198,2025-12-16 22:27:11.675362,0 days 00:00:03.326164,0.0047099049935174254,0.9039122259042963,115,4.626694384078004,2.255356331572664e-05,0.004620827288331182,8,39,1353,0.8938604596672907,0.7442739565546161,0.9364742570218011,0.39795568585395813,COMPLETE
32,0.7269565217386443,2025-12-16 22:27:11.675580,2025-12-16 22:27:15.053841,0 days 00:00:03.378261,0.0004418387859711794,0.8493782912704692,134,4.443250961340974,3.4359652604579373e-06,0.0031382557397907043,9,17,1091,0.8460706418744451,0.747460529502991,0.9374924175451222,0.35397833585739136,COMPLETE
33,0.7273831208252517,2025-12-16 22:27:15.054027,2025-12-16 22:27:17.686469,0 days 00:00:02.632442,0.11065302172319363,0.9604834411219452,98,3.136280691664819,7.010145147929069e-05,0.006349828108149658,5,37,1399,0.9542521027870078,0.7460306071372426,0.9368402624386813,0.39390629529953003,COMPLETE
34,0.7161066048662578,2025-12-16 22:27:17.686799,2025-12-16 22:27:20.451606,0 days 00:00:02.764807,0.0021792173583539964,0.8999645384941879,78,6.37066007939058,0.00022532617931519039,0.0019835888693305473,9,112,1235,0.9951429051273724,0.7447228988986585,0.9348617856047765,0.3423779606819153,COMPLETE
35,0.7146783947218969,2025-12-16 22:27:20.451804,2025-12-16 22:27:22.628659,0 days 00:00:02.176855,0.013611147989297022,0.7373367129149262,109,4.87934770157512,0.0027773646909299518,0.003098333307568994,7,152,1118,0.7501636178418847,0.7389532815811815,0.9342766888334563,0.29079708456993103,COMPLETE
36,0.7237308146394169,2025-12-16 22:27:22.628885,2025-12-16 22:27:24.290744,0 days 00:00:01.661859,0.0002573647565351384,0.8509949433121605,74,5.189858347992358,2.14707695561928e-05,0.0111772282930723,5,36,1390,0.8077248343920924,0.7435102312113849,0.936420507974567,0.3602682948112488,COMPLETE
37,0.7218863361542849,2025-12-16 22:27:24.290954,2025-12-16 22:27:26.415519,0 days 00:00:02.124565,0.049384451470378565,0.928181847024499,89,2.178800006871117,0.02978934854997974,0.006316143235789749,4,93,1224,0.944055967746281,0.7430873996263383,0.9349155346520108,0.38454902172088623,COMPLETE
38,0.7117611212670274,2025-12-16 22:27:26.415795,2025-12-16 22:27:28.035797,0 days 00:00:01.620002,3.09182934524209e-05,0.9868526794320434,98,4.2710264983792685,0.0003026959718483979,0.003694029560099976,12,294,999,0.8493909846085013,0.7313211074943797,0.9328044768349285,0.3772055506706238,COMPLETE
39,0.7135069654749777,2025-12-16 22:27:28.035985,2025-12-16 22:27:30.475376,0 days 00:00:02.439391,0.002625503968054234,0.7731140988913733,114,6.187028145144878,4.101436862870271e-06,0.001718053511636965,8,127,1175,0.900776542969655,0.7428201440633495,0.9342807839989599,0.3678826689720154,COMPLETE
40,0.7244094488184059,2025-12-16 22:27:30.475565,2025-12-16 22:27:33.092653,0 days 00:00:02.617088,3.2936440606323636,0.9524888189632493,132,6.93469978961612,1.1075305662509916e-07,0.007887991501590155,9,84,1432,0.8182791774671542,0.7429810977873118,0.9351922142713446,0.385658860206604,COMPLETE
41,0.7289048473962779,2025-12-16 22:27:33.092846,2025-12-16 22:27:36.464855,0 days 00:00:03.372009,0.004299121902581375,0.89896379876293,113,4.876507483132317,3.594284827636732e-05,0.00491441542804293,8,35,1328,0.8992643944862296,0.744960690308855,0.9367532401717307,0.3788299858570099,COMPLETE
42,0.7241576242142503,2025-12-16 22:27:36.465067,2025-12-16 22:27:40.540546,0 days 00:00:04.075479,0.013679268006493042,0.8947151898763508,118,4.64218883099769,1.4643854427174565e-05,0.0022483075359512722,10,26,1294,0.8634054702695616,0.7490788569898583,0.9371571258695188,0.33955398201942444,COMPLETE
43,0.72582619338996,2025-12-16 22:27:40.540733,2025-12-16 22:27:43.446106,0 days 00:00:02.905373,0.0009863577982525222,0.8237041572515225,148,3.6565084397872663,7.135577141245579e-05,0.0048662618185755235,6,47,1412,0.8892315115668867,0.7441029036799266,0.9363769968410918,0.3958219885826111,COMPLETE
44,0.7229204069414606,2025-12-16 22:27:43.446291,2025-12-16 22:27:44.633958,0 days 00:00:01.187667,0.02251637615135452,0.7120150879401065,102,5.331973883446083,1.0300037739409724e-06,0.021106275185709112,7,76,1262,0.9305333520761491,0.7382418036749725,0.9347619659456275,0.3734329342842102,COMPLETE
45,0.7289719626163353,2025-12-16 22:27:44.634135,2025-12-16 22:27:46.664131,0 days 00:00:02.029996,0.1138779279771237,0.9278203965814448,64,4.151539260986154,0.00033079190792673665,0.0117042705089215,9,5,1152,0.5037362259195681,0.7459476150391715,0.9364614596296025,0.34035947918891907,COMPLETE
