number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
17,0.42117930204530923,2025-12-24 11:50:55.757651,2025-12-24 11:51:41.387180,0 days 00:00:45.629529,64,0.09562857750499854,512,0.00012348604997662325,0.001081407985394293,0.6513762996534258,0.42117930204530923,0.5018145442008972,PRUNED
18,0.42079806529583164,2025-12-24 11:51:41.387355,2025-12-24 11:52:26.779841,0 days 00:00:45.392486,64,0.22531782067032266,512,0.0012517167130640535,2.341419721599455e-06,0.6616652226073048,0.42079806529583164,0.5865593552589417,PRUNED
19,0.5083487940625829,2025-12-24 11:52:26.780020,2025-12-24 12:11:09.738284,0 days 00:18:42.958264,16,0.14607959507378102,1024,0.00043587558797494825,1.1436648693189354e-05,0.7485920421221008,0.4767801857580409,0.46897566318511963,COMPLETE
20,0.4243146603094762,2025-12-24 12:11:09.738518,2025-12-24 12:11:54.838705,0 days 00:00:45.100187,64,0.09987007456500904,512,0.0002108917870189673,1.27657629629691e-07,0.6602239402825913,0.4243146603094762,0.46822401881217957,PRUNED
21,0.4253731343279316,2025-12-24 12:11:54.838891,2025-12-24 12:12:41.968757,0 days 00:00:47.129866,16,0.00245465853977421,256,0.0007038315914255936,0.007011875932614693,0.6718791655558518,0.4253731343279316,0.38448336720466614,PRUNED
22,0.516778523489447,2025-12-24 12:12:41.968946,2025-12-24 12:42:28.902791,0 days 00:29:46.933845,16,0.059285419960634286,256,0.0007784556367689122,0.0021671199608578827,0.7530658491069049,0.48236953455525744,0.3706270456314087,COMPLETE
23,0.4206008583686409,2025-12-24 12:42:28.903033,2025-12-24 12:44:51.065912,0 days 00:02:22.162879,16,0.07317726724407966,256,0.0015714008368797347,0.0011779563799085904,0.6729872034124234,0.4206008583686409,0.5334070324897766,PRUNED
24,0.4077419354834358,2025-12-24 12:44:51.066086,2025-12-24 12:45:37.239425,0 days 00:00:46.173339,16,0.13881211084053155,256,0.00038854888553394154,0.00014889525825245275,0.6489477805918421,0.4077419354834358,0.5609298944473267,PRUNED
25,0.5025466893034174,2025-12-24 12:45:37.239602,2025-12-24 13:07:45.275806,0 days 00:22:08.036204,16,0.23584178441743914,512,0.000853278099111959,0.0017688325502134227,0.7623883631031724,0.4872727272722321,0.554136335849762,COMPLETE
26,0.40549828178653485,2025-12-24 13:07:45.276059,2025-12-24 13:08:35.311629,0 days 00:00:50.035570,16,0.19058201580163994,256,0.0018419378788348678,0.00014405084452472473,0.654342175419888,0.40549828178653485,0.4404803514480591,PRUNED
27,0.42297650130504516,2025-12-24 13:08:35.311809,2025-12-24 13:09:25.392543,0 days 00:00:50.080734,16,0.05956339394897369,1024,0.0009835587272359662,0.0006879946503568059,0.6713751332977873,0.42297650130504516,0.5209019780158997,PRUNED
28,0.42473118279525446,2025-12-24 13:09:25.392720,2025-12-24 13:10:09.386583,0 days 00:00:43.993863,64,0.129585470788536,512,0.0029226504577870975,0.0029801882558433837,0.6665722474006931,0.42473118279525446,0.5228180289268494,PRUNED
29,0.4234449760761377,2025-12-24 13:10:09.386756,2025-12-24 13:10:54.170276,0 days 00:00:44.783520,32,0.27273257109306,256,0.0005960915500288396,0.003451487512565677,0.6648268794988003,0.4234449760761377,0.424322247505188,PRUNED
30,0.4170984455954188,2025-12-24 13:10:54.170449,2025-12-24 13:11:42.445809,0 days 00:00:48.275360,16,0.33748013180626324,256,0.00014164871727361675,0.00962894857658701,0.6560750466542254,0.4170984455954188,0.5187303423881531,PRUNED
31,0.499095840867498,2025-12-24 13:11:42.445985,2025-12-24 13:33:24.030533,0 days 00:21:41.584548,16,0.04690385430235906,256,0.0004515435918193692,1.2451263786139809e-05,0.7547653958944283,0.483126110123841,0.48839908838272095,COMPLETE
32,0.4117647058819097,2025-12-24 13:33:24.030767,2025-12-24 13:34:09.024874,0 days 00:00:44.994107,16,0.03343530188831654,256,0.0003204270587747438,0.000651915205136007,0.6550628165822447,0.4117647058819097,0.4543299376964569,PRUNED
33,0.42699386503025133,2025-12-24 13:34:09.025053,2025-12-24 13:37:48.909996,0 days 00:03:39.884943,32,0.06801640725654079,2048,0.0006489964473480562,0.00421122594936866,0.6939357837909891,0.42699386503025133,0.4887637794017792,PRUNED
34,0.41636582430764385,2025-12-24 13:37:48.910170,2025-12-24 13:38:36.524650,0 days 00:00:47.614480,16,0.11487782777761549,256,0.0008765668454817801,0.0002108007539724398,0.6678802319381498,0.41636582430764385,0.4188813269138336,PRUNED
35,0.4266337854496371,2025-12-24 13:38:36.524821,2025-12-24 13:39:20.349364,0 days 00:00:43.824543,32,0.16704390517039575,256,0.001467854203068653,0.0025848088376326586,0.6675219941348974,0.4266337854496371,0.49677228927612305,PRUNED
36,0.42208588957012877,2025-12-24 13:39:20.349535,2025-12-24 13:40:08.876899,0 days 00:00:48.527364,16,0.026158811534103633,1024,0.0006115027394964417,2.3848098819767605e-05,0.678752332711277,0.42208588957012877,0.4621158540248871,PRUNED
37,0.42307692307648936,2025-12-24 13:40:08.877067,2025-12-24 13:42:21.822482,0 days 00:02:12.945415,64,0.4858518272901304,2048,0.00020037676700727054,0.0005121149951794361,0.6746159357504666,0.42307692307648936,0.4384145438671112,PRUNED
