number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_l1_ratio,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
51,0.8971553610498288,2025-12-20 12:46:31.478360,2025-12-20 12:46:33.020739,0 days 00:00:01.542379,4.40764528891247,balanced,0.2163272287784782,3167,1.0561615663239377e-06,0.9436557529076773,0.9553445590089756,0.3883567452430725,COMPLETE
52,0.8840262582051898,2025-12-20 12:46:33.020975,2025-12-20 12:46:34.500777,0 days 00:00:01.479802,0.9252335426021179,balanced,0.13638316654410043,2681,1.5673768263269558e-06,0.934346277099966,0.9465914991469475,0.42400267720222473,COMPLETE
53,0.8904109589036096,2025-12-20 12:46:34.501071,2025-12-20 12:46:35.451961,0 days 00:00:00.950890,28.931540410133515,balanced,0.19694704987238199,2037,4.2441603456413085e-06,0.9401213516794302,0.9526926785846747,0.5085718035697937,COMPLETE
54,0.8957871396890789,2025-12-20 12:46:35.452258,2025-12-20 12:46:36.240429,0 days 00:00:00.788171,8.916081694799125,balanced,0.7531631465220738,1729,2.6183072488756424e-06,0.9417461210559734,0.9537497218307247,0.41419488191604614,COMPLETE
55,0.9051724137926044,2025-12-20 12:46:36.240721,2025-12-20 12:46:37.051039,0 days 00:00:00.810318,5.4606611625825305,balanced,0.026268494702099424,1564,1.5231156120802544e-06,0.9448819802519438,0.9566426822935984,0.3757506012916565,COMPLETE
56,0.9047619047614056,2025-12-20 12:46:37.051489,2025-12-20 12:46:37.833047,0 days 00:00:00.781558,5.160139543752223,balanced,0.14604339710870917,1533,1.3866193110874583e-06,0.9450125492396851,0.9565499592018397,0.380588173866272,COMPLETE
57,0.877419354838211,2025-12-20 12:46:37.833283,2025-12-20 12:46:38.167738,0 days 00:00:00.334455,0.2081946895387707,,0.027988238060663223,1268,2.1154477310285155e-06,0.9229215403988688,0.9360952451598546,0.39799201488494873,COMPLETE
58,0.8820960698684961,2025-12-20 12:46:38.167973,2025-12-20 12:46:38.453121,0 days 00:00:00.285148,0.6303819635250657,balanced,0.07654398779702715,1539,0.002778698125428827,0.9314272501569122,0.9436058155923152,0.4220539331436157,COMPLETE
59,0.8993288590599028,2025-12-20 12:46:38.453361,2025-12-20 12:46:38.726549,0 days 00:00:00.273188,4.731921976110549,balanced,0.03160965524881178,591,4.885658193478843e-06,0.9439212713946835,0.9566426822935984,0.4413577616214752,COMPLETE
60,0.8982300884950754,2025-12-20 12:46:38.726867,2025-12-20 12:46:38.834668,0 days 00:00:00.107801,1.9581358520837229,balanced,0.032011080961175734,202,5.849239877229327e-06,0.940195507542248,0.9528410355314887,0.4359437823295593,COMPLETE
