number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
10,0.43593130779348277,2025-12-24 10:26:57.317821,2025-12-24 10:33:00.281687,0 days 00:06:02.963866,32,256,0.3020930899946641,1024,1,4.3525020913142767e-05,4,1.5811327569764408e-08,0.6953812316715543,0.43593130779348277,0.498927503824234,PRUNED
11,0.5355191256825648,2025-12-24 10:33:00.281872,2025-12-24 10:57:28.553479,0 days 00:24:28.271607,16,384,0.0004885913099259287,1536,1,8.608474050102e-05,8,2.1425340220456573e-05,0.7622175753132497,0.5009276437842898,0.6256886720657349,COMPLETE
12,0.5053380782913218,2025-12-24 10:57:28.553725,2025-12-24 11:10:01.496407,0 days 00:12:32.942682,16,384,0.005317915433829533,256,1,8.654014810710782e-05,8,4.964885771106896e-06,0.7314549453479072,0.4735202492207097,0.37466901540756226,COMPLETE
13,0.38172588832449633,2025-12-24 11:10:01.496678,2025-12-24 11:10:46.532477,0 days 00:00:45.035799,16,384,0.28347553958621835,1536,1,4.09308940289051e-05,8,0.00012323491689433238,0.6410957078112504,0.38172588832449633,0.34084364771842957,PRUNED
14,0.4873096446695636,2025-12-24 11:10:46.532648,2025-12-24 11:25:00.399606,0 days 00:14:13.866958,16,384,0.008172941993455864,1536,1,0.00024121513902079713,8,0.0062559412868275505,0.7229655425219942,0.4656716417905785,0.32413235306739807,COMPLETE
15,0.4256348246670528,2025-12-24 11:25:00.399858,2025-12-24 11:31:04.982881,0 days 00:06:04.583023,32,384,0.3694709076858174,1536,1,1.3220278180613973e-05,8,5.9005473540327515e-06,0.6810850439882697,0.4256348246670528,0.40190377831459045,PRUNED
16,0.46344827586161874,2025-12-24 11:31:04.983068,2025-12-24 11:37:19.155472,0 days 00:06:14.172404,16,256,0.14412878181742853,512,1,6.614791033364552e-05,8,2.3488774095011608e-07,0.71845632831245,0.46344827586161874,0.4560348689556122,PRUNED
17,0.49815498154931903,2025-12-24 11:37:19.155648,2025-12-24 11:55:32.876595,0 days 00:18:13.720947,32,384,0.12656496084128566,256,2,2.6940130487321377e-05,8,1.2226558611085102e-05,0.7312300053319115,0.45643153526925884,0.45236730575561523,COMPLETE
18,0.4712182061575216,2025-12-24 11:55:32.876855,2025-12-24 12:13:44.166238,0 days 00:18:11.289383,16,384,0.24813450890078453,1024,1,0.00016138603638942402,4,9.527994939062005e-08,0.7403983937616636,0.4712182061575216,0.4314001202583313,PRUNED
19,0.5018587360589825,2025-12-24 12:13:44.166418,2025-12-24 12:39:10.747302,0 days 00:25:26.580884,64,384,0.02507972162695457,1536,2,0.0003207870329979571,8,2.615101649084825e-06,0.7438391428952279,0.4805414551602574,0.5265643000602722,COMPLETE
20,0.43175487465135837,2025-12-24 12:39:10.747561,2025-12-24 12:42:11.519451,0 days 00:03:00.771890,32,256,0.1106391572993675,1536,1,7.85690920348142e-05,8,0.00026118383673234314,0.6869376499600106,0.43175487465135837,0.6232171654701233,PRUNED
21,0.4313725490191395,2025-12-24 12:42:11.519630,2025-12-24 12:46:03.926746,0 days 00:03:52.407116,16,128,0.17936998197965748,1536,2,0.00014110028256212194,8,3.639424999706005e-05,0.6902617635297255,0.4313725490191395,0.614249050617218,PRUNED
22,0.5197368421047801,2025-12-24 12:46:03.926931,2025-12-24 13:07:44.725316,0 days 00:21:40.798385,16,128,0.10955000924029679,1536,2,0.0001097697331254021,8,2.0368543897736076e-05,0.7297387363369767,0.4891846921792157,0.5359146595001221,COMPLETE
