number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
13,0.39841603880470416,2025-12-23 06:06:15.308086,2025-12-23 06:08:07.052809,0 days 00:01:51.744723,128,0.23749357193078174,0.23413081130109561,384,0.0003303863167583925,8,4,4.826544631796837e-06,PRUNED
14,0.5802275064702587,2025-12-23 06:08:07.052997,2025-12-23 06:23:58.803368,0 days 00:15:51.750371,16,0.1007816001156179,0.09205781723544611,512,4.7545124945011666e-05,8,3,2.72400795890522e-05,COMPLETE
15,0.45597473980846953,2025-12-23 06:23:58.803688,2025-12-23 06:25:47.525097,0 days 00:01:48.721409,128,0.44645249782306706,0.18184612252833385,384,0.0005378110088151308,4,2,1.24998672477613e-10,PRUNED
16,0.3892987745967468,2025-12-23 06:25:47.525289,2025-12-23 06:27:24.746312,0 days 00:01:37.221023,64,0.1728320192282825,0.29602210534698475,768,7.255925469533201e-05,4,4,0.0056860094199751845,PRUNED
17,0.5158912316804576,2025-12-23 06:27:24.746495,2025-12-23 06:30:22.317751,0 days 00:02:57.571256,32,0.30511711584662304,0.07145891206141447,384,0.00022473742767089883,8,1,9.120589456009278e-07,PRUNED
18,0.49274813448388566,2025-12-23 06:30:22.317932,2025-12-23 06:32:29.629789,0 days 00:02:07.311857,16,0.17533285179997213,0.1613031078498321,512,2.3161093765341717e-05,8,2,1.8009717005086833e-07,PRUNED
19,0.12484856789291422,2025-12-23 06:32:29.629986,2025-12-23 06:33:25.456435,0 days 00:00:55.826449,128,0.14033019032860974,0.23066731862575385,384,9.66510573569429e-05,4,3,6.914120980232655e-05,PRUNED
20,0.2530149925166676,2025-12-23 06:33:25.456623,2025-12-23 06:34:21.365144,0 days 00:00:55.908521,128,0.5706692591953929,0.3205089039232173,768,3.943028630643137e-05,4,4,0.0017823031192413105,PRUNED
21,0.6043173336430866,2025-12-23 06:34:21.365334,2025-12-23 06:54:23.713469,0 days 00:20:02.348135,16,0.34375509729442505,0.2553886255458527,256,0.00012283297822669986,4,3,0.000552709526111062,COMPLETE
22,0.43219960687102066,2025-12-23 06:54:23.713807,2025-12-23 06:55:50.863640,0 days 00:01:27.149833,16,0.346857593469127,0.23828857317949917,256,0.0002784835096735657,4,3,3.7318876601276457e-06,PRUNED
23,0.3680934791271776,2025-12-23 06:55:50.863834,2025-12-23 06:56:33.183231,0 days 00:00:42.319397,16,0.22604879299632974,0.21296367053391752,256,0.00010075601078568198,4,4,0.0009196441148074065,PRUNED
24,0.5468947356774437,2025-12-23 06:56:33.183409,2025-12-23 07:00:49.813753,0 days 00:04:16.630344,16,0.2132529324818632,0.3244294933381798,384,6.128571955201447e-05,4,3,4.7752331829105595e-05,PRUNED
25,0.3060381584535361,2025-12-23 07:00:49.813950,2025-12-23 07:01:33.519067,0 days 00:00:43.705117,16,0.49626579833945805,0.25990006647649117,256,3.5101751335154704e-05,4,2,8.032375011373184e-07,PRUNED
26,0.23126706328944568,2025-12-23 07:01:33.519260,2025-12-23 07:02:23.235004,0 days 00:00:49.715744,64,0.31327421370906544,0.1514021067153677,768,0.0004350693365386431,8,4,0.004358607321241975,PRUNED
27,0.4661766570290123,2025-12-23 07:02:23.235189,2025-12-23 07:03:53.047336,0 days 00:01:29.812147,32,0.14252502272097636,0.33506245173486204,512,0.00014535797415459354,4,1,0.0001426079563306652,PRUNED
28,0.34205757750822535,2025-12-23 07:03:53.047531,2025-12-23 07:05:17.938040,0 days 00:01:24.890509,16,0.4041987486265429,0.055646799005851955,256,0.000734387168975673,8,3,1.5120632124352853e-05,PRUNED
29,0.3565088596326798,2025-12-23 07:05:17.938231,2025-12-23 07:06:00.627806,0 days 00:00:42.689575,16,0.605539168366352,0.1953228590557856,768,1.4690949936405742e-05,4,1,0.000605072096066486,PRUNED
30,0.2555997420236727,2025-12-23 07:06:00.627990,2025-12-23 07:06:55.539013,0 days 00:00:54.911023,128,0.2581999432941302,0.14296053845010198,384,0.0001045508795226746,4,4,1.4825050601403673e-06,PRUNED
31,0.603280761937172,2025-12-23 07:06:55.539210,2025-12-23 07:24:58.877021,0 days 00:18:03.337811,16,1.573033727659809,0.2679162737405489,256,0.0001625639691816092,4,3,0.00044619203102687246,COMPLETE
32,0.5916847260902866,2025-12-23 07:24:58.877344,2025-12-23 07:43:39.771850,0 days 00:18:40.894506,16,0.19618964985982323,0.2679008092840958,256,0.00019361221928054548,4,3,0.00014740476619081532,COMPLETE
33,0.3482147968959204,2025-12-23 07:43:39.772179,2025-12-23 07:44:25.129492,0 days 00:00:45.357313,16,1.5544168060770527,0.29711442225888485,256,2.9063839132235448e-05,4,3,0.0018093951543587685,PRUNED
34,0.4781408288768011,2025-12-23 07:44:25.129678,2025-12-23 07:45:51.664835,0 days 00:01:26.535157,16,0.3035272916472618,0.2427730887955493,256,0.0002931414091448999,4,2,0.0004175885459661005,PRUNED
35,0.5985095539110807,2025-12-23 07:45:51.665022,2025-12-23 08:04:25.287215,0 days 00:18:33.622193,16,0.26178517224159104,0.2043951954211878,768,6.231110007410721e-05,4,3,5.2580703133701154e-08,COMPLETE
36,0.38536198490064144,2025-12-23 08:04:25.287539,2025-12-23 08:05:09.485636,0 days 00:00:44.198097,32,0.7217933307983214,0.3557683740355,256,0.00015232352043361206,8,1,6.044575223795838e-05,PRUNED
37,0.5564219299264429,2025-12-23 08:05:09.485835,2025-12-23 08:08:46.454247,0 days 00:03:36.968412,16,1.3264365641808975,0.2865248355771144,768,9.69597795618142e-05,4,2,2.6439069028126445e-07,PRUNED
38,0.40642694317451217,2025-12-23 08:08:46.454425,2025-12-23 08:09:35.832115,0 days 00:00:49.377690,64,0.358583473328885,0.03353922667439811,256,0.00012338654568075336,8,3,3.4640730117994035e-06,PRUNED
39,0.32016680453225493,2025-12-23 08:09:35.832298,2025-12-23 08:10:31.219048,0 days 00:00:55.386750,128,0.4744460865810768,0.25508444918698314,256,0.0002329903705257247,4,4,2.78031437469358e-08,PRUNED
40,0.35741965077774984,2025-12-23 08:10:31.219232,2025-12-23 08:11:16.125254,0 days 00:00:44.906022,16,1.0286247232550476,0.3033673849918101,768,0.0004011907416695239,8,2,0.0002447597740718413,PRUNED
41,0.6296106759936997,2025-12-23 08:11:16.125723,2025-12-23 08:34:50.268867,0 days 00:23:34.143144,16,0.26109289573917854,0.20599610484012826,768,6.714904102732621e-05,4,3,6.94348785472601e-08,COMPLETE
42,0.4119615577211287,2025-12-23 08:34:50.269187,2025-12-23 08:35:36.062941,0 days 00:00:45.793754,16,0.15384518065475375,0.2222756200740257,768,7.46452186278223e-05,4,3,5.314995651376561e-09,PRUNED
43,0.4521580381146084,2025-12-23 08:35:36.063134,2025-12-23 08:37:45.032378,0 days 00:02:08.969244,16,0.2812448245006916,0.18877952852775245,768,0.00016814858707932853,4,3,1.206506237797072e-07,PRUNED
44,0.5355736850141546,2025-12-23 08:37:45.032566,2025-12-23 08:40:37.756645,0 days 00:02:52.724079,16,0.2361575579419468,0.27548172134551163,768,7.788563988700157e-05,4,3,4.82258138624331e-07,PRUNED
45,0.394810754554027,2025-12-23 08:40:37.756843,2025-12-23 08:41:22.300150,0 days 00:00:44.543307,32,0.20933292172658738,0.16858654192770134,512,4.8938162476338364e-05,4,3,0.009356383411534046,PRUNED
46,0.27978286432348365,2025-12-23 08:41:22.300336,2025-12-23 08:42:17.675802,0 days 00:00:55.375466,128,0.3990209112048018,0.13239758447963407,384,0.00011411279753304477,4,4,5.4577950310319564e-08,PRUNED
47,0.10345317582419716,2025-12-23 08:42:17.675980,2025-12-23 08:43:01.067980,0 days 00:00:43.392000,16,0.19161389386992372,0.2535483287083681,768,0.0025891354896975605,8,3,6.612481966474561e-09,PRUNED
48,0.035961510020839284,2025-12-23 08:43:01.068162,2025-12-23 08:43:50.208074,0 days 00:00:49.139912,64,0.33842411118500193,0.20857568656583877,256,3.657626157097487e-05,4,2,0.0014768456678175765,PRUNED
49,0.2115157243159457,2025-12-23 08:43:50.208260,2025-12-23 08:44:35.844259,0 days 00:00:45.635999,16,0.12206007018728106,0.2762169684381041,384,2.2200002160136715e-05,4,1,1.2128555762284031e-05,PRUNED
50,0.20629762400291496,2025-12-23 08:44:35.844447,2025-12-23 08:45:32.401657,0 days 00:00:56.557210,128,0.27050306765413284,0.10915023360605716,768,5.3806449414980924e-05,8,2,1.9292038431149235e-06,PRUNED
51,0.5902777020221144,2025-12-23 08:45:32.401854,2025-12-23 09:02:45.320494,0 days 00:17:12.918640,16,0.25874027837798963,0.1991109534872132,768,6.0633943830762596e-05,4,3,7.465336359238436e-08,COMPLETE
52,0.49305223963878925,2025-12-23 09:02:45.320892,2025-12-23 09:04:16.339109,0 days 00:01:31.018217,16,0.23549820476753663,0.17673500124058092,768,7.604499703306268e-05,4,3,3.2361134956100844e-08,PRUNED
53,0.39877434707842824,2025-12-23 09:04:16.339339,2025-12-23 09:04:59.756704,0 days 00:00:43.417365,16,1.9155290525450972,0.2251544916903854,768,0.00013345612300887411,4,3,1.467207872808828e-08,PRUNED
54,0.5342292027025404,2025-12-23 09:04:59.756893,2025-12-23 09:07:09.457101,0 days 00:02:09.700208,16,0.1652590352795164,0.24807773165401822,768,8.639734093327508e-05,4,3,4.6504743765696214e-10,PRUNED
