number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
120,0.34960461370831997,2025-12-23 04:00:23.605748,2025-12-23 04:00:24.571779,0 days 00:00:00.966031,32,0.34583281321200565,0.32427167363763654,768,8.565879863781377e-05,8,4,0.0007722261618438553,PRUNED
121,0.5610276835701057,2025-12-23 04:00:24.571933,2025-12-23 04:00:37.703962,0 days 00:00:13.132029,16,0.3564257192535455,0.12377170290726738,512,5.782343294445457e-05,8,3,3.1445889327665013e-06,COMPLETE
122,0.5733856368480745,2025-12-23 04:00:37.704226,2025-12-23 04:00:53.909814,0 days 00:00:16.205588,16,0.41480044957582785,0.12823683203083883,512,0.00011225731593940323,8,3,1.4650165043794222e-06,COMPLETE
123,0.5227440212918821,2025-12-23 04:00:53.910210,2025-12-23 04:00:56.767135,0 days 00:00:02.856925,16,0.4100571019547096,0.10806409626139894,512,0.0001075623387579666,8,3,1.4978344496179434e-06,PRUNED
124,0.5661862203054622,2025-12-23 04:00:56.767288,2025-12-23 04:01:10.847166,0 days 00:00:14.079878,16,0.6833183262457312,0.14940346663402784,512,0.00017198166151814262,8,3,4.947833254670608e-06,COMPLETE
125,0.5445767197796202,2025-12-23 04:01:10.847426,2025-12-23 04:01:15.871692,0 days 00:00:05.024266,16,0.2791778630362564,0.09256877790043379,512,0.0001386046402988835,8,3,8.480395965254097e-06,PRUNED
126,0.41196678904790485,2025-12-23 04:01:15.871849,2025-12-23 04:01:16.817819,0 days 00:00:00.945970,16,0.19915396109221833,0.13037061538700778,256,0.0006986837785964694,8,3,0.0001259344998199732,PRUNED
127,0.39534381591315515,2025-12-23 04:01:16.817977,2025-12-23 04:01:17.504067,0 days 00:00:00.686090,32,0.3936948903859403,0.30936902804337557,384,0.0001584162046176634,8,3,3.73943494462497e-07,PRUNED
128,0.1813034231757327,2025-12-23 04:01:17.504222,2025-12-23 04:01:18.103786,0 days 00:00:00.599564,64,0.4847378817369599,0.11383669486649672,256,6.770854655351654e-05,4,4,1.7084688309388475e-07,PRUNED
129,0.5377146647227796,2025-12-23 04:01:18.103941,2025-12-23 04:01:23.668661,0 days 00:00:05.564720,16,1.7987453872521877,0.07526456712472746,512,0.00020335360123588525,8,3,9.03043819456637e-07,PRUNED
130,0.3729580034249586,2025-12-23 04:01:23.668816,2025-12-23 04:01:24.343563,0 days 00:00:00.674747,32,0.42678851595969386,0.10164596242814601,384,4.371271327790488e-05,8,3,0.0002903140871351258,PRUNED
131,0.561227056100932,2025-12-23 04:01:24.343719,2025-12-23 04:01:43.617179,0 days 00:00:19.273460,16,0.36858818451166053,0.127727696067837,512,8.72476302630578e-05,8,3,2.137477501241479e-06,COMPLETE
132,0.429112062640522,2025-12-23 04:01:43.617445,2025-12-23 04:01:44.652657,0 days 00:00:01.035212,16,0.328877740133037,0.1538904319653519,512,0.00012071561806259278,8,3,1.2004711076860767e-06,PRUNED
133,0.4349067714763161,2025-12-23 04:01:44.652808,2025-12-23 04:01:45.687823,0 days 00:00:01.035015,16,0.573465833671014,0.2930239284032969,512,9.741708224728463e-05,8,3,3.404442099626512e-06,PRUNED
134,0.4333273439416534,2025-12-23 04:01:45.687977,2025-12-23 04:01:46.765440,0 days 00:00:01.077463,16,0.3058476095033742,0.1367377141980456,512,8.17348568004558e-05,8,3,6.394364226148318e-05,PRUNED
135,0.5671475102673719,2025-12-23 04:01:46.765591,2025-12-23 04:02:17.035895,0 days 00:00:30.270304,16,0.26681854626807616,0.035265454119803946,256,0.00011304654701081744,8,3,6.798720096552451e-06,COMPLETE
136,0.4966189397608008,2025-12-23 04:02:17.036162,2025-12-23 04:02:18.979634,0 days 00:00:01.943472,16,0.24308077533469422,0.17443454568615302,512,5.2275603454624355e-05,8,3,5.661027745417738e-07,PRUNED
137,0.42475680693185597,2025-12-23 04:02:18.979789,2025-12-23 04:02:19.650916,0 days 00:00:00.671127,32,0.36114537015872006,0.017261781144532716,256,0.00013412547142907942,8,3,4.430701140079229e-06,PRUNED
138,0.15100144576024344,2025-12-23 04:02:19.651063,2025-12-23 04:02:20.295710,0 days 00:00:00.644647,128,0.444003124823584,0.3708272179527223,768,6.153003691095071e-05,8,2,1.0703382740610995e-05,PRUNED
139,0.421303112153043,2025-12-23 04:02:20.295876,2025-12-23 04:02:21.326838,0 days 00:00:01.030962,16,0.3096965435399609,0.06612447617620583,384,3.199458817177877e-05,8,3,4.024092487931831e-05,PRUNED
140,0.33056279974338626,2025-12-23 04:02:21.327001,2025-12-23 04:02:21.881628,0 days 00:00:00.554627,64,0.6271783554577702,0.1616250570889646,256,0.000175796623007014,4,3,1.5641661205687516e-06,PRUNED
141,0.5589924292118524,2025-12-23 04:02:21.881782,2025-12-23 04:02:34.416266,0 days 00:00:12.534484,16,0.25894111258853125,0.041699201975747655,256,0.00010627802277098365,8,3,1.649253172404609e-05,COMPLETE
142,0.5054853092063805,2025-12-23 04:02:34.416522,2025-12-23 04:02:36.598690,0 days 00:00:02.182168,16,0.2874827159634399,0.05441349482019514,256,0.00011883429754753035,8,3,2.5923841318445017e-06,PRUNED
143,0.37301640882195586,2025-12-23 04:02:36.598840,2025-12-23 04:02:37.546674,0 days 00:00:00.947834,16,0.7639649948459631,0.336936884884391,256,7.557534477563902e-05,8,3,6.143734063098133e-06,PRUNED
144,0.5613733177749989,2025-12-23 04:02:37.546815,2025-12-23 04:02:58.064664,0 days 00:00:20.517849,16,0.2135388552677898,0.03289581283374019,256,9.440976848469431e-05,8,3,8.973346327639054e-06,COMPLETE
145,0.5692095682355786,2025-12-23 04:02:58.064918,2025-12-23 04:03:15.951187,0 days 00:00:17.886269,16,0.3447527130613925,0.009353739646776181,256,0.00011206438878481779,8,1,2.4119693314206184e-05,COMPLETE
146,0.5077227488199615,2025-12-23 04:03:15.951434,2025-12-23 04:03:17.203778,0 days 00:00:01.252344,16,0.343297407032305,0.0043655519197287815,256,0.00013773313927801137,8,1,2.2227689345090944e-05,PRUNED
147,0.3989834814178178,2025-12-23 04:03:17.203942,2025-12-23 04:03:18.163983,0 days 00:00:00.960041,32,0.404942881709431,0.275417033929067,384,0.00026337765669410515,8,1,2.68904261601223e-05,PRUNED
148,0.4935224609936511,2025-12-23 04:03:18.164136,2025-12-23 04:03:19.486987,0 days 00:00:01.322851,16,0.3257878243214964,0.013491732466196928,768,0.00014811000674524343,8,1,5.097387092461978e-05,PRUNED
149,0.4403134897853153,2025-12-23 04:03:19.487138,2025-12-23 04:03:21.074972,0 days 00:00:01.587834,16,0.3587475657660256,0.11803526859223398,512,7.864117203717298e-05,4,1,1.3535726079675215e-05,PRUNED
150,0.2663040236952499,2025-12-23 04:03:21.075130,2025-12-23 04:03:21.609881,0 days 00:00:00.534751,32,0.37764119378415123,0.14249587340449246,256,0.002700194871196514,8,1,8.52242519419735e-05,PRUNED
151,0.11288141860906196,2025-12-23 04:03:21.610029,2025-12-23 04:03:22.560243,0 days 00:00:00.950214,16,0.26913603269039155,0.024088388605787624,256,0.0017569808004383456,8,3,7.048982680771876e-06,PRUNED
152,0.5118867392625401,2025-12-23 04:03:22.560391,2025-12-23 04:03:27.829343,0 days 00:00:05.268952,16,0.2889461967001555,0.007051389613528539,256,0.00011453870871509515,8,3,3.778305961524098e-06,PRUNED
153,0.4288120938451791,2025-12-23 04:03:27.829492,2025-12-23 04:03:28.474603,0 days 00:00:00.645111,16,0.24940553449148797,0.22318015999292326,256,0.00012496033495084654,8,1,0.00011991845637381703,PRUNED
154,0.3829651808373829,2025-12-23 04:03:28.474748,2025-12-23 04:03:29.464957,0 days 00:00:00.990209,16,0.7150257311805244,0.021988365208398003,256,0.00010486389898940812,8,3,2.7998394402638227e-08,PRUNED
155,0.570684263146164,2025-12-23 04:03:29.465103,2025-12-23 04:03:51.139063,0 days 00:00:21.673960,16,0.9609102262028028,0.04282196454553447,256,9.289556266647035e-05,8,4,2.2114604580690123e-06,COMPLETE
156,0.5695619860701513,2025-12-23 04:03:51.139338,2025-12-23 04:04:11.299432,0 days 00:00:20.160094,16,1.2156655380946593,0.041370960075406964,384,6.73821229733703e-05,8,4,1.961195511971721e-06,COMPLETE
157,0.3239474371707466,2025-12-23 04:04:11.299710,2025-12-23 04:04:11.945121,0 days 00:00:00.645411,64,0.7953045388088963,0.044043111866564386,384,5.52926461086539e-05,8,4,1.2828965511470463e-06,PRUNED
158,0.5644820401664483,2025-12-23 04:04:11.945276,2025-12-23 04:04:36.075208,0 days 00:00:24.129932,16,1.0956952554457842,0.059610392593943566,384,8.756384200139814e-05,8,4,7.956768747672143e-07,COMPLETE
159,0.36138728209858473,2025-12-23 04:04:36.075486,2025-12-23 04:04:37.077722,0 days 00:00:01.002236,32,1.1681807369914,0.03891127069898268,384,6.724575852673349e-05,8,4,4.764094518530466e-07,PRUNED
160,0.4367221369603219,2025-12-23 04:04:37.077886,2025-12-23 04:04:38.231392,0 days 00:00:01.153506,16,0.9269509111885388,0.07933963584671919,384,4.8076678040373534e-05,4,4,2.1235021568557102e-06,PRUNED
161,0.4752665553452528,2025-12-23 04:04:38.231541,2025-12-23 04:04:41.079865,0 days 00:00:02.848324,16,0.9752963103995954,0.028122710844312917,384,9.27442081660268e-05,8,4,1.1065252566275143e-08,PRUNED
162,0.3914326397669273,2025-12-23 04:04:41.080025,2025-12-23 04:04:42.196106,0 days 00:00:01.116081,16,1.3763462846328893,0.24071723469046485,256,7.371984116371671e-05,8,4,3.525134706752407e-06,PRUNED
163,0.3754484227892727,2025-12-23 04:04:42.196253,2025-12-23 04:04:44.959450,0 days 00:00:02.763197,16,1.1933323005166458,0.20071276776539754,768,0.00015869662752618236,8,4,2.0491521471804726e-06,PRUNED
164,0.41741112871517694,2025-12-23 04:04:44.959605,2025-12-23 04:04:46.083762,0 days 00:00:01.124157,16,0.3442314046081898,0.051253645993501636,256,6.318430583118003e-05,8,4,3.895595918168853e-05,PRUNED
165,-0.02146355337145533,2025-12-23 04:04:46.083920,2025-12-23 04:04:47.320492,0 days 00:00:01.236572,16,1.4347178813794221,0.06692400807183277,512,0.0009277554346976358,8,4,4.835045524134764e-06,PRUNED
166,0.43686128409594427,2025-12-23 04:04:47.320648,2025-12-23 04:04:48.119058,0 days 00:00:00.798410,32,0.23255552917672698,0.09200436261642653,384,8.32261274988982e-05,8,4,1.3543689359156676e-06,PRUNED
167,0.3861510049710441,2025-12-23 04:04:48.119211,2025-12-23 04:04:49.235351,0 days 00:00:01.116140,16,1.033781651405823,0.21623039383319476,256,0.00013044056513152201,8,4,7.815727878743789e-10,PRUNED
168,0.44267965290842565,2025-12-23 04:04:49.235504,2025-12-23 04:04:50.212287,0 days 00:00:00.976783,16,0.4261142897650374,0.10926385825947178,256,9.997973942107743e-05,8,3,5.487706230683481e-05,PRUNED
169,0.35477707796103686,2025-12-23 04:04:50.212428,2025-12-23 04:04:50.908047,0 days 00:00:00.695619,128,0.8728900527636355,0.01945168986807118,512,0.00020031576748648496,8,4,2.824024513689069e-06,PRUNED
170,0.5091428437843454,2025-12-23 04:04:50.908194,2025-12-23 04:04:54.903096,0 days 00:00:03.994902,16,0.38992424638815687,0.08298326263820383,768,5.7169738056929355e-05,4,3,7.333992239925019e-08,PRUNED
171,0.5630725342825398,2025-12-23 04:04:54.903255,2025-12-23 04:05:09.663805,0 days 00:00:14.760550,16,1.6253955087184784,0.034844532941115544,256,0.00011143002599181654,8,3,5.95903992306296e-06,COMPLETE
172,0.5058913342608601,2025-12-23 04:05:09.664080,2025-12-23 04:05:11.518543,0 days 00:00:01.854463,16,0.3106174157102473,0.04746589206569392,256,0.00014719973329416108,8,3,9.999270858703207e-07,PRUNED
173,0.5409287815558361,2025-12-23 04:05:11.518693,2025-12-23 04:05:15.097268,0 days 00:00:03.578575,16,0.2717583168412571,0.00030910792610867877,256,0.00011904074594618065,8,3,8.42999522282404e-06,PRUNED
174,0.5226374686695981,2025-12-23 04:05:15.097420,2025-12-23 04:05:18.788293,0 days 00:00:03.690873,16,0.6654400934287469,0.030745851784567534,256,0.00010416823445963431,8,3,1.20978384388704e-05,PRUNED
175,0.38402243434110117,2025-12-23 04:05:18.788446,2025-12-23 04:05:19.463967,0 days 00:00:00.675521,32,0.3221445385076204,0.04191445911333801,256,9.008161786230767e-05,8,3,1.8525598655818844e-06,PRUNED
176,0.5670737176128088,2025-12-23 04:05:19.464119,2025-12-23 04:05:33.229191,0 days 00:00:13.765072,16,0.29431060603164133,0.09938367576129548,384,7.374851062742316e-05,8,3,3.2425443876216223e-06,COMPLETE
177,0.34072418064023385,2025-12-23 04:05:33.229447,2025-12-23 04:05:33.792089,0 days 00:00:00.562642,64,0.237683851134251,0.18494386223649564,256,0.0001744720534121869,8,3,1.5665468029325682e-09,PRUNED
178,0.4386346241668132,2025-12-23 04:05:33.792237,2025-12-23 04:05:34.986192,0 days 00:00:01.193955,16,0.22055234438624433,0.014363843237796572,512,3.742746513524216e-05,8,4,7.922590303039752e-05,PRUNED
179,0.44964346241045977,2025-12-23 04:05:34.986348,2025-12-23 04:05:35.944082,0 days 00:00:00.957734,16,0.2617507485495476,0.12430393667563841,256,0.0001295910736419127,8,3,0.00017142054955250513,PRUNED
180,0.30420475844184564,2025-12-23 04:05:35.944235,2025-12-23 04:05:36.471847,0 days 00:00:00.527612,32,0.19146605466169686,0.05894972937148175,384,4.658534880251536e-05,8,1,4.844360854053213e-06,PRUNED
181,0.5108850784313178,2025-12-23 04:05:36.472005,2025-12-23 04:05:38.381252,0 days 00:00:01.909247,16,0.3005114147411094,0.10071653679693984,384,6.837408441192144e-05,8,3,2.7033237047859907e-06,PRUNED
182,0.4490049739486681,2025-12-23 04:05:38.381409,2025-12-23 04:05:39.364735,0 days 00:00:00.983326,16,0.28792764191131753,0.10758523676960041,384,7.73474205904038e-05,8,3,3.7037394917727156e-06,PRUNED
183,0.43141320219133794,2025-12-23 04:05:39.364914,2025-12-23 04:05:40.334587,0 days 00:00:00.969673,16,0.3369788540974904,0.07320263801028966,384,5.338868096893542e-05,8,3,1.8117527339130424e-06,PRUNED
184,0.4343492261394423,2025-12-23 04:05:40.334742,2025-12-23 04:05:41.351314,0 days 00:00:01.016572,16,0.36856180493502994,0.038577519749057654,384,6.322280089443021e-05,8,3,2.889475073999987e-05,PRUNED
185,0.39849125463009294,2025-12-23 04:05:41.351462,2025-12-23 04:05:42.378054,0 days 00:00:01.026592,16,0.27583914786055125,0.09308204360865108,384,9.764738754006812e-05,8,3,1.7290816204809654e-05,PRUNED
186,0.40483858110319837,2025-12-23 04:05:42.378207,2025-12-23 04:05:43.544659,0 days 00:00:01.166452,16,0.3179444834208403,0.11587723590253024,768,8.679287995022677e-05,4,3,7.386569744532346e-07,PRUNED
187,0.4362547283299613,2025-12-23 04:05:43.544815,2025-12-23 04:05:44.599088,0 days 00:00:01.054273,16,0.24911035344945953,0.13081249296014974,256,0.00011527846691475377,8,3,7.485139044295343e-06,PRUNED
188,0.42731307714037664,2025-12-23 04:05:44.599240,2025-12-23 04:05:45.290439,0 days 00:00:00.691199,32,0.39260834134236394,0.10262787729147416,384,7.548487936861647e-05,8,3,3.246274548478322e-06,PRUNED
189,0.5212218409735397,2025-12-23 04:05:45.290587,2025-12-23 04:05:48.110298,0 days 00:00:02.819711,16,0.5293452710214581,0.02058880950644468,256,0.00014435227684422315,8,3,4.961924106804742e-09,PRUNED
190,0.5064250900985745,2025-12-23 04:05:48.110450,2025-12-23 04:05:50.095791,0 days 00:00:01.985341,16,0.298504312155338,0.031077941000046794,512,0.00010987364757688362,8,3,1.2159249521164765e-06,PRUNED
191,0.3646943842945661,2025-12-23 04:05:50.095957,2025-12-23 04:05:51.132476,0 days 00:00:01.036519,16,0.687503387079677,0.1514062843644957,512,0.00015679788251522463,8,3,1.009989301327855e-10,PRUNED
192,0.49634891820867755,2025-12-23 04:05:51.132623,2025-12-23 04:05:54.002438,0 days 00:00:02.869815,16,0.7440112253188844,0.137889336787227,512,0.00016417493109051573,8,3,6.44614802694504e-06,PRUNED
193,0.3815310026482593,2025-12-23 04:05:54.002592,2025-12-23 04:05:55.019012,0 days 00:00:01.016420,16,0.6424116906760037,0.14461745918183874,512,0.00017607423946541697,8,3,4.8708755202826485e-06,PRUNED
194,0.5068091097201911,2025-12-23 04:05:55.019167,2025-12-23 04:05:57.008757,0 days 00:00:01.989590,16,0.353065765362034,0.009927037821307601,512,0.00020037292910369655,8,3,2.777674898808933e-06,PRUNED
195,0.3889708440107735,2025-12-23 04:05:57.008992,2025-12-23 04:05:57.643584,0 days 00:00:00.634592,64,0.6877514513093245,0.12842088509460636,512,0.00013040872567789689,8,3,2.0868858286731345e-10,PRUNED
196,0.39605824793648153,2025-12-23 04:05:57.643731,2025-12-23 04:05:58.774718,0 days 00:00:01.130987,16,0.5798075175684609,0.1589346721442063,256,4.311186255592599e-05,8,4,4.503167852945289e-06,PRUNED
197,0.3866419081237095,2025-12-23 04:05:58.774876,2025-12-23 04:05:59.596095,0 days 00:00:00.821219,16,0.601516134826816,0.31034568179697636,384,9.945395700744407e-05,4,2,1.5494530647574056e-06,PRUNED
198,0.3995690244772324,2025-12-23 04:05:59.596241,2025-12-23 04:06:00.456246,0 days 00:00:00.860005,32,1.2007234480108093,0.12099190650114465,768,7.053907593604232e-05,8,3,2.270199831589739e-06,PRUNED
199,0.42250166369935527,2025-12-23 04:06:00.456401,2025-12-23 04:06:01.425065,0 days 00:00:00.968664,16,0.8213000055207288,0.2540916628802892,256,6.0431091632307236e-05,8,3,1.046079373292837e-05,PRUNED
