task,repr,model,run,trial_index,f1,best_so_far,auc,ap,threshold,kind_hint
hemolysis,wt,cnn,cnn_wt,94,0.4458874458869487,0.593059936908041,0.7264979338842975,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,95,0.4487179487174506,0.593059936908041,0.7154717075446548,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,96,0.5034965034960122,0.593059936908041,0.7602181085043989,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,97,0.45270270270230006,0.593059936908041,0.7305926752865903,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,98,0.493775933609459,0.593059936908041,0.7661623567048788,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,99,0.5328947368416221,0.593059936908041,0.7841325646494268,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,100,0.40769230769187403,0.593059936908041,0.6482729605438549,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,101,0.4738219895283573,0.593059936908041,0.7255731804852039,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,102,0.46251588309994957,0.593059936908041,0.7356913156491602,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,103,0.5107212475628533,0.593059936908041,0.7572168255131965,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,104,0.44907975460080357,0.593059936908041,0.7263271460943749,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,105,0.5182608695647268,0.593059936908041,0.7762388363103173,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,106,0.5314685314680402,0.593059936908041,0.7721690882431351,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,107,0.3741339491912772,0.593059936908041,0.594283191149027,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,108,0.5418326693222093,0.593059936908041,0.7861153692348706,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,109,0.5904761904756919,0.593059936908041,0.8141641395627832,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,110,0.46698113207498615,0.593059936908041,0.7232529658757664,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,111,0.5027932960888883,0.593059936908041,0.7646460943748333,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,112,0.4753521126755644,0.593059936908041,0.7403775659824046,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,113,0.510924369747413,0.593059936908041,0.7744393161823513,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,114,0.46709129511627423,0.593059936908041,0.7098523727006132,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,115,0.4018475750572473,0.593059936908041,0.6567457011463611,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,116,0.4600484261497009,0.593059936908041,0.7295179618768328,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,117,0.5540069686406242,0.593059936908041,0.7999491802186085,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,118,0.4630872483216617,0.593059936908041,0.723169654758731,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,119,0.45205479452009933,0.593059936908041,0.7350664822713944,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,120,0.4451127819544195,0.593059936908041,0.6903825646494268,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,121,0.4778156996582149,0.593059936908041,0.7456053385763797,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,122,0.5190839694651503,0.593059936908041,0.7809334177552654,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,123,0.552795031055427,0.593059936908041,0.7943798320447881,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,124,0.5154975530174627,0.593059936908041,0.778042521994135,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,125,0.4184100418405049,0.593059936908041,0.6733079512130099,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,126,0.44575471698071817,0.593059936908041,0.719483137829912,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,127,0.45833333333283394,0.593059936908041,0.7375283257797921,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,128,0.4408352668208571,0.593059936908041,0.6809100906424952,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,129,0.43795620437906657,0.593059936908041,0.7046870834444148,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,130,0.536277602523183,0.593059936908041,0.7727189416155692,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,131,0.4790764790760194,0.593059936908041,0.7489711077046121,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,132,0.5831842576023686,0.593059936908041,0.8114627765929087,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,133,0.5272407732859757,0.593059936908041,0.7597703112503332,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,134,0.5940594059401105,0.5940594059401105,0.8295579512130098,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,135,0.46060606060556064,0.5940594059401105,0.7242610303918955,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,136,0.4475743348978036,0.5940594059401105,0.7141512263396428,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,137,0.48497854077203423,0.5940594059401105,0.7591184017595308,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,138,0.45606694560619526,0.5940594059401105,0.7300178285790456,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,139,0.4468599033812229,0.5940594059401105,0.7236112036790189,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,140,0.5229681978793663,0.5940594059401105,0.7781008397760598,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,141,0.5407279029457835,0.5940594059401105,0.7771677552652626,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,142,0.46708074534118854,0.5940594059401105,0.7391278992268728,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,143,0.4414715719059544,0.5940594059401105,0.6975723140495868,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,144,0.4763779527554058,0.5940594059401105,0.7263521394294855,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,145,0.4479283314665641,0.5940594059401105,0.7321672553985604,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,146,0.47290640394040395,0.5940594059401105,0.7369243201812852,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,147,0.5249597423505669,0.5940594059401105,0.7694906358304452,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,148,0.45922746781066087,0.5940594059401105,0.7312799920021329,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,149,0.4636015325665511,0.5940594059401105,0.7139804385497199,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,150,0.4669421487598309,0.5940594059401105,0.7189999333511065,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,151,0.454976303317059,0.5940594059401105,0.7238986270327914,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,152,0.4565217391299879,0.5940594059401105,0.7353455745134632,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,153,0.5138461538456818,0.5940594059401105,0.7681451612903226,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,154,0.4752475247519917,0.5940594059401105,0.7378782324713409,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,155,0.4686192468614254,0.5940594059401105,0.7324963343108505,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,156,0.5495327102798765,0.5940594059401105,0.7896186017062116,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,157,0.4763779527554058,0.5940594059401105,0.7411190349240203,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,158,0.5348837209297332,0.5940594059401105,0.7747850573180486,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,159,0.5313028764800543,0.5940594059401105,0.7742060450546521,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,160,0.47578947368371144,0.5940594059401105,0.7282599640095975,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,161,0.43290043289993563,0.5940594059401105,0.6873250466542256,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,162,0.46918489065556374,0.5940594059401105,0.7211660223940283,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,163,0.4372294372289399,0.5940594059401105,0.6883581045054652,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,164,0.4153225806446613,0.5940594059401105,0.6785565515862436,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,165,0.4071588366885441,0.5940594059401105,0.6596907491335644,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,166,0.417777777777283,0.5940594059401105,0.6691382298053853,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,167,0.45454545454496814,0.5940594059401105,0.7251399626766196,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,168,0.5186440677961227,0.5940594059401105,0.7502082777925887,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,169,0.4560260586314403,0.5940594059401105,0.7221449280191949,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,170,0.472868217053828,0.5940594059401105,0.7380198613703013,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,171,0.4508928571424568,0.5940594059401105,0.7219158224473474,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,172,0.46182495344456814,0.5940594059401105,0.7280933417755264,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,173,0.5370741482960931,0.5940594059401105,0.7674828379098907,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,174,0.38287153652349987,0.5940594059401105,0.6413289789389497,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,175,0.3918918918913987,0.5940594059401105,0.6496226006398294,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,176,0.40669856459281883,0.5940594059401105,0.6668305118635031,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,177,0.4028103044491618,0.5940594059401105,0.6590284257531325,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,178,0.5384615384610384,0.5940594059401105,0.7917013796320982,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,179,0.5198555956673755,0.5940594059401105,0.7753890629165555,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,180,0.39316239316190477,0.5940594059401105,0.6449655091975474,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,181,0.390410958903621,0.5940594059401105,0.6411831844841376,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,182,0.4807395993831948,0.5940594059401105,0.7498833644361504,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,183,0.3773965691217236,0.5940594059401105,0.6375383231138363,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,184,0.4745762711859428,0.5940594059401105,0.7409065915755799,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,185,0.3888888888883985,0.5940594059401105,0.6432034790722474,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,186,0.4999999999995627,0.5940594059401105,0.7618801652892562,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,187,0.39024390243853363,0.5940594059401105,0.6464880198613703,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,188,0.4721189591073097,0.5940594059401105,0.6982554652092776,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,189,0.5340501792109756,0.5940594059401105,0.7908266129032258,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,190,0.44484629294706407,0.5940594059401105,0.6971724206878166,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,191,0.46747967479624797,0.5940594059401105,0.7372450679818714,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,192,0.4782608695647176,0.5940594059401105,0.7357121434284192,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,193,0.5230769230764241,0.5940594059401105,0.7692656958144495,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,194,0.5202312138723725,0.5940594059401105,0.7762513329778726,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,195,0.5540275049110917,0.5940594059401105,0.7964042921887498,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,196,0.5427509293675328,0.5940594059401105,0.7758639362836577,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,197,0.5167464114827753,0.5940594059401105,0.7541863836310317,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,198,0.4525252525247525,0.5940594059401105,0.7122850573180485,NA,NA,NA
hemolysis,wt,cnn,cnn_wt,199,0.39359267734504694,0.5940594059401105,0.653404925353239,NA,NA,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,0,0.4485006518900448,0.4485006518900448,0.7107937883231139,0.39592542202430275,0.4551829397678375,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,1,0.3387978142073688,0.4485006518900448,0.5,0.20394736842105263,0.21880704164505005,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,2,0.4517704517700295,0.4517704517700295,0.7230488536390295,0.3889076079995658,0.3505925238132477,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,3,0.3387978142073688,0.4517704517700295,0.5,0.20394736842105263,0.5,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,4,0.46423751686865045,0.46423751686865045,0.7245567848573714,0.3964739951324507,0.16499340534210205,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,5,0.45510455104508646,0.46423751686865045,0.72417771927486,0.3892792041147539,0.36017894744873047,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,6,0.43765903307844845,0.46423751686865045,0.6929402159424154,0.37819208864157416,0.4702426493167877,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,7,0.459016393442193,0.46423751686865045,0.7252149426819515,0.39104709134013127,0.3803870975971222,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,8,0.426666666666224,0.46423751686865045,0.6835343908291123,0.36513037759133893,0.2201819270849228,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,9,0.44072164948410114,0.46423751686865045,0.7026959477472674,0.38431229803871375,0.20516212284564972,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,10,0.4579560155234969,0.46423751686865045,0.7173253798986936,0.3978364816341128,0.16048510372638702,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,11,0.4617380025935972,0.46423751686865045,0.7198580378565715,0.3960933695496468,0.16441191732883453,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,12,0.46601941747527686,0.46601941747527686,0.7195997733937616,0.3977518706156653,0.18273258209228516,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,13,0.4633204633200287,0.46601941747527686,0.7225739802719274,0.3997809751348168,0.153705894947052,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,14,0.4649122807012921,0.46601941747527686,0.7137554985337244,0.38720355359100345,0.20573513209819794,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,15,0.4661654135333669,0.4661654135333669,0.7154008930951745,0.38934473274174886,0.21635054051876068,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,16,0.3757575757571553,0.4661654135333669,0.6179393828312449,0.3158527022369109,0.2209165096282959,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,17,0.46857142857097095,0.46857142857097095,0.718787490002666,0.39522673480565895,0.19702020287513733,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,18,0.4670658682630062,0.46857142857097095,0.7165005998400427,0.3944721857708921,0.21516014635562897,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,19,0.47144948755444227,0.47144948755444227,0.7250441548920289,0.40736606041764095,0.20722590386867523,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,20,0.4290909090904886,0.47144948755444227,0.6661681884830712,0.3391959893689748,0.21302193403244019,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,21,0.46814814814768324,0.47144948755444227,0.7117227072780592,0.38869444280997173,0.21741323173046112,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,22,0.46753246753200783,0.47144948755444227,0.7226614569448147,0.40660583449666937,0.20532387495040894,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,23,0.41833137485270094,0.47144948755444227,0.6574663423087177,0.3335097062443647,0.2133297324180603,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,24,0.3387978142073688,0.47144948755444227,0.5,0.20394736842105263,0.21872428059577942,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,25,0.4674965421848882,0.47144948755444227,0.7290222607304719,0.40483650355105316,0.18266156315803528,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,26,0.4631268436573531,0.47144948755444227,0.7281558251133031,0.3989398333992008,0.19660478830337524,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,27,0.45635528330733904,0.47144948755444227,0.7014587776592909,0.3784833635382342,0.23178631067276,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,28,0.42375168690913634,0.47144948755444227,0.6820597840575847,0.36241774190094816,0.2236439287662506,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,29,0.46029609690399664,0.47144948755444227,0.7237278392428687,0.40287008248000244,0.4338202178478241,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,30,0.44602272727227094,0.47144948755444227,0.7068698347107438,0.3996674857988177,0.21804077923297882,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,31,0.4642857142852486,0.47144948755444227,0.7215659157557983,0.4058319687250185,0.21579506993293762,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,32,0.4742857142852567,0.4742857142852567,0.7310342242068782,0.4032526041935924,0.19018131494522095,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,33,0.47482014388443305,0.47482014388443305,0.7302177752599307,0.40196229073256273,0.1915522813796997,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,34,0.4662921348310067,0.47482014388443305,0.7280933417755266,0.40037380286591906,0.18293032050132751,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,35,0.46438746438700745,0.47482014388443305,0.7289556118368434,0.39415239552451187,0.44037869572639465,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,36,0.4659090909086346,0.47482014388443305,0.7254315515862437,0.39685321471422763,0.1848224550485611,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,37,0.4672364672360102,0.47482014388443305,0.7304468808317781,0.3955397599539352,0.441336065530777,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,38,0.4679029957199422,0.47482014388443305,0.729222207411357,0.39953104078344104,0.19073812663555145,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,39,0.4564943253463545,0.47482014388443305,0.7236611903492401,0.3880246673339226,0.3712291121482849,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,40,0.45906432748491793,0.47482014388443305,0.7094858037856572,0.40223850797776906,0.21980653703212738,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,41,0.4710860366709132,0.47482014388443305,0.7273435417222074,0.4070642394668318,0.19478008151054382,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,42,0.4685408299861695,0.47482014388443305,0.7295012996534258,0.4029184084221044,0.1739010512828827,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,43,0.44159178433846197,0.47482014388443305,0.6919238203145828,0.38169254444515255,0.20709659159183502,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,44,0.4676753782664005,0.47482014388443305,0.7282599640095975,0.39898970495481906,0.17905914783477783,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,45,0.47419804741935223,0.47482014388443305,0.7265520861103706,0.40505204256217775,0.18975389003753662,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,46,0.46551724137885153,0.47482014388443305,0.7286473607038123,0.40078684190607355,0.19210630655288696,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,47,0.3387978142073688,0.47482014388443305,0.5,0.20394736842105263,0.21872428059577942,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,48,0.4595959595955294,0.47482014388443305,0.7303177486003732,0.3950131711043432,0.3745092749595642,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,49,0.4649122807012921,0.47482014388443305,0.7266062383364437,0.39602125617909306,0.19184139370918274,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,50,0.46470588235247773,0.47482014388443305,0.7110437216742203,0.4053215708830434,0.218863844871521,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,51,0.46879334257929894,0.47482014388443305,0.7243318448413756,0.4025457166934901,0.1861645132303238,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,52,0.4735376044563723,0.47482014388443305,0.7244484804052252,0.4028566201176436,0.18965551257133484,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,53,0.4677002583974973,0.47482014388443305,0.7259689082911224,0.3995353575284409,0.16220030188560486,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,54,0.46956521739084384,0.47482014388443305,0.7255981738203147,0.40460063913994404,0.20388084650039673,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,55,0.46285714285668533,0.47482014388443305,0.7153009197547321,0.40364954637031897,0.2108238786458969,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,56,0.47368421052586474,0.47482014388443305,0.729259697414023,0.4051044038652093,0.1823510080575943,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,57,0.4090395480221955,0.47482014388443305,0.655150293255132,0.33575369728194226,0.20630119740962982,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,58,0.4733242134058444,0.47482014388443305,0.7306301652892563,0.4065188454095499,0.17956063151359558,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,59,0.4726775956279672,0.47482014388443305,0.7295596174353506,0.4055283602485245,0.17797037959098816,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,60,0.4728260869560749,0.47482014388443305,0.7282183084510797,0.4037971835060999,0.1759830266237259,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,61,0.4705882352936693,0.47482014388443305,0.7265229272194083,0.39988538872265955,0.1749151349067688,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,62,0.47311827956944813,0.47482014388443305,0.7272144094908024,0.4028405555711459,0.17347635328769684,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,63,0.4748982360918194,0.4748982360918194,0.7253065849106906,0.40215967382322515,0.17816521227359772,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,64,0.467647058823066,0.4748982360918194,0.72084110903759,0.39644234977170056,0.20539435744285583,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,65,0.4518072289151947,0.4748982360918194,0.7072822247400692,0.3830149307753564,0.21975179016590118,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,66,0.46235138705372064,0.4748982360918194,0.7234154225539856,0.3951150113292857,0.1628679782152176,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,67,0.4716732542815099,0.4748982360918194,0.7257647960543855,0.4014237959500817,0.1681249886751175,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,68,0.46174496644250884,0.4748982360918194,0.7264104572114103,0.39703643627362284,0.4041593670845032,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,69,0.455445544554,0.4748982360918194,0.7100106638229806,0.40163588214368673,0.21151815354824066,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,70,0.4689655172409292,0.4748982360918194,0.7276767861903494,0.4005840284999773,0.18007756769657135,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,71,0.47403462050554956,0.4748982360918194,0.7256231671554252,0.39778249659991777,0.17398686707019806,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,72,0.47206703910569237,0.4748982360918194,0.7219908024526793,0.3977027539254498,0.19075095653533936,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,73,0.46865671641744416,0.4748982360918194,0.7201787856571581,0.3971004166213069,0.21436257660388947,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,74,0.4734693877546549,0.4748982360918194,0.722911390295921,0.3971980660414898,0.17624548077583313,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,75,0.467048710601261,0.4748982360918194,0.7225906424953346,0.39749160572424214,0.19174841046333313,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,76,0.4674220963168247,0.4748982360918194,0.7228197480671821,0.39778128344945063,0.19370552897453308,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,77,0.4763271162118801,0.4763271162118801,0.7211368635030659,0.3966954981201081,0.20007799565792084,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,78,0.47164179104430987,0.4763271162118801,0.7134014262863237,0.3915947842512709,0.21958525478839874,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,79,0.4631901840486084,0.4763271162118801,0.7167213743001866,0.39557049771887753,0.49608951807022095,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,80,0.4438573315715541,0.4763271162118801,0.696997467342042,0.38119386956122714,0.21557433903217316,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,81,0.47283406754726076,0.4763271162118801,0.7214701079712076,0.3979254034865408,0.20722174644470215,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,82,0.4733242134058444,0.4763271162118801,0.7237445014662757,0.3999011730791717,0.1783861368894577,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,83,0.4680851063825367,0.4763271162118801,0.72476506264996,0.4007432029436193,0.17459402978420258,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,84,0.47352941176424246,0.4763271162118801,0.719795554518795,0.3983438139175278,0.20850801467895508,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,85,0.4624447717226586,0.4763271162118801,0.714109570781125,0.3904088869618212,0.20943428575992584,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,86,0.4682080924850892,0.4763271162118801,0.7168130165289255,0.4001276868183643,0.21110279858112335,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,87,0.47214076246288034,0.4763271162118801,0.7200829778725674,0.40073574252710686,0.2061033993959427,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,88,0.47011952191190876,0.4763271162118801,0.7286431951479605,0.4042730906236972,0.17010781168937683,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,89,0.46330935251752664,0.4763271162118801,0.7260147294054918,0.3972728194074237,0.18790622055530548,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,90,0.47128129602310037,0.4763271162118801,0.7304927019461478,0.3972327231293281,0.45545879006385803,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,91,0.4670329670325178,0.4763271162118801,0.7197205745134632,0.4014891182923228,0.18394464254379272,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,92,0.47422680412324764,0.4763271162118801,0.7190665822447347,0.39298018676767543,0.20376260578632355,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,93,0.4730538922151019,0.4763271162118801,0.7131848173820314,0.3928956861163406,0.21690115332603455,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,94,0.4750733137825284,0.4763271162118801,0.7204703745667822,0.3985282299526297,0.20510442554950714,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,95,0.47058823529364935,0.4763271162118801,0.7135305585177287,0.4015111227953484,0.219821035861969,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,96,0.47283406754726076,0.4763271162118801,0.7220657824580112,0.3992661336891776,0.20385010540485382,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,97,0.469635627529919,0.4763271162118801,0.7258647693948281,0.3995830317747865,0.1714102327823639,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,98,0.4752186588916666,0.4763271162118801,0.719170721141029,0.39684009636329654,0.2032650262117386,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,99,0.3387978142073688,0.4763271162118801,0.5,0.20394736842105263,0.21872428059577942,NA
hemolysis,smiles,enet_gpu,enet_gpu_smiles,100,0.44257703081187155,0.4763271162118801,0.6994093241802186,0.39267803989707967,0.22117961943149567,NA
