task,repr,model,run,trial_index,f1,best_so_far,auc,ap,threshold
permeabilitycaco2,smiles,cnn,cnn_smiles,170,0.5362979832286583,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,171,0.559078103906188,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,172,0.6339728738470101,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,173,0.6377276935059878,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,174,0.5935391512340935,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,175,0.623174462028454,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,176,0.624876691011177,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,177,0.6270548830492635,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,178,0.6252634109936598,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,179,0.5370284543066812,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,180,0.0394685753062076,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,181,0.5845917068530615,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,182,0.5124006714906227,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,183,0.6010157375620929,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,184,0.610905192156865,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,185,0.6186858659924578,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,186,0.6353544888271622,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,187,0.6268268174185686,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,188,0.5553926955261176,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,189,0.5981037691469879,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,190,0.7188198990635204,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,191,0.6216408032945052,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,192,0.6316591645501048,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,193,0.5964246772572339,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,194,0.6180776909772713,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,195,0.5994027516522505,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,196,0.6214226535607971,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,197,0.5170941960643448,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,198,0.521354726469646,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,cnn,cnn_smiles,199,0.5978856194132798,0.7497112234762008,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,0,0.33633400459412616,0.33633400459412616,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,1,0.4207910045291581,0.4207910045291581,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,2,0.3281071153941303,0.4207910045291581,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,3,0.382370209004549,0.4207910045291581,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,4,0.31643940993973674,0.4207910045291581,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,5,0.4529383425601584,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,6,0.23653711202061256,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,7,0.182617769505734,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,8,0.21210764714428892,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,9,0.29685881868992736,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,10,0,0.4529383425601584,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,11,0.48156223186187164,0.48156223186187164,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,12,0.5291254844082519,0.5291254844082519,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,13,0.5015031007021992,0.5291254844082519,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,14,0.5473740401628432,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,15,0,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,16,0.5366417343241984,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,17,0.22563623593319332,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,18,0.4712827519856213,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,19,0.18739062125534994,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,20,0.21337357665959564,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,21,0.4853831575007609,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,22,0.43128202354112555,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,23,0.5272249374857941,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,24,0.3355671752271518,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,25,0.5363442574145962,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,26,0.21882401470330526,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,27,0.5401056876715651,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,28,0.4708100942292535,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,29,0.3858275517539245,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,30,0,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,31,0.4671246858491831,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,32,0.3427958641304829,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,33,0.537986991015399,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,34,0.5314788572931042,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,35,0.25996176600228016,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,36,0.4136614745956944,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,37,0.3966821536554056,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,38,0.47071424055838174,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,39,0,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,40,0.31528586059027974,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,41,0.5375539968469781,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,42,0.3902930106969516,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,43,0.5376333240228721,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,44,0.5072278785625418,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,45,0.5020451697374742,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,46,0,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,47,0,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,48,0.3426008514897438,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,49,0.18374157116423084,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,50,0.42664138375133276,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,51,0.5360302540100162,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,52,0.49523955910557715,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,53,0.21773987663275535,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,54,0.5325001946827381,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,55,0.4014913636939729,0.5473740401628432,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,56,0.5532111981890354,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,57,0.47102163336497055,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,58,0.4984324779353064,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,59,0,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,60,0,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,61,0.5526195496688269,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,62,0.43013508478965956,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,63,0.497454109432615,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,64,0.5257276370407968,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,65,0.36492484090588356,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,66,0.5342916667383418,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,67,0.4295434362694511,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,68,0.39407427274789386,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,69,0.5112636486361436,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,70,0,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,71,0.5271389997119091,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,72,0.5266696472545368,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,73,0.39321158971004777,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,74,0.5302030118808106,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,75,0.24100918156163076,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,76,0.448710865144813,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,77,0.41807404875479226,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,78,0.39667223775841887,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,79,0.5104042708972931,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,80,0.39822572828634095,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,81,0.4782833752582574,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,82,0.5391140979728914,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,83,0.5442439220140298,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,84,0.5445711466145922,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,85,0.5346221966378997,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,86,0.47458144038320904,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,87,0.1738950854564013,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,88,0.48156223186187164,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,89,0.4677890509472944,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,90,0.5467427280546875,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,91,0.5401651830534855,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,92,0.5377060406007748,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,93,0.5379175797364919,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,94,0.3972936339695877,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,95,0,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,96,0.48413705977942756,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,97,0.5404494387671053,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,98,0.5497836031306201,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,99,0.5318986302655426,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,100,0.42780154369878093,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,101,0.4533382837386235,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,102,0.5516510970631221,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,103,0.5291354003052386,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,104,0.42901458843015844,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,105,0.2645726581011127,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,106,0.1762881219292004,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,107,0.47782063339887637,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,108,0.4556090241485861,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,109,0.5450371937729689,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,110,0.534675081421829,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,111,0.5507388345403423,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,112,0.38827016771165734,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,113,0.5530855968272034,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,114,0.477807412202894,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,115,0.424387169836348,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,116,0.5295022884937479,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,117,0.5402907844153175,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,118,0.41748570553357917,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,119,0.5328836093662253,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,120,0.47537801744114355,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,121,0.5362450984447289,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,122,0.48226956584692554,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,123,0.5381357294702,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,124,0.5343081932333198,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,125,0.48978912106186756,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,126,0.46275508057702774,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,127,0.48156223186187164,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,128,0.5155572320314006,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,129,0.5026830924436207,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,130,0.3972969392685833,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,131,0.5269340711741832,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,132,0.5463427868762224,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,133,0.5127146748952027,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,134,0.47176863093797133,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,135,0.5294328772148409,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,136,0.4580152818173676,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,137,0.3891824302344371,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,138,0.4133045023041719,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,139,0.4767992960092426,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,140,0.4230848820320898,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,141,0.5400957717745783,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,142,0.5017212504359073,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,143,0.4248631328917113,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,144,0.543457260853082,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,145,0.5432060581294181,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,146,0.45709640869659673,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,147,0.4159289097066615,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,148,0.5360897493919367,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,149,0.44654589430270886,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,150,0.5510693644399003,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,151,0.5518064461159143,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,152,0.4598993022448476,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,153,0.4763299435518703,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,154,0.5483491033665389,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,155,0.5512809035756173,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,156,0.5433250488932588,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,157,0.5479888257760208,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,158,0.5482235020047068,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,159,0.5493704407561727,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,160,0.5160365003857597,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,161,0.5483887669544858,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,162,0.5517469507339939,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,163,0.5485077577183267,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,164,0.5490795744445617,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,165,0.5481838384167599,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,166,0.5085400822637867,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,167,0.5478698350121799,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,168,0.5380960658822531,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,169,0.5490828797435574,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,170,0.5492878082812832,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,171,0.5504479682287314,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,172,0.5484416517384151,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,173,0.5409882025033846,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,174,0.5077798634948035,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,175,0.5372631305353672,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,176,0.525334306460323,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,177,0.4446883162671935,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,178,0.546825360529577,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,179,0.07173820940004436,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,180,0.5315383526750246,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,181,0.5455561257152748,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,182,0.5251128514276192,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,183,0.5512346293896793,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,184,0.5146449695086208,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,185,0.17275145200393102,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,186,0.5474103984517944,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,187,0.5500447217512708,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,188,0.5531946716940576,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,189,0.5443662180768662,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,190,0.4485456001950341,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,191,0,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,192,0.5496613070677836,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,193,0.5362087401557776,0.5532111981890354,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,194,0.5546919721390547,0.5546919721390547,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,195,0.553300441261916,0.5546919721390547,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,196,0.5499125097914478,0.5546919721390547,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,197,0.558387296416112,0.558387296416112,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,198,0.5426474625991653,0.558387296416112,NA,NA,NA
permeabilitycaco2,smiles,enet_gpu,enet_gpu_smiles,199,0.4972194332039289,0.558387296416112,NA,NA,NA
permeabilitycaco2,smiles,mlp,mlp_smiles,0,0.6137708863860319,0.6137708863860319,NA,NA,NA
permeabilitycaco2,smiles,mlp,mlp_smiles,1,0.6416048092278017,0.6416048092278017,NA,NA,NA
permeabilitycaco2,smiles,mlp,mlp_smiles,2,0.6806304744686019,0.6806304744686019,NA,NA,NA
