number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
53,0.6790636622178531,2025-12-22 04:40:34.525935,2025-12-22 04:44:05.911197,0 days 00:03:31.385262,64,0.30249958236322944,256,5.332837003888384e-05,7.163378488633787e-06,0.7140252554082657,0.6790636622178531,0.4529383182525635,PRUNED
54,0.7045504994445788,2025-12-22 04:44:05.911390,2025-12-22 04:47:36.807793,0 days 00:03:30.896403,64,0.00712152577599387,256,0.002514210997677641,1.4896875338135282e-06,0.7600543880420304,0.7045504994445788,0.28647053241729736,PRUNED
55,0.7002156721777968,2025-12-22 04:47:36.807980,2025-12-22 04:51:09.446959,0 days 00:03:32.638979,64,0.41898422387406054,256,0.0017063210466849504,2.8320089595945524e-05,0.754345288014076,0.7002156721777968,0.36660638451576233,PRUNED
56,0.6856343283577199,2025-12-22 04:51:09.447140,2025-12-22 04:54:37.062875,0 days 00:03:27.615735,16,0.05004997022354091,2048,1.5620145311038616e-05,3.7680941026928557e-08,0.7274654620370176,0.6856343283577199,0.4494740068912506,PRUNED
57,0.7040883977895738,2025-12-22 04:54:37.063059,2025-12-22 04:58:08.977266,0 days 00:03:31.914207,16,0.39759269164949085,256,0.0009294487417420218,6.400255121769927e-07,0.7565149956188879,0.7040883977895738,0.34449365735054016,PRUNED
58,0.7008626719510149,2025-12-22 04:58:08.977445,2025-12-22 05:01:40.718326,0 days 00:03:31.740881,64,0.3442752502991277,256,0.00055037745599716,4.80401954366975e-06,0.7496514490557704,0.7008626719510149,0.35017094016075134,PRUNED
59,0.6972083035070242,2025-12-22 05:01:40.718511,2025-12-22 05:05:13.472709,0 days 00:03:32.754198,16,0.4458718290830471,2048,8.109150410098948e-05,3.066323442170928e-07,0.7463688450072941,0.6972083035070242,0.3548552691936493,PRUNED
60,0.7022263450829994,2025-12-22 05:05:13.472889,2025-12-22 05:08:52.387160,0 days 00:03:38.914271,16,0.4995006349900535,256,0.0010358309878514538,1.7684108470331494e-06,0.7573874007202407,0.7022263450829994,0.4021442234516144,PRUNED
61,0.7139865022103561,2025-12-22 05:08:52.387337,2025-12-22 05:15:53.884462,0 days 00:07:01.497125,16,0.36681706734787367,1024,0.001365840921091716,2.7550719733046294e-06,0.7696192778329821,0.7139865022103561,0.4458262026309967,PRUNED
62,0.7274011299430125,2025-12-22 05:15:53.884640,2025-12-22 06:15:37.522643,0 days 00:59:43.638003,16,0.32780955613207347,1024,0.0015580100253885527,9.443230735789591e-06,0.7695029963048314,0.7153936545235993,0.195068821310997,COMPLETE
63,0.7056902985069736,2025-12-22 06:15:37.522899,2025-12-22 06:19:08.287192,0 days 00:03:30.764293,16,0.3728363766740252,1024,0.0007515032986598054,3.747434523034184e-06,0.7588329915361143,0.7056902985069736,0.4285358488559723,PRUNED
64,0.7048375788730791,2025-12-22 06:19:08.287375,2025-12-22 06:22:37.428953,0 days 00:03:29.141578,16,0.43053225607140194,1024,0.00117267840665889,7.683965201159022e-07,0.7609154879948132,0.7048375788730791,0.40085142850875854,PRUNED
65,0.7094861660074098,2025-12-22 06:22:37.429143,2025-12-22 06:29:37.446792,0 days 00:07:00.017649,16,0.40280301255156087,1024,0.0021639678954906245,1.3234442081637979e-05,0.7688006088923656,0.7094861660074098,0.39299342036247253,PRUNED
66,0.700471698112717,2025-12-22 06:29:37.446984,2025-12-22 06:33:06.225861,0 days 00:03:28.778877,16,0.21459765064599112,512,0.00015210932199203006,2.2598007074047336e-06,0.7493020171908732,0.700471698112717,0.41520920395851135,PRUNED
67,0.7125993736444121,2025-12-22 06:33:06.226048,2025-12-22 06:40:02.458365,0 days 00:06:56.232317,32,0.3550956790112702,256,0.0017493051214933033,4.931483008580442e-06,0.7715514304977084,0.7125993736444121,0.3822436034679413,PRUNED
68,0.70263040570616,2025-12-22 06:40:02.458542,2025-12-22 06:43:33.339719,0 days 00:03:30.881177,64,0.2583110135574643,1024,0.0013746377014005303,1.259123122296175e-06,0.7550699920834596,0.70263040570616,0.41717150807380676,PRUNED
69,0.7268539843385268,2025-12-22 06:43:33.339903,2025-12-22 07:33:04.608160,0 days 00:49:31.268257,16,0.2969583994296128,256,0.0026930540238840482,1.98230626121628e-05,0.775172601722846,0.7181467181462327,0.2378661334514618,COMPLETE
70,0.7042013222430731,2025-12-22 07:33:04.608411,2025-12-22 07:36:33.409434,0 days 00:03:28.801023,16,0.13935405292204583,256,0.0010043600907777247,4.642336472990012e-05,0.7581364769281005,0.7042013222430731,0.3578152060508728,PRUNED
71,0.7045828437127886,2025-12-22 07:36:33.409612,2025-12-22 07:40:04.005038,0 days 00:03:30.595426,16,0.41403017501927486,256,0.0016555796420405751,6.358451497542138e-06,0.7619027064232038,0.7045828437127886,0.4105948805809021,PRUNED
72,0.7035175879392063,2025-12-22 07:40:04.005220,2025-12-22 07:43:40.469837,0 days 00:03:36.464617,16,0.45761276899572434,256,0.0012058581950658426,5.304597336904351e-07,0.7586089440462683,0.7035175879392063,0.5132194757461548,PRUNED
73,0.7115678985343988,2025-12-22 07:43:40.470050,2025-12-22 07:50:43.005227,0 days 00:07:02.535177,16,0.380409870100972,256,0.0019289024377586435,2.4410860854994623e-06,0.7720321195421092,0.7115678985343988,0.21330441534519196,PRUNED
74,0.7029467680603451,2025-12-22 07:50:43.005409,2025-12-22 07:54:13.912948,0 days 00:03:30.907539,16,0.4261443607828257,256,0.0007347298405867648,1.0705445398745902e-05,0.7553326532625777,0.7029467680603451,0.41757553815841675,PRUNED
75,0.7148120854821877,2025-12-22 07:54:13.913133,2025-12-22 08:01:08.960419,0 days 00:06:55.047286,16,0.46925146717277966,256,0.002354405116384151,5.924133697687348e-06,0.7738130474921949,0.7148120854821877,0.34644031524658203,PRUNED
76,0.7055045871554764,2025-12-22 08:01:08.960608,2025-12-22 08:04:37.844404,0 days 00:03:28.883796,16,0.39428864163134253,256,0.001518504759067906,1.0799623859950768e-06,0.7615614964845392,0.7055045871554764,0.3512474596500397,PRUNED
77,0.7017374517369587,2025-12-22 08:04:37.844586,2025-12-22 08:08:11.035941,0 days 00:03:33.191355,16,0.4794773002180198,2048,0.0019939929489558384,3.285621515477856e-06,0.7566932352340078,0.7017374517369587,0.2855103611946106,PRUNED
78,0.7014783023361796,2025-12-22 08:08:11.036124,2025-12-22 08:11:42.733959,0 days 00:03:31.697835,16,0.4172047620333435,256,0.0008874772136186159,2.3949320640275497e-07,0.7545229403487507,0.7014783023361796,0.33607450127601624,PRUNED
79,0.7042703813651222,2025-12-22 08:11:42.734138,2025-12-22 08:15:10.730083,0 days 00:03:27.995945,32,0.43848543112382676,512,0.0011710210678583573,9.639597453424364e-05,0.7563101815636225,0.7042703813651222,0.47428956627845764,PRUNED
80,0.700527072352167,2025-12-22 08:15:10.730263,2025-12-22 08:18:42.023772,0 days 00:03:31.293509,64,0.3254987333664985,256,0.0005867814841138264,1.5958536490111448e-06,0.751649964410805,0.700527072352167,0.38429129123687744,PRUNED
81,0.7110799438985288,2025-12-22 08:18:42.023955,2025-12-22 08:25:41.042915,0 days 00:06:59.018960,16,0.22482137520564194,2048,0.0029004960424824436,0.003966658242435843,0.7719863116673831,0.7110799438985288,0.45968276262283325,PRUNED
82,0.7250119560014209,2025-12-22 08:25:41.043098,2025-12-22 09:07:50.752947,0 days 00:42:09.709849,16,0.17242488733402006,2048,0.0023295418799626974,0.00020238887208065215,0.7677860819232729,0.7117402977783684,0.3754309415817261,COMPLETE
83,0.7053244233666275,2025-12-22 09:07:50.753187,2025-12-22 09:11:19.454233,0 days 00:03:28.701046,16,0.24127774454743353,2048,0.0017474441150793036,0.00046990572506966144,0.7563837384393846,0.7053244233666275,0.34467053413391113,PRUNED
84,0.7050264550259738,2025-12-22 09:11:19.454419,2025-12-22 09:14:54.659099,0 days 00:03:35.204680,16,0.4532932320151004,2048,0.0013733282542764803,0.0005109578673213267,0.7575336335510969,0.7050264550259738,0.367550253868103,PRUNED
85,0.7263636363631507,2025-12-22 09:14:54.659279,2025-12-22 10:45:49.859561,0 days 01:30:55.200282,16,0.4103811882540836,256,0.002059351575013784,0.001390871130960747,0.7827401507196534,0.7234967399174012,0.3139060139656067,COMPLETE
86,0.7130647130642189,2025-12-22 10:45:49.859799,2025-12-22 10:52:48.190983,0 days 00:06:58.331184,16,0.20019114958236886,1024,0.0025733913776240947,0.0028406470116830915,0.7738794101825033,0.7130647130642189,0.32487353682518005,PRUNED
87,0.7002141327618363,2025-12-22 10:52:48.191161,2025-12-22 10:56:15.740285,0 days 00:03:27.549124,16,0.3622323398984926,256,0.0014927508931933372,3.76336371767754e-07,0.7551478067424493,0.7002141327618363,0.38811177015304565,PRUNED
88,0.7009981851174819,2025-12-22 10:56:15.740469,2025-12-22 10:59:45.475104,0 days 00:03:29.734635,64,0.4894493767190124,256,0.0010130279504509793,9.033574774020566e-07,0.7520477000923205,0.7009981851174819,0.36967435479164124,PRUNED
