number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
10,0.5693950177931012,2025-12-21 18:37:08.043568,2025-12-21 18:39:51.644666,0 days 00:02:43.601098,64,0.019589901637359047,256,0.002359224189252153,0.0003160707106471282,0.8108212809917356,0.5566666666661817,0.4604039192199707,COMPLETE
11,0.5475841874080294,2025-12-21 18:39:51.644891,2025-12-21 18:43:11.128756,0 days 00:03:19.483865,64,0.0056440576067418,256,0.0026867375674751192,0.00043847994158830014,0.7876191348973607,0.5236363636358684,0.3318294882774353,COMPLETE
12,0.5719626168219324,2025-12-21 18:43:11.128988,2025-12-21 18:45:44.139011,0 days 00:02:33.010023,64,0.019468640178875986,256,0.0029874499143543384,0.00692051642397746,0.7980580178619034,0.5465116279064776,0.4255010187625885,COMPLETE
13,0.5745856353586197,2025-12-21 18:45:44.139229,2025-12-21 18:51:01.728923,0 days 00:05:17.589694,64,0.3223630736868037,256,0.0028227054644589,0.00015516279261745084,0.812208411090376,0.5460636515908041,0.46660810708999634,COMPLETE
14,0.43847874720308544,2025-12-21 18:51:01.729184,2025-12-21 18:51:11.704926,0 days 00:00:09.975742,64,0.3230858048023052,256,0.001064121252643322,1.838024163971835e-05,0.6888413089842709,0.43847874720308544,0.639228343963623,PRUNED
15,0.43577981651327097,2025-12-21 18:51:11.705100,2025-12-21 18:51:22.375988,0 days 00:00:10.670888,64,0.36346190182083754,256,0.0029625569745618174,0.008662466664768106,0.6874125233271128,0.43577981651327097,0.8844301104545593,PRUNED
16,0.3986135181970835,2025-12-21 18:51:22.376157,2025-12-21 18:51:33.064274,0 days 00:00:10.688117,64,0.2371880141309023,512,0.00010044368250257042,5.468817399420914e-06,0.6391628898960278,0.3986135181970835,0.5459359884262085,PRUNED
17,0.4305835010055363,2025-12-21 18:51:33.064442,2025-12-21 18:51:43.257830,0 days 00:00:10.193388,64,0.3807473543480168,256,0.0005603912422420531,0.00015027345045798477,0.6910407224740069,0.4305835010055363,0.5565802454948425,PRUNED
18,0.5309090909085956,2025-12-21 18:51:43.258004,2025-12-21 18:52:37.940109,0 days 00:00:54.682105,64,0.22892627015809233,256,0.001445851324778768,0.0009825716597667293,0.7837035123966943,0.5309090909085956,0.4714876413345337,PRUNED
19,0.3972602739721115,2025-12-21 18:52:37.940278,2025-12-21 18:52:48.091664,0 days 00:00:10.151386,64,0.29212938464516963,256,0.00011500399220580432,3.1837250830200564e-05,0.6391462276726205,0.3972602739721115,0.5721951127052307,PRUNED
20,0.4389642416765175,2025-12-21 18:52:48.091831,2025-12-21 18:52:59.962558,0 days 00:00:11.870727,16,0.20922987708596083,512,0.0006554188353774095,0.0015998687497156242,0.709689916022394,0.4389642416765175,0.3991501033306122,PRUNED
21,0.4359550561792818,2025-12-21 18:52:59.962725,2025-12-21 18:53:10.027746,0 days 00:00:10.065021,64,0.07759963271145726,256,0.0016973112819077115,0.0005229836521260535,0.6889287856571581,0.4359550561792818,0.6483228206634521,PRUNED
22,0.43080939947736896,2025-12-21 18:53:10.027905,2025-12-21 18:53:20.709038,0 days 00:00:10.681133,64,0.07630557009767155,256,0.002115294227127293,0.0002606798587271001,0.7048537056784857,0.43080939947736896,0.43758538365364075,PRUNED
23,0.5694200351488931,2025-12-21 18:53:20.709203,2025-12-21 18:56:11.158553,0 days 00:02:50.449350,64,0.03433586651920548,256,0.0027915106869408728,7.701469754208371e-06,0.8079470474540122,0.5422993492402837,0.5968474745750427,COMPLETE
24,0.44111349036352765,2025-12-21 18:56:11.158781,2025-12-21 18:56:22.087105,0 days 00:00:10.928324,64,0.060117852686120785,256,0.000720524588794885,4.395552097317644e-06,0.6933526059717409,0.44111349036352765,0.6559370160102844,PRUNED
